Dose,Category,Location,Denominator,Coverage,Lower CI,Higher CI,Year
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,TX,346.000000,95.700000,91.700000,97.900000,2011
1doseVaricellaVaccinationFacilityType,Mixed,NE,37.000000,88.500000,69.100000,96.300000,2003
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,HI,111.000000,33.000000,23.500000,44.200000,1997
1doseVaricellaVaccinationFacilityType,Mixed,AZ,45.000000,64.000000,45.600000,79.000000,1999
1doseVaricellaVaccinationAge,19 Months,MD,550.000000,84.100000,78.300000,88.600000,2003
1doseVaricellaVaccinationWIC,Not Participating ,IA,173.000000,88.200000,80.800000,93.000000,2007
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,OR,75.000000,85.300000,74.000000,92.200000,2013
1doseVaricellaVaccinationAge,13 Months,TX,1683.000000,61.000000,56.400000,65.400000,2011
1doseVaricellaVaccinationAge,24 Months,WV,228.000000,72.500000,64.700000,79.200000,2003
1doseVaricellaVaccinationAge,13 Months,PA,567.000000,61.300000,54.800000,67.400000,2016
1doseVaricellaVaccinationAge,19-35 Months,AZ,266.000000,92.700000,88.000000,95.600000,2015
1doseVaricellaVaccinationRaceEthnicity,Hispanic,NV,122.000000,72.000000,62.100000,80.100000,2003
1doseVaricellaVaccinationAge,19 Months,MI,565.000000,23.000000,18.800000,27.800000,1998
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,AL,141.000000,93.800000,88.100000,96.800000,2011
1doseVaricellaVaccinationRaceEthnicity,Black only  non-Hispanic,AR,31.000000,92.800000,73.100000,98.400000,2003
1doseVaricellaVaccinationAge,24 Months,MA,266.000000,93.500000,88.600000,96.400000,2008
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,WI,155.000000,13.100000,8.500000,19.600000,1996
1doseVaricellaVaccinationWIC,Not Participating ,TN,413.000000,90.300000,83.800000,94.400000,2005
1doseVaricellaVaccinationRaceEthnicity,Asian only  non-Hispanic,HI,57.000000,96.400000,86.000000,99.100000,2012
1doseVaricellaVaccinationFacilityType,Other,DC,53.000000,92.000000,77.600000,97.400000,2013
1doseVaricellaVaccinationWIC,Not Participating ,WY,159.000000,85.400000,77.100000,91.000000,2012
1doseVaricellaVaccinationAge,19-35 Months,FL,521.000000,90.200000,84.800000,93.800000,2007
1doseVaricellaVaccinationPoverty,Living Below Poverty,CO,34.000000,81.000000,65.100000,90.700000,2017
1doseVaricellaVaccinationWIC,Participating,ID,120.000000,72.400000,63.000000,80.200000,2003
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,WI,174.000000,91.200000,84.500000,95.100000,2014
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,ME,184.000000,90.100000,84.200000,94.000000,2013
1doseVaricellaVaccinationFacilityType,Private,PA,347.000000,93.000000,88.800000,95.700000,2010
1doseVaricellaVaccinationAge,13 Months,VA,266.000000,60.100000,52.100000,67.500000,2005
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,RI,189.000000,93.600000,88.900000,96.400000,2017
1doseVaricellaVaccinationRaceEthnicity,Hispanic,NJ,349.000000,80.500000,73.900000,85.700000,2002
1doseVaricellaVaccinationAge,19-35 Months,CA,411.000000,88.900000,83.700000,92.600000,2010
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,KS,98.000000,74.300000,63.000000,83.000000,2005
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,NM,125.000000,83.300000,70.700000,91.100000,2004
1doseVaricellaVaccinationAge,19-35 Months,NC,276.000000,86.000000,80.500000,90.200000,2003
1doseVaricellaVaccinationAge,24 Months,TX,1545.000000,87.700000,84.800000,90.100000,2017
1doseVaricellaVaccinationWIC,Participating,KS,94.000000,82.300000,70.600000,90.000000,2004
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,OR,83.000000,77.800000,67.300000,85.600000,2002
1doseVaricellaVaccinationVFCProgramProvider,Participating,TN,164.000000,94.000000,88.000000,97.100000,2016
1doseVaricellaVaccinationWIC,Not Participating ,NE,151.000000,95.200000,89.300000,98.000000,2014
1doseVaricellaVaccinationRaceEthnicity,Hispanic,NM,157.000000,17.000000,11.400000,24.500000,1997
1doseVaricellaVaccinationRaceEthnicity,Multiple Races  non-Hispanic,PA,35.000000,99.200000,94.100000,99.900000,2016
1doseVaricellaVaccinationAge,19 Months,NY,591.000000,72.000000,67.600000,76.000000,2001
1doseVaricellaVaccinationVFCProgramProvider,Participating,WY,263.000000,88.400000,83.300000,92.100000,2009
1doseVaricellaVaccinationWIC,Not Participating ,GA,122.000000,92.200000,85.000000,96.100000,2016
1doseVaricellaVaccinationPoverty,Living Below Poverty,NY,127.000000,84.600000,75.400000,90.800000,2007
1doseVaricellaVaccinationAge,24 Months,CT,289.000000,84.700000,79.400000,88.900000,2002
1doseVaricellaVaccinationWIC,Not Participating ,FL,459.000000,89.600000,83.500000,93.600000,2008
1doseVaricellaVaccinationRaceEthnicity,Hispanic,ID,43.000000,87.000000,67.500000,95.600000,2008
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,IL,206.000000,71.600000,63.700000,78.400000,2002
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,AL,190.000000,93.500000,88.900000,96.300000,2007
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,MN,107.000000,79.900000,69.500000,87.400000,2003
1doseVaricellaVaccinationAge,19 Months,MA,556.000000,3.800000,2.100000,6.700000,1996
1doseVaricellaVaccinationWIC,Participating,ME,85.000000,86.300000,72.000000,94.000000,2010
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,SC,95.000000,87.600000,70.000000,95.500000,2005
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,SD,147.000000,90.500000,81.800000,95.300000,2014
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,MT,187.000000,79.200000,71.600000,85.200000,2007
1doseVaricellaVaccinationAge,13 Months,NC,311.000000,54.700000,47.500000,61.700000,2004
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,ND,217.000000,90.200000,81.900000,94.900000,2012
1doseVaricellaVaccinationPoverty,Living Below Poverty,IL,108.000000,89.700000,80.500000,94.900000,2017
1doseVaricellaVaccinationAge,19 Months,UT,289.000000,82.000000,75.300000,87.200000,2009
1doseVaricellaVaccinationRaceEthnicity,Hispanic,VA,43.000000,87.700000,73.100000,94.900000,2007
1doseVaricellaVaccinationVFCProgramProvider,Participating,MN,163.000000,95.400000,89.500000,98.100000,2017
1doseVaricellaVaccinationAge,19-35 Months,NJ,500.000000,28.000000,22.500000,34.100000,1997
1doseVaricellaVaccinationFacilityType,Mixed,UT,51.000000,94.100000,79.500000,98.500000,2013
1doseVaricellaVaccinationRaceEthnicity,Hispanic,MO,234.000000,74.800000,67.900000,80.700000,2002
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,CA,694.000000,88.100000,84.400000,91.000000,2002
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,ND,223.000000,71.300000,63.100000,78.300000,2002
1doseVaricellaVaccinationAge,19 Months,PA,557.000000,53.000000,48.000000,58.000000,1998
1doseVaricellaVaccinationWIC,Participating,OH,121.000000,89.300000,81.000000,94.300000,2009
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,WY,65.000000,94.700000,87.100000,97.900000,2012
1doseVaricellaVaccinationAge,19-35 Months,IA,283.000000,66.500000,60.100000,72.400000,2002
1doseVaricellaVaccinationPoverty,Living Below Poverty,KS,43.000000,96.500000,78.900000,99.500000,2014
1doseVaricellaVaccinationWIC,Not Participating ,AR,134.000000,81.100000,66.000000,90.400000,2009
1doseVaricellaVaccinationFacilityType,Other,MS,34.000000,85.100000,68.100000,93.900000,2010
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,NH,220.000000,54.800000,47.800000,61.700000,1999
1doseVaricellaVaccinationPoverty,Unknown poverty,OR,35.000000,34.400000,19.400000,53.400000,1997
1doseVaricellaVaccinationVFCProgramProvider,Not Participating ,MO,38.000000,97.300000,87.600000,99.400000,2016
1doseVaricellaVaccinationVFCProgramProvider,Participating,NM,298.000000,91.400000,85.600000,95.000000,2011
1doseVaricellaVaccinationAge,19 Months,LA,270.000000,88.700000,82.900000,92.700000,2014
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,TX,346.000000,90.400000,84.100000,94.300000,2005
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,NE,128.000000,68.800000,59.600000,76.700000,2000
1doseVaricellaVaccinationPoverty,Living Below Poverty,WV,65.000000,37.700000,26.200000,50.800000,1998
1doseVaricellaVaccinationAge,24 Months,AZ,272.000000,85.100000,78.200000,90.100000,2012
1doseVaricellaVaccinationFacilityType,Other,NH,70.000000,89.900000,80.400000,95.100000,2008
1doseVaricellaVaccinationFacilityType,Private,OR,144.000000,91.800000,85.300000,95.500000,2017
1doseVaricellaVaccinationAge,13 Months,RI,267.000000,57.200000,50.700000,63.400000,2005
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,OK,97.000000,93.100000,85.700000,96.800000,2006
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,TN,408.000000,88.500000,82.900000,92.500000,2005
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,IA,179.000000,31.700000,25.100000,39.100000,1998
1doseVaricellaVaccinationAge,24 Months,WV,241.000000,84.900000,78.200000,89.800000,2015
1doseVaricellaVaccinationAge,24 Months,OR,303.000000,10.600000,7.600000,14.500000,1996
1doseVaricellaVaccinationRaceEthnicity,Hispanic,PA,37.000000,61.000000,41.000000,77.900000,1998
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,AL,100.000000,87.100000,78.900000,92.400000,2000
1doseVaricellaVaccinationAge,24 Months,ID,324.000000,7.100000,4.600000,10.800000,1998
1doseVaricellaVaccinationAge,13 Months,MS,267.000000,54.300000,46.900000,61.500000,2005
1doseVaricellaVaccinationVFCProgramProvider,Not Participating ,OH,31.000000,92.200000,69.200000,98.400000,2014
1doseVaricellaVaccinationAge,19-35 Months,VA,286.000000,92.200000,86.000000,95.800000,2014
1doseVaricellaVaccinationAge,24 Months,WY,250.000000,77.700000,70.800000,83.300000,2007
1doseVaricellaVaccinationPoverty,Living Below Poverty,GU,141.000000,79.800000,71.300000,86.300000,2016
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,MD,299.000000,42.900000,36.200000,49.900000,1997
1doseVaricellaVaccinationPoverty,Living Below Poverty,OR,77.000000,88.900000,76.900000,95.000000,2012
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,AK,209.000000,89.600000,83.100000,93.800000,2014
1doseVaricellaVaccinationPoverty,Living Below Poverty,HI,55.000000,89.900000,76.400000,96.100000,2013
1doseVaricellaVaccinationFacilityType,Other,MD,146.000000,92.300000,83.600000,96.500000,2006
1doseVaricellaVaccinationFacilityType,Mixed,NC,38.000000,83.600000,67.800000,92.400000,2000
1doseVaricellaVaccinationRaceEthnicity,Multiple Races  non-Hispanic,WA,38.000000,89.500000,73.400000,96.300000,2007
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,CA,121.000000,94.100000,87.700000,97.300000,2009
1doseVaricellaVaccinationWIC,Participating,WI,71.000000,81.100000,68.800000,89.300000,2017
1doseVaricellaVaccinationAge,13 Months,CO,266.000000,60.000000,51.100000,68.200000,2012
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,SC,91.000000,74.500000,61.800000,84.000000,2001
1doseVaricellaVaccinationVFCProgramProvider,Not Participating ,IL,161.000000,73.900000,56.200000,86.200000,2011
1doseVaricellaVaccinationPoverty,Living Below Poverty,MA,122.000000,89.400000,79.800000,94.700000,2001
1doseVaricellaVaccinationFacilityType,Mixed,MI,45.000000,94.600000,85.300000,98.100000,2016
1doseVaricellaVaccinationAge,24 Months,OR,254.000000,86.400000,80.400000,90.800000,2017
1doseVaricellaVaccinationFacilityType,Private,FL,596.000000,90.400000,84.800000,94.100000,2008
1doseVaricellaVaccinationVFCProgramProvider,Participating,NH,237.000000,93.800000,89.700000,96.400000,2012
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,WI,111.000000,90.900000,82.000000,95.600000,2012
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,NM,90.000000,88.000000,79.100000,93.400000,2007
1doseVaricellaVaccinationRaceEthnicity,Black only  non-Hispanic,CA,62.000000,46.700000,31.100000,62.900000,1998
1doseVaricellaVaccinationFacilityType,Mixed,IL,32.000000,85.400000,66.400000,94.500000,2003
1doseVaricellaVaccinationAge,24 Months,VA,281.000000,46.000000,39.800000,52.300000,1998
1doseVaricellaVaccinationAge,24 Months,HI,293.000000,85.300000,79.900000,89.500000,2003
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,NC,103.000000,35.000000,25.400000,46.100000,1997
1doseVaricellaVaccinationRaceEthnicity,Hispanic,CT,32.000000,95.500000,83.400000,98.900000,2007
1doseVaricellaVaccinationAge,19 Months,NJ,553.000000,83.000000,76.800000,87.800000,2006
1doseVaricellaVaccinationAge,24 Months,RI,255.000000,74.300000,68.100000,79.700000,1999
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,WI,453.000000,31.900000,27.000000,37.200000,1998
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,CT,52.000000,85.100000,69.200000,93.600000,2010
1doseVaricellaVaccinationRaceEthnicity,Hispanic,GA,41.000000,95.000000,77.600000,99.000000,2016
1doseVaricellaVaccinationRaceEthnicity,Hispanic,WA,41.000000,85.900000,67.200000,94.800000,2014
1doseVaricellaVaccinationFacilityType,Mixed,AL,45.000000,97.300000,89.000000,99.400000,2003
1doseVaricellaVaccinationFacilityType,Private,WA,342.000000,63.400000,57.000000,69.300000,2001
1doseVaricellaVaccinationAge,24 Months,TX,1596.000000,79.500000,75.500000,83.000000,2001
1doseVaricellaVaccinationAge,19-35 Months,MN,265.000000,89.100000,83.500000,93.000000,2007
1doseVaricellaVaccinationWIC,Participating,ID,114.000000,72.700000,62.200000,81.200000,2004
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,IA,103.000000,91.200000,83.500000,95.500000,2010
1doseVaricellaVaccinationWIC,Not Participating ,MS,94.000000,88.700000,76.500000,94.900000,2005
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,MN,82.000000,80.600000,68.900000,88.600000,2006
1doseVaricellaVaccinationPoverty,Living Below Poverty,MT,53.000000,87.000000,69.700000,95.100000,2014
1doseVaricellaVaccinationAge,19 Months,OH,249.000000,77.100000,70.100000,82.900000,2013
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,MT,164.000000,92.100000,85.700000,95.800000,2014
1doseVaricellaVaccinationAge,24 Months,NE,316.000000,87.000000,82.100000,90.800000,2008
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,MN,99.000000,96.400000,90.400000,98.700000,2017
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,UT,30.000000,85.100000,63.400000,94.900000,2015
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,TX,1265.000000,94.000000,91.800000,95.600000,2011
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,WV,72.000000,73.500000,57.300000,85.200000,2006
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,DE,266.000000,95.000000,91.700000,97.000000,2010
1doseVaricellaVaccinationWIC,Not Participating ,OK,95.000000,85.700000,75.100000,92.300000,2013
1doseVaricellaVaccinationAge,13 Months,ID,253.000000,36.500000,30.100000,43.500000,2003
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,RI,113.000000,89.100000,81.100000,94.000000,2004
1doseVaricellaVaccinationAge,19-35 Months,NV,258.000000,74.700000,68.200000,80.300000,2002
1doseVaricellaVaccinationPoverty,Living Below Poverty,MI,173.000000,76.400000,60.200000,87.400000,2004
1doseVaricellaVaccinationVFCProgramProvider,Not Participating ,IN,66.000000,84.900000,67.200000,93.900000,2011
1doseVaricellaVaccinationRaceEthnicity,American Indian or Alaska Native only  non-Hispanic,OK,30.000000,97.700000,84.700000,99.700000,2008
1doseVaricellaVaccinationFacilityType,Private,MI,201.000000,90.900000,81.400000,95.800000,2009
1doseVaricellaVaccinationVFCProgramProvider,Participating,AL,189.000000,93.800000,85.600000,97.500000,2014
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,MN,60.000000,87.800000,77.200000,93.800000,2009
1doseVaricellaVaccinationWIC,Participating,UT,101.000000,80.500000,67.800000,89.000000,2011
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,IN,169.000000,90.500000,84.400000,94.300000,2016
1doseVaricellaVaccinationAge,24 Months,UT,348.000000,86.300000,81.100000,90.100000,2010
1doseVaricellaVaccinationFacilityType,Other,MI,47.000000,83.400000,67.300000,92.400000,2008
1doseVaricellaVaccinationFacilityType,Private,NJ,206.000000,94.700000,89.700000,97.300000,2014
1doseVaricellaVaccinationFacilityType,Private,TX,987.000000,93.300000,90.300000,95.500000,2017
1doseVaricellaVaccinationWIC,Participating,ID,93.000000,76.400000,66.000000,84.400000,2005
1doseVaricellaVaccinationWIC,Not Participating ,OH,157.000000,84.500000,76.800000,89.900000,2009
1doseVaricellaVaccinationFacilityType,Private,VT,285.000000,11.700000,8.300000,16.300000,1996
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,MS,41.000000,87.800000,72.300000,95.200000,2007
1doseVaricellaVaccinationVFCProgramProvider,Participating,DC,230.000000,94.400000,89.200000,97.100000,2012
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,UT,128.000000,30.000000,22.400000,38.900000,1998
1doseVaricellaVaccinationFacilityType,Other,WI,136.000000,62.100000,51.800000,71.500000,2000
1doseVaricellaVaccinationPoverty,Living Below Poverty,GA,100.000000,86.700000,73.500000,93.900000,2002
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,NH,156.000000,90.800000,83.800000,94.900000,2015
1doseVaricellaVaccinationPoverty,Living Below Poverty,PA,151.000000,96.700000,92.400000,98.600000,2015
1doseVaricellaVaccinationAge,19 Months,NM,244.000000,80.600000,72.700000,86.600000,2015
1doseVaricellaVaccinationFacilityType,Private,KS,122.000000,90.800000,80.400000,95.900000,2010
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,WA,289.000000,63.600000,56.200000,70.500000,2003
1doseVaricellaVaccinationFacilityType,Mixed,ND,37.000000,36.100000,21.900000,53.100000,1998
1doseVaricellaVaccinationFacilityType,Public,PA,43.000000,47.400000,30.100000,65.500000,1998
1doseVaricellaVaccinationAge,13 Months,LA,281.000000,52.200000,44.600000,59.700000,2007
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,VA,187.000000,94.400000,84.700000,98.100000,2016
1doseVaricellaVaccinationWIC,Participating,WV,177.000000,81.500000,72.000000,88.300000,2004
1doseVaricellaVaccinationAge,13 Months,MO,325.000000,55.000000,48.500000,61.300000,2010
1doseVaricellaVaccinationAge,19 Months,OR,296.000000,80.500000,74.300000,85.400000,2012
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,OH,235.000000,92.400000,87.400000,95.500000,2008
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,AK,53.000000,83.500000,71.100000,91.200000,2015
1doseVaricellaVaccinationWIC,Participating,OK,166.000000,87.000000,79.900000,91.900000,2005
1doseVaricellaVaccinationVFCProgramProvider,Participating,NE,219.000000,93.000000,87.700000,96.100000,2012
1doseVaricellaVaccinationAge,19 Months,RI,284.000000,86.700000,81.400000,90.700000,2004
1doseVaricellaVaccinationVFCProgramProvider,Participating,FL,219.000000,95.600000,90.200000,98.100000,2012
1doseVaricellaVaccinationFacilityType,Private,MT,114.000000,72.800000,60.300000,82.500000,2006
1doseVaricellaVaccinationAge,24 Months,LA,266.000000,91.500000,86.100000,94.900000,2009
1doseVaricellaVaccinationAge,13 Months,DE,301.000000,35.900000,30.000000,42.300000,2000
1doseVaricellaVaccinationVFCProgramProvider,Not Participating ,DC,79.000000,93.400000,83.300000,97.500000,2008
1doseVaricellaVaccinationAge,24 Months,WY,283.000000,72.400000,65.500000,78.500000,2006
1doseVaricellaVaccinationRaceEthnicity,American Indian or Alaska Native only  non-Hispanic,CA,150.000000,87.500000,76.500000,93.800000,2002
1doseVaricellaVaccinationRaceEthnicity,Hispanic,AR,32.000000,93.900000,80.600000,98.300000,2009
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,CO,72.000000,74.700000,61.300000,84.700000,2010
1doseVaricellaVaccinationAge,24 Months,KS,205.000000,88.100000,81.900000,92.300000,2013
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,VA,139.000000,91.900000,80.800000,96.800000,2013
1doseVaricellaVaccinationAge,19-35 Months,AL,525.000000,89.300000,84.800000,92.600000,2002
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,VA,39.000000,85.700000,63.700000,95.400000,2003
1doseVaricellaVaccinationPoverty,Living Below Poverty,WA,91.000000,88.500000,77.700000,94.400000,2008
1doseVaricellaVaccinationWIC,Not Participating ,LA,128.000000,91.000000,82.500000,95.500000,2017
1doseVaricellaVaccinationAge,19-35 Months,SD,254.000000,84.800000,74.800000,91.300000,2011
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,AR,136.000000,89.800000,81.100000,94.700000,2013
1doseVaricellaVaccinationRaceEthnicity,Hispanic,TX,891.000000,90.700000,87.500000,93.100000,2006
1doseVaricellaVaccinationAge,24 Months,VA,286.000000,91.500000,85.300000,95.200000,2014
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,IL,578.000000,87.900000,82.300000,91.900000,2008
1doseVaricellaVaccinationRaceEthnicity,American Indian or Alaska Native only  non-Hispanic,MA,46.000000,91.200000,73.800000,97.500000,2002
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,MI,38.000000,100.000000,nan,nan,2007
1doseVaricellaVaccinationAge,24 Months,ND,205.000000,88.100000,81.700000,92.400000,2016
1doseVaricellaVaccinationWIC,Participating,PA,278.000000,94.000000,87.000000,97.400000,2013
1doseVaricellaVaccinationVFCProgramProvider,Participating,HI,232.000000,95.700000,91.200000,98.000000,2010
1doseVaricellaVaccinationWIC,Not Participating ,MO,160.000000,91.100000,84.300000,95.100000,2006
1doseVaricellaVaccinationAge,13 Months,NJ,265.000000,53.700000,46.300000,61.000000,2013
1doseVaricellaVaccinationFacilityType,Mixed,ID,52.000000,94.800000,86.000000,98.200000,2010
1doseVaricellaVaccinationAge,19-35 Months,CO,342.000000,61.600000,55.800000,67.000000,2000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,MA,527.000000,22.400000,18.100000,27.400000,1997
1doseVaricellaVaccinationFacilityType,Private,AZ,310.000000,64.100000,57.300000,70.300000,1999
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,WV,272.000000,89.100000,82.800000,93.300000,2008
1doseVaricellaVaccinationFacilityType,Private,UT,161.000000,77.400000,68.900000,84.100000,2002
1doseVaricellaVaccinationFacilityType,Mixed,OH,57.000000,75.700000,57.000000,88.000000,2002
1doseVaricellaVaccinationWIC,Participating,OH,109.000000,82.800000,71.700000,90.100000,2016
1doseVaricellaVaccinationVFCProgramProvider,Participating,CT,207.000000,93.100000,87.400000,96.300000,2008
1doseVaricellaVaccinationWIC,Not Participating ,KS,366.000000,81.300000,74.900000,86.400000,2006
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,WA,71.000000,63.700000,50.100000,75.300000,2003
1doseVaricellaVaccinationAge,13 Months,IN,562.000000,38.300000,32.900000,43.900000,2001
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,AK,60.000000,78.400000,64.700000,87.800000,2017
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,IL,406.000000,50.900000,44.300000,57.600000,2000
1doseVaricellaVaccinationWIC,Participating,CT,46.000000,95.600000,83.600000,98.900000,2007
1doseVaricellaVaccinationVFCProgramProvider,Not Participating ,NJ,57.000000,85.400000,68.800000,94.000000,2014
1doseVaricellaVaccinationPoverty,Living Below Poverty,NM,97.000000,88.800000,81.000000,93.600000,2010
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,ID,198.000000,65.600000,57.900000,72.600000,2002
1doseVaricellaVaccinationAge,13 Months,SD,285.000000,43.600000,37.000000,50.400000,2010
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,OH,401.000000,10.600000,6.800000,16.200000,1996
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,LA,168.000000,95.800000,91.500000,97.900000,2009
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,DE,170.000000,87.700000,76.700000,94.000000,2011
1doseVaricellaVaccinationAge,24 Months,MT,276.000000,56.600000,49.500000,63.500000,2002
1doseVaricellaVaccinationFacilityType,Other,IA,64.000000,90.500000,79.600000,95.800000,2008
1doseVaricellaVaccinationAge,19-35 Months,WY,243.000000,85.000000,79.200000,89.500000,2010
1doseVaricellaVaccinationWIC,Participating,RI,116.000000,90.700000,83.100000,95.100000,2004
1doseVaricellaVaccinationAge,19 Months,ME,275.000000,84.800000,79.200000,89.000000,2008
1doseVaricellaVaccinationFacilityType,Mixed,SD,62.000000,96.600000,89.400000,98.900000,2010
1doseVaricellaVaccinationPoverty,Unknown poverty,MA,60.000000,88.100000,74.800000,94.800000,2001
1doseVaricellaVaccinationRaceEthnicity,Hispanic,IL,115.000000,97.300000,91.600000,99.200000,2017
1doseVaricellaVaccinationVFCProgramProvider,Participating,KS,194.000000,74.600000,67.200000,80.800000,2003
1doseVaricellaVaccinationWIC,Participating,KY,145.000000,88.700000,80.600000,93.700000,2012
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,TX,793.000000,92.200000,87.400000,95.300000,2014
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,NY,300.000000,94.600000,90.600000,96.900000,2014
1doseVaricellaVaccinationAge,19-35 Months,CT,253.000000,19.100000,14.500000,24.900000,1996
1doseVaricellaVaccinationPoverty,Unknown poverty,TN,76.000000,79.400000,65.700000,88.600000,2002
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,KY,71.000000,90.100000,78.800000,95.700000,2013
1doseVaricellaVaccinationFacilityType,Public,AL,36.000000,98.200000,92.000000,99.600000,2012
1doseVaricellaVaccinationWIC,Participating,MD,83.000000,94.100000,80.600000,98.400000,2013
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,AZ,175.000000,85.900000,78.200000,91.200000,2010
1doseVaricellaVaccinationAge,24 Months,WA,430.000000,84.200000,79.300000,88.100000,2008
1doseVaricellaVaccinationPoverty,Living Below Poverty,TX,441.000000,80.700000,73.600000,86.200000,2004
1doseVaricellaVaccinationRaceEthnicity,Hispanic,CA,144.000000,89.700000,80.500000,94.900000,2012
1doseVaricellaVaccinationFacilityType,Private,AK,131.000000,79.600000,71.200000,86.000000,2003
1doseVaricellaVaccinationFacilityType,Private,WI,94.000000,88.600000,78.200000,94.500000,2014
1doseVaricellaVaccinationWIC,Not Participating ,WI,128.000000,92.500000,83.400000,96.800000,2013
1doseVaricellaVaccinationPoverty,Living Below Poverty,NC,34.000000,91.500000,76.200000,97.300000,2005
1doseVaricellaVaccinationFacilityType,Mixed,MI,46.000000,93.500000,77.300000,98.400000,2015
1doseVaricellaVaccinationAge,19-35 Months,TN,826.000000,81.100000,76.700000,84.800000,2002
1doseVaricellaVaccinationFacilityType,Private,VA,196.000000,41.300000,34.100000,49.000000,1997
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,NY,166.000000,42.200000,34.200000,50.500000,1998
