Dose,Category,Location,Denominator,Coverage,Lower CI,Higher CI,Year
HibPrimarySeriesVFCProgramProvider,Not Participating ,IL,121.000000,98.000000,91.200000,99.600000,2017
3dosesHibVaccinationPoverty,Living Below Poverty,VT,36.000000,94.200000,78.700000,98.600000,2000
3dosesHibVaccinationUrbanicity,Living In A Non MSA,VA,44.000000,90.400000,75.800000,96.600000,2006
HibPrimarySeriesPoverty,Living At or Above Poverty,OK,168.000000,94.000000,88.400000,96.900000,2012
3dosesHibVaccinationAge,7 Months,NV,229.000000,47.400000,40.200000,54.600000,2010
3dosesHibVaccinationWIC,Not Participating ,VT,158.000000,93.000000,85.300000,96.800000,2004
HibFullSeriesFacilityType,Mixed,NY,37.000000,88.000000,73.300000,95.100000,2014
3dosesHibVaccinationFacilityType,Other,KY,37.000000,88.300000,71.900000,95.700000,1996
HibPrimarySeriesRaceEthnicity,White only  non-Hispanic,CA,121.000000,96.900000,91.700000,98.900000,2009
2dosesHibVaccinationAge,13 Months,TX,1683.000000,94.000000,91.700000,95.600000,2011
3dosesHibVaccinationAge,19-35 Months,DE,266.000000,96.900000,92.000000,98.900000,2012
2dosesHibVaccinationAge,5 Months,HI,299.000000,78.900000,73.100000,83.700000,1999
3dosesHibVaccinationUrbanicity,Living in an MSA Noncentral City,NM,35.000000,96.400000,86.100000,99.100000,2005
3dosesHibVaccinationAge,19 Months,WA,295.000000,87.700000,81.400000,92.000000,2011
3dosesHibVaccinationRaceEthnicity,White only  non-Hispanic,NM,182.000000,89.500000,82.000000,94.100000,2006
2dosesHibVaccinationAge,7 Months,KY,241.000000,90.400000,85.400000,93.800000,2015
HibFullSeriesVFCProgramProvider,Participating,MI,197.000000,80.000000,72.400000,86.000000,2017
HibFullSeriesAge,24 Months,MD,287.000000,81.100000,72.500000,87.500000,2013
3dosesHibVaccinationRaceEthnicity,White only  non-Hispanic,IN,234.000000,92.500000,85.500000,96.300000,2014
3dosesHibVaccinationFacilityType,Private,IN,254.000000,96.900000,92.600000,98.700000,1999
HibFullSeriesPoverty,Living Below Poverty,OR,51.000000,74.800000,59.600000,85.600000,2016
HibFullSeriesRaceEthnicity,White only  non-Hispanic,NJ,210.000000,87.300000,81.200000,91.700000,2011
3dosesHibVaccinationPoverty,Unknown poverty,TX,206.000000,91.500000,84.000000,95.700000,2000
3dosesHibVaccinationPoverty,Unknown poverty,TN,81.000000,91.400000,78.300000,96.900000,1999
3dosesHibVaccinationAge,19 Months,TN,297.000000,91.500000,86.500000,94.800000,2011
3dosesHibVaccinationUrbanicity,Living In An MSA Central City,WV,51.000000,87.800000,65.600000,96.500000,2009
HibPrimarySeriesVFCProgramProvider,Participating,ND,229.000000,97.200000,93.100000,98.900000,2011
3dosesHibVaccinationWIC,Participating,CA,134.000000,94.800000,89.500000,97.500000,2015
3dosesHibVaccinationPoverty,Unknown poverty,IN,30.000000,93.500000,75.100000,98.600000,2003
HibPrimarySeriesUrbanicity,Living In A Non MSA,OK,110.000000,93.900000,85.800000,97.500000,2013
HibPrimarySeriesUrbanicity,Living In An MSA Central City,IA,74.000000,92.500000,79.100000,97.500000,2009
3dosesHibVaccinationWIC,Not Participating ,UT,189.000000,91.600000,83.000000,96.000000,2012
HibFullSeriesUrbanicity,Living in an MSA Noncentral City,IA,56.000000,81.100000,63.500000,91.300000,2014
2dosesHibVaccinationAge,7 Months,NE,246.000000,89.900000,84.600000,93.600000,2017
HibPrimarySeriesFacilityType,Other,NH,71.000000,96.400000,90.300000,98.700000,2009
3dosesHibVaccinationAge,24 Months,WY,250.000000,83.800000,78.000000,88.400000,2016
3dosesHibVaccinationPoverty,Living Below Poverty,MS,65.000000,86.500000,71.500000,94.200000,2007
HibPrimarySeriesPoverty,Living Below Poverty,UT,50.000000,86.500000,71.200000,94.300000,2010
HibPrimarySeriesWIC,Not Participating ,CT,142.000000,96.500000,89.700000,98.900000,2013
HibPrimarySeriesUrbanicity,Living in an MSA Noncentral City,SC,129.000000,92.600000,86.100000,96.200000,2012
HibFullSeriesFacilityType,Private,NE,118.000000,66.500000,55.400000,76.000000,2010
HibPrimarySeriesWIC,Participating,NV,114.000000,87.700000,78.700000,93.200000,2010
HibPrimarySeriesFacilityType,Mixed,LA,42.000000,97.200000,88.700000,99.300000,2016
3dosesHibVaccinationRaceEthnicity,Multiple Races  non-Hispanic,WA,49.000000,99.600000,96.900000,99.900000,2006
3dosesHibVaccinationAge,24 Months,AZ,518.000000,90.800000,87.300000,93.400000,2006
3dosesHibVaccinationRaceEthnicity,Black only  non-Hispanic,DE,47.000000,88.700000,75.000000,95.400000,2008
HibPrimarySeriesRaceEthnicity,Multiple Races  non-Hispanic,WA,33.000000,94.100000,77.200000,98.700000,2011
3dosesHibVaccinationPoverty,Living At or Above Poverty,HI,231.000000,97.000000,94.400000,98.400000,2011
3dosesHibVaccinationUrbanicity,Living In A Non MSA,NY,33.000000,100.000000,nan,nan,2012
3dosesHibVaccinationFacilityType,Public,CO,44.000000,81.700000,64.800000,91.500000,2003
3dosesHibVaccinationAge,7 Months,AZ,522.000000,58.000000,52.800000,63.000000,1998
2dosesHibVaccinationAge,5 Months,DC,260.000000,67.500000,58.800000,75.000000,2010
3dosesHibVaccinationFacilityType,Mixed,WA,55.000000,99.200000,96.000000,99.900000,2015
3dosesHibVaccinationUrbanicity,Living In A Non MSA,ND,147.000000,96.200000,90.200000,98.600000,2002
HibFullSeriesVFCProgramProvider,Participating,UT,284.000000,61.900000,54.100000,69.100000,2010
3dosesHibVaccinationPoverty,Unknown poverty,MA,63.000000,100.000000,nan,nan,2004
3dosesHibVaccinationAge,19-35 Months,CO,394.000000,96.200000,93.600000,97.800000,2005
HibPrimarySeriesFacilityType,Private,DE,181.000000,90.000000,83.200000,94.200000,2009
HibPrimarySeriesRaceEthnicity,White only  non-Hispanic,OR,177.000000,86.800000,79.700000,91.600000,2016
3dosesHibVaccinationPoverty,Living Below Poverty,MN,45.000000,91.200000,73.000000,97.600000,2012
HibFullSeriesWIC,Participating,MN,65.000000,87.400000,74.800000,94.100000,2013
3dosesHibVaccinationPoverty,Living Below Poverty,OR,67.000000,91.200000,78.800000,96.700000,2003
3dosesHibVaccinationAge,13 Months,WA,430.000000,85.700000,80.700000,89.500000,2008
3dosesHibVaccinationUrbanicity,Living in an MSA Noncentral City,RI,183.000000,97.500000,94.500000,98.900000,1996
HibFullSeriesAge,19 Months,WV,235.000000,63.600000,56.300000,70.300000,2016
3dosesHibVaccinationUrbanicity,Living In An MSA Central City,AZ,310.000000,90.600000,84.800000,94.300000,2002
HibFullSeriesUrbanicity,Living In An MSA Central City,MS,37.000000,80.100000,58.200000,92.100000,2015
3dosesHibVaccinationFacilityType,Private,NV,121.000000,86.900000,78.700000,92.300000,1998
HibPrimarySeriesPoverty,Living At or Above Poverty,WI,247.000000,94.100000,89.100000,96.800000,2011
HibPrimarySeriesUrbanicity,Living In An MSA Central City,KS,84.000000,91.700000,79.600000,96.900000,2009
2dosesHibVaccinationAge,13 Months,GA,299.000000,94.300000,90.200000,96.700000,2008
3dosesHibVaccinationAge,7 Months,OK,305.000000,43.200000,36.900000,49.800000,2000
HibFullSeriesUrbanicity,Living In An MSA Central City,HI,68.000000,52.900000,39.200000,66.300000,2009
3dosesHibVaccinationFacilityType,Mixed,IA,35.000000,91.000000,63.000000,98.400000,2014
HibFullSeriesAge,19 Months,GA,286.000000,72.800000,65.100000,79.400000,2015
3dosesHibVaccinationAge,19-35 Months,MO,315.000000,92.800000,88.700000,95.500000,1999
3dosesHibVaccinationUrbanicity,Living In An MSA Central City,PA,361.000000,98.000000,96.100000,99.000000,2004
3dosesHibVaccinationPoverty,Unknown poverty,CT,36.000000,94.800000,80.700000,98.800000,2001
3dosesHibVaccinationWIC,Participating,NE,94.000000,92.500000,81.800000,97.100000,2011
HibPrimarySeriesRaceEthnicity,White only  non-Hispanic,NJ,133.000000,97.000000,89.800000,99.100000,2013
3dosesHibVaccinationFacilityType,Public,WA,41.000000,84.600000,67.600000,93.600000,1996
HibFullSeriesWIC,Participating,OR,89.000000,73.100000,61.000000,82.500000,2015
HibPrimarySeriesFacilityType,Private,MT,52.000000,98.900000,92.500000,99.800000,2017
3dosesHibVaccinationUrbanicity,Living in an MSA Noncentral City,NC,122.000000,85.100000,73.400000,92.200000,2017
3dosesHibVaccinationRaceEthnicity,Hispanic,RI,73.000000,96.800000,91.000000,98.900000,2012
2dosesHibVaccinationAge,5 Months,FL,228.000000,68.900000,59.900000,76.800000,2013
3dosesHibVaccinationFacilityType,Mixed,MO,38.000000,96.200000,84.500000,99.200000,2016
3dosesHibVaccinationAge,13 Months,SC,330.000000,82.100000,76.800000,86.400000,2006
3dosesHibVaccinationRaceEthnicity,Black only  non-Hispanic,PA,131.000000,96.100000,91.300000,98.300000,2003
2dosesHibVaccinationAge,5 Months,MT,269.000000,79.300000,72.700000,84.600000,2007
HibPrimarySeriesUrbanicity,Living in an MSA Noncentral City,CO,136.000000,91.100000,82.000000,95.800000,2009
3dosesHibVaccinationAge,19 Months,ME,264.000000,92.200000,87.000000,95.500000,2012
3dosesHibVaccinationAge,19 Months,MS,250.000000,90.800000,84.700000,94.600000,2003
HibFullSeriesFacilityType,Other,AK,44.000000,74.400000,56.500000,86.700000,2017
HibPrimarySeriesUrbanicity,Living In A Non MSA,IL,32.000000,89.500000,72.700000,96.400000,2017
HibPrimarySeriesAge,24 Months,WY,269.000000,90.600000,86.100000,93.800000,2009
HibPrimarySeriesPoverty,Living Below Poverty,IA,41.000000,88.200000,73.200000,95.400000,2017
HibPrimarySeriesWIC,Not Participating ,ND,169.000000,92.100000,86.700000,95.400000,2010
HibPrimarySeriesAge,19-35 Months,OH,243.000000,94.000000,89.600000,96.700000,2010
3dosesHibVaccinationAge,24 Months,ID,233.000000,91.200000,85.800000,94.700000,2013
HibPrimarySeriesAge,24 Months,NM,280.000000,94.300000,89.800000,96.800000,2014
HibPrimarySeriesRaceEthnicity,Multiple Races  non-Hispanic,TX,49.000000,98.300000,92.500000,99.600000,2011
3dosesHibVaccinationPoverty,Living Below Poverty,AZ,111.000000,88.800000,80.900000,93.700000,2001
HibFullSeriesUrbanicity,Living In A Non MSA,IL,40.000000,68.100000,47.900000,83.300000,2009
3dosesHibVaccinationFacilityType,Public,OK,71.000000,81.200000,66.900000,90.200000,2004
HibPrimarySeriesFacilityType,Private,ID,113.000000,96.300000,90.200000,98.600000,2009
3dosesHibVaccinationUrbanicity,Living in an MSA Noncentral City,KY,143.000000,84.100000,74.400000,90.600000,2008
2dosesHibVaccinationAge,7 Months,VA,278.000000,84.800000,77.900000,89.800000,2009
3dosesHibVaccinationPoverty,Living Below Poverty,AR,34.000000,91.500000,72.800000,97.700000,2005
3dosesHibVaccinationPoverty,Living At or Above Poverty,DC,239.000000,98.400000,94.700000,99.600000,2006
HibPrimarySeriesWIC,Participating,WY,86.000000,90.200000,80.700000,95.300000,2009
3dosesHibVaccinationFacilityType,Other,IN,117.000000,84.600000,74.000000,91.300000,1997
3dosesHibVaccinationAge,19 Months,MT,322.000000,92.300000,88.500000,94.900000,1998
3dosesHibVaccinationFacilityType,Public,NM,42.000000,95.500000,83.500000,98.900000,2003
3dosesHibVaccinationPoverty,Living At or Above Poverty,MT,221.000000,80.300000,73.200000,85.800000,2008
3dosesHibVaccinationAge,19-35 Months,CA,300.000000,93.800000,89.000000,96.600000,2014
3dosesHibVaccinationUrbanicity,Living In A Non MSA,TX,101.000000,92.200000,84.400000,96.200000,2015
3dosesHibVaccinationRaceEthnicity,White only  non-Hispanic,MN,210.000000,93.700000,88.800000,96.600000,2015
3dosesHibVaccinationPoverty,Living At or Above Poverty,AL,383.000000,96.000000,91.600000,98.200000,2004
HibPrimarySeriesRaceEthnicity,White only  non-Hispanic,DE,107.000000,97.600000,84.900000,99.700000,2015
HibPrimarySeriesAge,24 Months,NJ,262.000000,94.800000,90.500000,97.200000,2014
2dosesHibVaccinationAge,13 Months,MN,265.000000,96.700000,94.200000,98.200000,2007
HibPrimarySeriesAge,19 Months,GA,299.000000,90.600000,84.900000,94.300000,2017
3dosesHibVaccinationUrbanicity,Living In A Non MSA,KS,114.000000,90.800000,82.700000,95.300000,1998
HibFullSeriesAge,24 Months,PA,644.000000,85.300000,80.600000,89.000000,2014
HibPrimarySeriesWIC,Participating,VA,58.000000,95.600000,76.800000,99.300000,2013
3dosesHibVaccinationVFCProgramProvider,Participating,RI,228.000000,93.800000,86.600000,97.300000,2002
3dosesHibVaccinationPoverty,Living Below Poverty,DE,86.000000,96.500000,86.300000,99.200000,2013
3dosesHibVaccinationFacilityType,Mixed,UT,47.000000,97.700000,85.100000,99.700000,2016
HibFullSeriesRaceEthnicity,White only  non-Hispanic,NY,222.000000,84.100000,77.000000,89.400000,2013
HibFullSeriesFacilityType,Private,MS,116.000000,84.800000,75.000000,91.200000,2017
3dosesHibVaccinationUrbanicity,Living In A Non MSA,IN,91.000000,93.700000,83.900000,97.700000,2000
HibFullSeriesWIC,Not Participating ,NH,169.000000,82.600000,74.500000,88.500000,2011
HibPrimarySeriesPoverty,Living At or Above Poverty,NJ,212.000000,96.100000,89.900000,98.500000,2015
2dosesHibVaccinationAge,5 Months,LA,557.000000,68.100000,62.000000,73.600000,2003
3dosesHibVaccinationUrbanicity,Living in an MSA Noncentral City,IA,56.000000,96.700000,80.300000,99.500000,1997
3dosesHibVaccinationAge,19-35 Months,MI,212.000000,88.700000,82.400000,93.000000,2013
3dosesHibVaccinationFacilityType,Public,AR,66.000000,95.400000,84.300000,98.700000,2012
3dosesHibVaccinationFacilityType,Other,LA,83.000000,84.900000,69.400000,93.300000,2006
HibFullSeriesFacilityType,Mixed,KS,41.000000,56.200000,37.400000,73.400000,2009
HibFullSeriesPoverty,Living Below Poverty,CO,36.000000,82.000000,63.900000,92.200000,2016
3dosesHibVaccinationAge,19 Months,VT,222.000000,93.500000,88.200000,96.500000,2006
HibPrimarySeriesAge,7 Months,IA,197.000000,69.100000,60.000000,77.000000,2014
2dosesHibVaccinationAge,5 Months,WI,627.000000,76.600000,72.300000,80.400000,1998
3dosesHibVaccinationAge,19-35 Months,VT,319.000000,98.800000,97.300000,99.500000,1999
3dosesHibVaccinationUrbanicity,Living In A Non MSA,MT,142.000000,89.200000,81.700000,93.800000,2013
HibPrimarySeriesFacilityType,Mixed,MI,46.000000,96.000000,76.400000,99.400000,2015
HibPrimarySeriesVFCProgramProvider,Not Participating ,NY,33.000000,94.300000,75.200000,98.900000,2010
HibFullSeriesFacilityType,Mixed,IN,41.000000,77.300000,57.100000,89.700000,2015
3dosesHibVaccinationUrbanicity,Living In A Non MSA,MI,65.000000,97.900000,91.800000,99.500000,2005
HibPrimarySeriesWIC,Not Participating ,OR,163.000000,94.100000,88.100000,97.200000,2010
2dosesHibVaccinationAge,7 Months,UT,297.000000,88.000000,83.100000,91.600000,2004
3dosesHibVaccinationVFCProgramProvider,Participating,MI,208.000000,88.100000,79.700000,93.300000,2014
3dosesHibVaccinationWIC,Participating,MI,82.000000,84.100000,73.200000,91.100000,2013
HibPrimarySeriesUrbanicity,Living In An MSA Central City,TX,1070.000000,89.300000,85.300000,92.300000,2010
3dosesHibVaccinationPoverty,Living Below Poverty,KS,36.000000,82.700000,66.300000,92.100000,1996
HibPrimarySeriesPoverty,Living Below Poverty,PR,178.000000,89.900000,83.900000,93.900000,2016
HibFullSeriesUrbanicity,Living In A Non MSA,KY,150.000000,53.900000,44.800000,62.800000,2009
3dosesHibVaccinationUrbanicity,Living In An MSA Central City,TX,872.000000,90.500000,87.000000,93.100000,1998
HibFullSeriesWIC,Not Participating ,IN,205.000000,87.600000,80.900000,92.200000,2011
HibPrimarySeriesAge,13 Months,VA,278.000000,83.200000,76.200000,88.500000,2009
3dosesHibVaccinationWIC,Not Participating ,PA,322.000000,91.900000,85.800000,95.600000,2015
HibFullSeriesWIC,Participating,GA,126.000000,60.100000,49.500000,69.700000,2009
3dosesHibVaccinationAge,13 Months,MD,533.000000,87.300000,82.600000,90.800000,1998
HibPrimarySeriesAge,19-35 Months,AZ,292.000000,89.200000,82.400000,93.600000,2014
HibFullSeriesPoverty,Living At or Above Poverty,MD,259.000000,69.800000,61.200000,77.100000,2010
HibPrimarySeriesWIC,Not Participating ,AK,124.000000,95.900000,91.100000,98.200000,2014
3dosesHibVaccinationRaceEthnicity,Black only  non-Hispanic,TX,169.000000,87.200000,77.100000,93.200000,2011
HibPrimarySeriesUrbanicity,Living in an MSA Noncentral City,PA,262.000000,91.700000,81.200000,96.600000,2017
HibPrimarySeriesRaceEthnicity,Hispanic,IL,119.000000,91.400000,79.500000,96.700000,2013
3dosesHibVaccinationAge,13 Months,NM,255.000000,82.000000,75.100000,87.300000,2013
3dosesHibVaccinationPoverty,Living At or Above Poverty,SC,196.000000,95.400000,87.700000,98.300000,1996
3dosesHibVaccinationUrbanicity,Living In A Non MSA,MN,87.000000,96.400000,89.200000,98.900000,2012
3dosesHibVaccinationAge,7 Months,WI,296.000000,58.300000,51.200000,65.000000,2010
3dosesHibVaccinationWIC,Not Participating ,OR,138.000000,95.400000,89.600000,98.000000,2004
3dosesHibVaccinationRaceEthnicity,White only  non-Hispanic,DC,123.000000,98.400000,93.100000,99.600000,2016
3dosesHibVaccinationPoverty,Living Below Poverty,WA,93.000000,93.200000,86.900000,96.500000,2000
3dosesHibVaccinationFacilityType,Private,RI,163.000000,97.300000,92.600000,99.000000,1995
3dosesHibVaccinationAge,7 Months,VA,394.000000,68.700000,60.500000,76.000000,2011
HibFullSeriesAge,19-35 Months,ND,258.000000,82.100000,74.500000,87.900000,2012
3dosesHibVaccinationFacilityType,Other,IA,58.000000,91.900000,81.600000,96.600000,1998
1doseHibVaccinationAge,3 Months,WY,259.000000,84.200000,78.600000,88.600000,2008
HibPrimarySeriesPoverty,Living Below Poverty,US,3903.000000,91.900000,90.500000,93.100000,2015
HibPrimarySeriesPoverty,Living At or Above Poverty,SC,137.000000,95.900000,89.100000,98.500000,2013
HibPrimarySeriesWIC,Participating,PA,273.000000,90.100000,83.000000,94.400000,2012
HibPrimarySeriesFacilityType,Private,WA,122.000000,99.100000,93.600000,99.900000,2013
3dosesHibVaccinationUrbanicity,Living in an MSA Noncentral City,MN,101.000000,87.200000,75.700000,93.700000,2016
HibFullSeriesUrbanicity,Living in an MSA Noncentral City,UT,135.000000,74.700000,64.900000,82.400000,2017
3dosesHibVaccinationFacilityType,Private,MA,221.000000,98.500000,93.700000,99.600000,2016
3dosesHibVaccinationAge,24 Months,NC,221.000000,94.900000,90.200000,97.400000,1995
3dosesHibVaccinationVFCProgramProvider,Participating,UT,249.000000,94.100000,88.100000,97.100000,2003
3dosesHibVaccinationAge,19-35 Months,VT,322.000000,97.300000,94.900000,98.600000,2000
3dosesHibVaccinationUrbanicity,Living In An MSA Central City,MN,79.000000,92.100000,80.000000,97.200000,2005
3dosesHibVaccinationRaceEthnicity,Hispanic,MD,57.000000,91.900000,77.800000,97.400000,2015
3dosesHibVaccinationUrbanicity,Living In An MSA Central City,DE,83.000000,80.900000,67.800000,89.500000,2009
HibPrimarySeriesRaceEthnicity,Hispanic,AZ,89.000000,93.300000,83.400000,97.500000,2013
3dosesHibVaccinationVFCProgramProvider,Participating,CA,258.000000,96.400000,92.900000,98.200000,2011
3dosesHibVaccinationAge,24 Months,DE,209.000000,91.800000,86.000000,95.300000,1995
3dosesHibVaccinationPoverty,Living At or Above Poverty,LA,198.000000,88.900000,81.800000,93.400000,2006
1doseHibVaccinationAge,3 Months,NY,522.000000,88.800000,84.300000,92.100000,2004
3dosesHibVaccinationRaceEthnicity,White only  non-Hispanic,FL,291.000000,92.800000,87.000000,96.100000,1995
HibPrimarySeriesUrbanicity,Living in an MSA Noncentral City,KS,59.000000,97.600000,84.800000,99.700000,2017
HibPrimarySeriesAge,19-35 Months,ME,294.000000,93.000000,88.100000,96.000000,2011
3dosesHibVaccinationFacilityType,Public,TX,67.000000,96.800000,81.100000,99.500000,2013
3dosesHibVaccinationAge,13 Months,IA,282.000000,86.900000,82.200000,90.500000,2000
HibPrimarySeriesPoverty,Living At or Above Poverty,NC,193.000000,94.900000,88.000000,97.900000,2015
3dosesHibVaccinationAge,24 Months,LA,340.000000,92.100000,88.000000,94.800000,2008
3dosesHibVaccinationRaceEthnicity,Black only  non-Hispanic,AR,38.000000,75.200000,50.500000,90.000000,2009
HibFullSeriesAge,24 Months,KS,192.000000,81.400000,73.600000,87.300000,2017
3dosesHibVaccinationFacilityType,Mixed,WV,35.000000,80.700000,62.800000,91.100000,2009
3dosesHibVaccinationVFCProgramProvider,Not Participating ,TN,111.000000,97.600000,93.600000,99.100000,2006
2dosesHibVaccinationAge,5 Months,VT,276.000000,83.600000,77.800000,88.100000,2011
HibPrimarySeriesAge,24 Months,MI,254.000000,91.300000,85.800000,94.900000,2015
3dosesHibVaccinationRaceEthnicity,Hispanic,GA,79.000000,95.700000,87.600000,98.600000,2005
HibPrimarySeriesVFCProgramProvider,Not Participating ,PR,30.000000,83.500000,64.200000,93.400000,2016
HibPrimarySeriesRaceEthnicity,White only  non-Hispanic,IL,289.000000,95.600000,92.300000,97.500000,2015
HibPrimarySeriesFacilityType,Other,LA,50.000000,98.500000,94.000000,99.600000,2011
3dosesHibVaccinationPoverty,Living Below Poverty,MI,78.000000,86.300000,77.500000,92.000000,1995
3dosesHibVaccinationRaceEthnicity,White only  non-Hispanic,OH,177.000000,90.500000,84.700000,94.300000,2017
HibPrimarySeriesWIC,Not Participating ,ME,155.000000,93.200000,88.000000,96.300000,2016
HibPrimarySeriesPoverty,Living Below Poverty,NY,111.000000,83.500000,73.200000,90.400000,2010
3dosesHibVaccinationFacilityType,Mixed,IN,72.000000,100.000000,nan,nan,2011
HibFullSeriesFacilityType,Public,AK,63.000000,93.900000,85.200000,97.700000,2012
2dosesHibVaccinationAge,13 Months,OH,231.000000,93.600000,88.000000,96.700000,2014
3dosesHibVaccinationRaceEthnicity,Multiple Races  non-Hispanic,TX,32.000000,99.500000,96.200000,99.900000,2008
3dosesHibVaccinationFacilityType,Mixed,MS,30.000000,97.200000,82.100000,99.600000,2002
3dosesHibVaccinationAge,19 Months,WI,253.000000,86.700000,80.200000,91.300000,2007
HibFullSeriesUrbanicity,Living in an MSA Noncentral City,AZ,109.000000,73.200000,55.100000,85.900000,2011
HibFullSeriesWIC,Not Participating ,TX,742.000000,84.200000,79.100000,88.200000,2012
3dosesHibVaccinationAge,7 Months,ID,207.000000,17.100000,11.900000,23.800000,2009
HibFullSeriesPoverty,Living At or Above Poverty,MT,164.000000,88.100000,80.200000,93.100000,2014
HibFullSeriesRaceEthnicity,White only  non-Hispanic,MN,210.000000,83.600000,76.300000,89.000000,2016
HibPrimarySeriesAge,7 Months,PA,543.000000,68.800000,61.400000,75.400000,2017
HibPrimarySeriesPoverty,Living At or Above Poverty,DE,205.000000,91.000000,84.400000,95.000000,2009
3dosesHibVaccinationAge,19-35 Months,NE,290.000000,92.600000,88.400000,95.400000,2000
2dosesHibVaccinationAge,13 Months,AZ,272.000000,96.000000,92.400000,97.900000,2012
3dosesHibVaccinationUrbanicity,Living In An MSA Central City,NC,86.000000,97.500000,90.300000,99.400000,2002
1doseHibVaccinationAge,3 Months,AL,269.000000,90.800000,84.700000,94.600000,2006
HibPrimarySeriesPoverty,Living At or Above Poverty,AK,213.000000,90.900000,84.500000,94.800000,2011
HibFullSeriesAge,19-35 Months,TN,210.000000,81.100000,73.800000,86.800000,2015
HibFullSeriesWIC,Not Participating ,KY,142.000000,87.800000,76.600000,94.000000,2011
3dosesHibVaccinationAge,19-35 Months,HI,299.000000,93.500000,89.700000,96.000000,1999
3dosesHibVaccinationAge,19-35 Months,DC,292.000000,87.100000,80.400000,91.700000,2000
3dosesHibVaccinationVFCProgramProvider,Participating,AL,201.000000,96.900000,93.100000,98.600000,2012
HibPrimarySeriesWIC,Participating,MO,89.000000,94.000000,86.700000,97.400000,2013
3dosesHibVaccinationAge,13 Months,NY,541.000000,87.900000,84.500000,90.500000,1999
3dosesHibVaccinationFacilityType,Private,UT,144.000000,92.500000,85.700000,96.300000,2001
3dosesHibVaccinationFacilityType,Private,NY,377.000000,94.400000,89.000000,97.200000,2004
3dosesHibVaccinationRaceEthnicity,Black only  non-Hispanic,DC,118.000000,93.700000,86.100000,97.300000,2007
3dosesHibVaccinationRaceEthnicity,White only  non-Hispanic,TX,398.000000,91.400000,84.900000,95.200000,2008
3dosesHibVaccinationFacilityType,Other,WI,62.000000,80.400000,65.900000,89.600000,1995
HibFullSeriesFacilityType,Private,IN,94.000000,76.000000,62.600000,85.700000,2017
HibPrimarySeriesPoverty,Living Below Poverty,SC,82.000000,87.200000,73.900000,94.300000,2015
2dosesHibVaccinationAge,5 Months,NE,241.000000,85.100000,79.100000,89.600000,2013
HibFullSeriesFacilityType,Other,WI,77.000000,90.600000,78.900000,96.200000,2012
3dosesHibVaccinationFacilityType,Private,ID,90.000000,89.000000,78.100000,94.900000,2015
3dosesHibVaccinationAge,7 Months,MA,297.000000,78.000000,70.900000,83.700000,2010
HibPrimarySeriesFacilityType,Private,DC,151.000000,98.500000,90.300000,99.800000,2014
3dosesHibVaccinationPoverty,Living Below Poverty,SC,78.000000,95.000000,88.400000,98.000000,2016
3dosesHibVaccinationRaceEthnicity,White only  non-Hispanic,UT,251.000000,92.000000,86.100000,95.600000,2007
HibPrimarySeriesAge,7 Months,NM,244.000000,67.000000,58.700000,74.300000,2015
2dosesHibVaccinationAge,13 Months,MT,276.000000,88.800000,82.900000,92.800000,2002
HibPrimarySeriesVFCProgramProvider,Participating,IN,249.000000,91.100000,86.000000,94.500000,2010
3dosesHibVaccinationAge,24 Months,MN,199.000000,91.900000,85.100000,95.700000,2014
3dosesHibVaccinationAge,19-35 Months,IA,263.000000,93.900000,88.600000,96.800000,2004
2dosesHibVaccinationAge,5 Months,WA,447.000000,72.200000,65.600000,77.900000,2007
HibFullSeriesUrbanicity,Living in an MSA Noncentral City,SC,115.000000,78.100000,67.100000,86.100000,2011
HibPrimarySeriesVFCProgramProvider,Participating,KY,277.000000,92.700000,88.400000,95.500000,2009
HibPrimarySeriesFacilityType,Private,IN,141.000000,93.500000,87.000000,96.900000,2010
HibFullSeriesFacilityType,Mixed,AZ,47.000000,75.800000,54.300000,89.200000,2011
3dosesHibVaccinationFacilityType,Private,NH,115.000000,95.200000,89.900000,97.700000,2006
3dosesHibVaccinationVFCProgramProvider,Participating,ID,267.000000,95.200000,90.700000,97.500000,2002
HibPrimarySeriesUrbanicity,Living in an MSA Noncentral City,PA,281.000000,94.200000,90.200000,96.700000,2014
HibFullSeriesWIC,Not Participating ,ND,145.000000,88.400000,81.500000,93.000000,2017
HibFullSeriesAge,19-35 Months,CO,320.000000,85.300000,79.200000,89.800000,2014
3dosesHibVaccinationRaceEthnicity,Black only  non-Hispanic,IL,84.000000,82.900000,67.900000,91.800000,1998
2dosesHibVaccinationAge,7 Months,HI,214.000000,92.600000,87.600000,95.700000,2007
3dosesHibVaccinationPoverty,Living At or Above Poverty,SD,204.000000,97.100000,93.300000,98.800000,2007
HibFullSeriesRaceEthnicity,White only  non-Hispanic,NH,207.000000,91.500000,85.800000,95.000000,2014
HibFullSeriesFacilityType,Mixed,TX,242.000000,81.800000,72.900000,88.200000,2011
2dosesHibVaccinationAge,13 Months,OR,294.000000,94.400000,90.900000,96.600000,2000
3dosesHibVaccinationAge,19-35 Months,GA,562.000000,94.300000,90.400000,96.700000,2000
3dosesHibVaccinationFacilityType,Mixed,IL,47.000000,94.100000,79.300000,98.500000,1996
2dosesHibVaccinationAge,13 Months,RI,224.000000,98.200000,95.400000,99.300000,2008
