dose,category,location,year,coverage,low,high,size
申1 dose Polio Vaccination - Age, non-Hispanic",OH-Rest of State,2009,90.000000,84.500000,93.700000,211.000000
申3 doses Polio Vaccination - Age,19 Months,California,2017,85.700000,77.400000,91.200000,324.000000
申2 doses Polio Vaccination - Age,13 Months,Wisconsin,2014,93.100000,87.900000,96.200000,240.000000
申1 dose Polio Vaccination - Age,Not Participating,CA-Santa Clara County,2002,97.800000,91.600000,99.500000,69.000000
申3 doses Polio Vaccination - WIC,Participating,Indiana,2003,94.500000,88.000000,97.600000,280.000000
申3 doses Polio Vaccination - Age,24 Months,TX-City of Houston,2009,86.400000,79.600000,91.200000,233.000000
申1 dose Polio Vaccination - Age,Participating,FL-Miami-Dade County,2003,92.800000,85.900000,96.400000,125.000000
申1 dose Polio Vaccination - Age,Living in an MSA Noncentral City,AL-Rest of State,2009,98.800000,92.100000,99.800000,64.000000
申3 doses Polio Vaccination - Facility Type,Unknown poverty,NY-Rest of State,2016,100.000000,nan,nan,31.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,Georgia,1996,88.400000,75.300000,95.000000,125.000000
申3 doses Polio Vaccination - Urbanicity,Living in an MSA Noncentral City,Region  8,2011,90.600000,84.600000,94.500000,454.000000
申3 doses Polio Vaccination - WIC,Not Participating,Region  5,2007,93.600000,91.600000,95.100000,1467.000000
申2 doses Polio Vaccination - Age,5 Months,NY-City of New York,2009,70.100000,62.700000,76.600000,219.000000
申3 doses Polio Vaccination - Facility Type,Mixed,Region  3,2005,98.200000,88.100000,99.800000,56.000000
申3 doses Polio Vaccination - Poverty,Unknown poverty,New Mexico,2013,86.100000,76.900000,92.000000,134.000000
申3 doses Polio Vaccination - VFC Program Provider,Not Participating,Region 10,2002,80.100000,64.600000,89.800000,48.000000
申3 doses Polio Vaccination - Facility Type,Unknown poverty,Nebraska,2017,95.500000,86.200000,98.600000,50.000000
申3 doses Polio Vaccination - Facility Type,Unknown poverty,NY-City of New York,2013,94.500000,79.800000,98.700000,79.000000
申3 doses Polio Vaccination - Urbanicity,Living In A Non MSA,Utah,1999,92.400000,84.800000,96.300000,75.000000
申3 doses Polio Vaccination - Race/Ethnicity, non-Hispanic",Region  4,2007,93.900000,91.700000,95.600000,1568.000000
申2 doses Polio Vaccination - Age,13 Months,TX-Bexar County,2002,94.600000,91.100000,96.800000,273.000000
申1 dose Polio Vaccination - Age,Living In A Non MSA,MO-Rest of State,1998,98.400000,93.700000,99.600000,75.000000
申3 doses Polio Vaccination - Age,19-35 Months,Alaska,2009,91.600000,86.100000,95.100000,192.000000
申3 doses Polio Vaccination - Urbanicity,Living in an MSA Noncentral City,Rhode Island,2004,96.600000,91.800000,98.600000,155.000000
申3 doses Polio Vaccination - Urbanicity,Living in an MSA Noncentral City,Florida,2005,92.700000,82.000000,97.300000,105.000000
申3 doses Polio Vaccination - Poverty,Living Below Poverty,IL-Rest of State,2017,93.000000,84.100000,97.100000,69.000000
申3 doses Polio Vaccination - Race/Ethnicity,"American Indian or Alaska Native only,United States,1999,89.100000,87.400000,90.700000,3989.000000
申3 doses Polio Vaccination - Poverty,Living At or Above Poverty,Indiana,1995,83.900000,77.600000,88.700000,320.000000
申3 doses Polio Vaccination - Race/Ethnicity,"American Indian or Alaska Native only,Region  8,2003,71.300000,49.600000,86.300000,71.000000
申1 dose Polio Vaccination - Age,3 Months,Colorado,2005,89.200000,84.800000,92.400000,394.000000
申3 doses Polio Vaccination - VFC Program Provider,Participating,Louisiana,2012,96.200000,90.500000,98.600000,212.000000
申1 dose Polio Vaccination - Age, non-Hispanic",IN-Rest of State,2009,90.400000,82.300000,95.000000,175.000000
申3 doses Polio Vaccination - WIC,Participating,Vermont,2013,92.800000,84.800000,96.700000,132.000000
申2 doses Polio Vaccination - Age,13 Months,South Carolina,2017,91.700000,85.200000,95.500000,238.000000
申2 doses Polio Vaccination - Age,7 Months,Mississippi,2000,92.400000,87.900000,95.400000,289.000000
申3 doses Polio Vaccination - Age,19-35 Months,IL-Rest of State,1998,92.500000,87.400000,95.600000,284.000000
申1 dose Polio Vaccination - Age,3 Months,Wyoming,2007,86.700000,80.600000,91.100000,250.000000
申3 doses Polio Vaccination - Poverty,Living At or Above Poverty,California,1999,91.700000,87.900000,94.400000,678.000000
申1 dose Polio Vaccination - Age, non-Hispanic",FL-Duval County,1999,90.200000,84.000000,94.200000,163.000000
申1 dose Polio Vaccination - Age,Living In A Non MSA,WI-Rest of State,1998,94.400000,87.900000,97.500000,111.000000
申1 dose Polio Vaccination - Age,Living in an MSA Noncentral City,MI-Rest of State,2003,91.600000,83.900000,95.800000,187.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,Region  1,2017,97.700000,94.500000,99.000000,353.000000
申3 doses Polio Vaccination - Poverty,Living At or Above Poverty,New York,2007,96.000000,93.600000,97.500000,372.000000
申3 doses Polio Vaccination - Facility Type, non-Hispanic",Michigan,1998,93.500000,89.400000,96.100000,290.000000
申1 dose Polio Vaccination - Age,Living In An MSA Central City,NV-Rest of State,2002,87.000000,78.900000,92.300000,166.000000
申3 doses Polio Vaccination - Age,24 Months,New York,1997,88.300000,84.700000,91.200000,527.000000
申3 doses Polio Vaccination - Urbanicity,Living In A Non MSA,Maine,2002,94.600000,84.500000,98.300000,94.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,Oregon,2015,92.500000,84.900000,96.500000,119.000000
申2 doses Polio Vaccination - Age,7 Months,Wyoming,2008,85.700000,80.000000,89.900000,259.000000
申3 doses Polio Vaccination - Age,19-35 Months,Montana,2008,88.500000,82.400000,92.700000,268.000000
申1 dose Polio Vaccination - Age,Participating,AL-Rest of State,2004,92.800000,83.800000,97.000000,127.000000
申3 doses Polio Vaccination - Urbanicity,Living In A Non MSA,South Carolina,2007,89.800000,80.000000,95.100000,87.000000
申2 doses Polio Vaccination - Age,5 Months,Region 10,2009,75.700000,72.300000,78.900000,1187.000000
申2 doses Polio Vaccination - Age,7 Months,Utah,2012,89.200000,82.600000,93.500000,271.000000
申1 dose Polio Vaccination - Age,3 Months,MD-Rest of State,2008,93.300000,76.700000,98.300000,35.000000
申3 doses Polio Vaccination - Poverty,Living At or Above Poverty,Illinois,2013,93.700000,89.200000,96.400000,336.000000
申3 doses Polio Vaccination - Facility Type,Mixed,Region  1,2004,96.500000,88.900000,99.000000,65.000000
申3 doses Polio Vaccination - Urbanicity,Living In A Non MSA,Region  3,2004,95.800000,90.100000,98.300000,355.000000
申3 doses Polio Vaccination - Age,19-35 Months,District of Columbia,2002,92.600000,88.500000,95.300000,259.000000
申2 doses Polio Vaccination - Age,13 Months,Georgia,2012,97.100000,94.100000,98.600000,284.000000
申3 doses Polio Vaccination - Facility Type,Private,PA-Rest of State,2014,96.700000,91.500000,98.800000,220.000000
申3 doses Polio Vaccination - WIC,Participating,Region  3,2004,89.100000,85.200000,92.100000,1063.000000
申2 doses Polio Vaccination - Age,13 Months,Texas,2001,93.400000,90.400000,95.600000,1596.000000
申2 doses Polio Vaccination - Age,13 Months,Delaware,2005,96.200000,91.900000,98.300000,171.000000
申3 doses Polio Vaccination - WIC,Not Participating,South Dakota,2016,95.700000,90.600000,98.100000,160.000000
申3 doses Polio Vaccination - Urbanicity,Living in an MSA Noncentral City,Region  1,2010,96.200000,92.900000,98.000000,836.000000
申3 doses Polio Vaccination - Urbanicity,Living In A Non MSA,Illinois,1997,98.100000,87.700000,99.700000,42.000000
申2 doses Polio Vaccination - Age,7 Months,Region  9,2017,88.000000,82.300000,92.000000,1060.000000
申3 doses Polio Vaccination - Facility Type,Living Below Poverty,PA-Rest of State,1999,94.900000,71.200000,99.300000,31.000000
申3 doses Polio Vaccination - VFC Program Provider,Participating,TX-Dallas County,2001,87.400000,81.600000,91.700000,228.000000
申3 doses Polio Vaccination - Urbanicity,Living In A Non MSA,Michigan,2009,96.800000,89.400000,99.100000,71.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,Indiana,2015,96.400000,91.800000,98.400000,112.000000
申1 dose Polio Vaccination - Age,3 Months,Region  7,2017,86.700000,83.300000,89.500000,893.000000
申3 doses Polio Vaccination - Age,24 Months,Arkansas,2014,92.300000,87.300000,95.400000,245.000000
申3 doses Polio Vaccination - Poverty,Living Below Poverty,Region  6,2008,87.100000,79.400000,92.300000,755.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,PA-Rest of State,1996,87.000000,73.800000,94.100000,66.000000
申3 doses Polio Vaccination - WIC,Participating,North Carolina,2017,92.200000,81.100000,97.000000,113.000000
申3 doses Polio Vaccination - VFC Program Provider,Participating,Oklahoma,2017,96.800000,90.900000,98.900000,171.000000
申3 doses Polio Vaccination - Facility Type,Other,Minnesota,2008,95.900000,85.700000,98.900000,91.000000
申3 doses Polio Vaccination - Poverty,Living At or Above Poverty,Kentucky,2004,90.300000,83.500000,94.500000,183.000000
申1 dose Polio Vaccination - Age,Participating,WI-Milwaukee County,2001,80.500000,71.000000,87.400000,184.000000
申1 dose Polio Vaccination - Age,3 Months,Missouri,2009,81.100000,73.600000,86.900000,326.000000
申3 doses Polio Vaccination - Age,24 Months,North Carolina,2013,95.400000,90.500000,97.900000,262.000000
申2 doses Polio Vaccination - Age,13 Months,California,2007,95.000000,91.600000,97.100000,1000.000000
申3 doses Polio Vaccination - Facility Type,Public,Delaware,1997,94.600000,90.100000,97.100000,193.000000
申3 doses Polio Vaccination - Poverty, non-Hispanic",California,2003,92.300000,86.400000,95.700000,324.000000
申3 doses Polio Vaccination - Facility Type,Mixed,Mississippi,2016,91.500000,71.600000,97.900000,45.000000
申3 doses Polio Vaccination - Age,24 Months,Colorado,2017,90.200000,84.500000,94.000000,264.000000
申2 doses Polio Vaccination - Age,5 Months,IL-Rest of State,2016,80.600000,75.500000,84.900000,363.000000
申3 doses Polio Vaccination - Facility Type,Living Below Poverty,North Carolina,2013,93.400000,78.200000,98.200000,59.000000
申1 dose Polio Vaccination - Age,Participating,TN-Rest of State,2006,95.400000,87.100000,98.500000,100.000000
申3 doses Polio Vaccination - Facility Type,Unknown poverty,Nevada,1996,79.800000,62.300000,90.400000,58.000000
申2 doses Polio Vaccination - Age,5 Months,Arkansas,2008,69.600000,62.600000,75.700000,347.000000
申2 doses Polio Vaccination - Age,7 Months,Vermont,2017,88.600000,83.400000,92.400000,251.000000
申3 doses Polio Vaccination - Facility Type,Public,District of Columbia,2016,87.800000,69.000000,95.900000,50.000000
申2 doses Polio Vaccination - Age,7 Months,Iowa,2011,92.200000,87.000000,95.400000,313.000000
申3 doses Polio Vaccination - Age,19 Months,Delaware,2007,90.100000,85.100000,93.600000,284.000000
申3 doses Polio Vaccination - Poverty,Unknown poverty,District of Columbia,2009,85.700000,77.100000,91.400000,132.000000
申1 dose Polio Vaccination - Age, non-Hispanic",CA-Los Angeles County,2010,90.600000,78.300000,96.200000,49.000000
申2 doses Polio Vaccination - Age,5 Months,Colorado,2013,79.500000,72.400000,85.100000,267.000000
申3 doses Polio Vaccination - Race/Ethnicity,"Native Hawaiian or other Pacific Islander only,Region  9,2017,89.900000,75.200000,96.300000,39.000000
申3 doses Polio Vaccination - Age,19-35 Months,Massachusetts,2003,95.900000,92.800000,97.700000,567.000000
申1 dose Polio Vaccination - Age,Not Participating,KS-Rest of State,2006,92.800000,86.100000,96.400000,155.000000
申3 doses Polio Vaccination - Age,19-35 Months,California,2004,90.600000,87.600000,92.900000,1144.000000
申3 doses Polio Vaccination - Age,24 Months,Wyoming,1997,87.700000,82.900000,91.300000,347.000000
申3 doses Polio Vaccination - Facility Type,Public,Montana,2012,96.700000,88.300000,99.100000,54.000000
申3 doses Polio Vaccination - Facility Type,Public,Arkansas,2013,94.000000,76.600000,98.700000,41.000000
申1 dose Polio Vaccination - Age,3 Months,Region  6,2009,84.900000,82.000000,87.500000,2478.000000
申3 doses Polio Vaccination - Facility Type,Mixed,IL-City of Chicago,2004,88.500000,53.900000,98.000000,51.000000
申2 doses Polio Vaccination - Age,7 Months,Hawaii,2005,89.300000,82.800000,93.500000,195.000000
申1 dose Polio Vaccination - Age,Living in an MSA Noncentral City,OH-Cuyahoga County,2002,90.400000,78.300000,96.100000,114.000000
申1 dose Polio Vaccination - Age,Living In A Non MSA,OH-Rest of State,2006,93.000000,82.000000,97.500000,65.000000
申3 doses Polio Vaccination - Facility Type,Other,Idaho,2000,91.400000,81.800000,96.200000,61.000000
申3 doses Polio Vaccination - Facility Type,Private,Oregon,2016,94.000000,88.100000,97.100000,153.000000
申1 dose Polio Vaccination - Age,3 Months,MN-Rest of State,2007,96.100000,93.300000,97.800000,240.000000
申3 doses Polio Vaccination - Facility Type,Private,Region  5,1997,89.100000,86.900000,91.000000,1989.000000
申3 doses Polio Vaccination - WIC,Participating,Arkansas,2010,94.700000,88.500000,97.600000,179.000000
申3 doses Polio Vaccination - VFC Program Provider,Not Participating,New York,2007,98.300000,89.200000,99.800000,40.000000
申2 doses Polio Vaccination - Age,5 Months,Maine,2005,73.900000,66.100000,80.500000,189.000000
申3 doses Polio Vaccination - Age,19 Months,Michigan,1996,76.000000,71.100000,80.400000,515.000000
申1 dose Polio Vaccination - Age,3 Months,FL-Duval County,2003,88.100000,69.700000,95.900000,56.000000
申3 doses Polio Vaccination - Urbanicity,Living in an MSA Noncentral City,Nevada,2008,87.300000,75.600000,93.900000,55.000000
申3 doses Polio Vaccination - Race/Ethnicity, non-Hispanic",TX-Rest of State,2006,90.100000,82.500000,94.600000,159.000000
申3 doses Polio Vaccination - WIC,Participating,Maryland,2004,81.600000,71.300000,88.800000,254.000000
申3 doses Polio Vaccination - VFC Program Provider,Participating,Mississippi,2017,94.200000,88.300000,97.200000,193.000000
申2 doses Polio Vaccination - Age,5 Months,Indiana,2001,72.600000,67.400000,77.200000,562.000000
申3 doses Polio Vaccination - Poverty,Living Below Poverty,California,2010,91.900000,82.900000,96.300000,127.000000
申3 doses Polio Vaccination - WIC,Participating,Minnesota,2009,96.200000,91.000000,98.500000,103.000000
申3 doses Polio Vaccination - Facility Type,Other,Michigan,1998,88.700000,80.600000,93.600000,141.000000
申2 doses Polio Vaccination - Age,13 Months,Michigan,1995,90.400000,85.300000,93.800000,395.000000
申1 dose Polio Vaccination - Age, non-Hispanic",AL-Rest of State,1996,89.100000,81.800000,93.700000,217.000000
申1 dose Polio Vaccination - Age,"Native Hawaiian or other Pacific Islander only,MI-Rest of State,1995,78.300000,69.900000,84.900000,204.000000
申3 doses Polio Vaccination - Urbanicity,Living In A Non MSA,Kansas,2004,96.200000,89.800000,98.700000,110.000000
申2 doses Polio Vaccination - Age,13 Months,Idaho,2012,92.800000,87.800000,95.800000,289.000000
申3 doses Polio Vaccination - WIC,Participating,New Jersey,2013,90.000000,80.000000,95.400000,100.000000
申2 doses Polio Vaccination - Age,13 Months,Kentucky,2007,94.900000,89.800000,97.500000,318.000000
申2 doses Polio Vaccination - Age,7 Months,Alabama,2002,91.300000,86.600000,94.400000,525.000000
申3 doses Polio Vaccination - WIC,Participating,Missouri,2005,95.900000,92.200000,97.900000,212.000000
申3 doses Polio Vaccination - Facility Type,Other,Alaska,2013,97.400000,88.700000,99.400000,38.000000
申3 doses Polio Vaccination - WIC,Participating,TX-El Paso County,2011,91.900000,85.200000,95.700000,186.000000
申3 doses Polio Vaccination - Urbanicity,Living in an MSA Noncentral City,New Hampshire,2010,98.700000,94.900000,99.700000,113.000000
申3 doses Polio Vaccination - Age,19-35 Months,Connecticut,2005,94.600000,90.200000,97.000000,212.000000
申3 doses Polio Vaccination - Poverty,Living At or Above Poverty,Region  8,1998,92.600000,90.500000,94.300000,1397.000000
申3 doses Polio Vaccination - Facility Type,Private,NY-City of New York,2013,95.900000,90.100000,98.300000,156.000000
申3 doses Polio Vaccination - Age,24 Months,Region  3,1997,88.500000,86.300000,90.300000,2264.000000
申1 dose Polio Vaccination - Age,3 Months,Region  5,2005,86.700000,84.400000,88.800000,2379.000000
申3 doses Polio Vaccination - Urbanicity,Living in an MSA Noncentral City,Oklahoma,1998,96.600000,90.700000,98.800000,92.000000
申2 doses Polio Vaccination - Age,5 Months,Washington,2004,77.700000,72.900000,81.900000,548.000000
申3 doses Polio Vaccination - Facility Type,Other,IL-Rest of State,2009,86.000000,68.600000,94.500000,39.000000
申3 doses Polio Vaccination - Age,19-35 Months,Region  1,1996,93.900000,92.100000,95.300000,2053.000000
申3 doses Polio Vaccination - Age,19 Months,Louisiana,2006,82.800000,76.500000,87.700000,287.000000
申3 doses Polio Vaccination - Facility Type,"Native Hawaiian or other Pacific Islander only,Hawaii,2010,91.000000,78.200000,96.600000,63.000000
申3 doses Polio Vaccination - Age,19-35 Months,West Virginia,2013,90.000000,83.400000,94.200000,213.000000
申1 dose Polio Vaccination - Age,3 Months,Pennsylvania,2000,91.500000,88.300000,93.900000,600.000000
申1 dose Polio Vaccination - Age,Living In A Non MSA,MN-Rest of State,2000,92.800000,83.000000,97.100000,69.000000
申3 doses Polio Vaccination - Facility Type,Private,Missouri,2014,98.800000,94.600000,99.800000,127.000000
申2 doses Polio Vaccination - Age,7 Months,New Hampshire,2000,93.300000,88.600000,96.200000,323.000000
申1 dose Polio Vaccination - Age,3 Months,New Jersey,2006,80.600000,74.200000,85.600000,553.000000
申1 dose Polio Vaccination - Age,"Native Hawaiian or other Pacific Islander only,FL-Orange County,2008,95.100000,87.300000,98.200000,79.000000
申3 doses Polio Vaccination - Facility Type,Mixed,Idaho,1997,98.100000,87.500000,99.700000,49.000000
申3 doses Polio Vaccination - Urbanicity,Living in an MSA Noncentral City,Georgia,2004,93.900000,87.500000,97.200000,338.000000
申3 doses Polio Vaccination - Age,19 Months,Virginia,2007,87.900000,82.900000,91.600000,342.000000
申1 dose Polio Vaccination - Age,3 Months,Virginia,2002,88.200000,83.000000,91.900000,272.000000
申3 doses Polio Vaccination - Facility Type,Private,Michigan,1999,85.800000,77.800000,91.200000,230.000000
申3 doses Polio Vaccination - Facility Type,Public,Region  8,2010,92.600000,85.400000,96.400000,195.000000
申2 doses Polio Vaccination - Age,5 Months,North Carolina,2001,81.200000,74.500000,86.400000,303.000000
申3 doses Polio Vaccination - Facility Type,Unknown poverty,North Carolina,2015,100.000000,nan,nan,36.000000
申2 doses Polio Vaccination - Age,5 Months,South Carolina,2009,72.400000,65.300000,78.500000,257.000000
申1 dose Polio Vaccination - Age,Living in an MSA Noncentral City,CO-Rest of State,1996,95.200000,90.200000,97.700000,131.000000
申3 doses Polio Vaccination - Age,24 Months,Region  2,2013,93.700000,91.100000,95.600000,733.000000
申3 doses Polio Vaccination - Poverty, non-Hispanic",Indiana,1998,90.700000,86.700000,93.700000,441.000000
申3 doses Polio Vaccination - Age,19-35 Months,Kansas,2010,94.700000,90.700000,97.000000,270.000000
申3 doses Polio Vaccination - VFC Program Provider,Participating,Wisconsin,2009,97.500000,94.100000,98.900000,263.000000
申2 doses Polio Vaccination - Age,5 Months,Florida,2008,71.900000,65.300000,77.700000,756.000000
申3 doses Polio Vaccination - Facility Type, non-Hispanic",NY-City of New York,2011,87.400000,77.300000,93.400000,139.000000
申3 doses Polio Vaccination - Facility Type,Other,Virginia,2011,94.700000,85.500000,98.200000,40.000000
申2 doses Polio Vaccination - Age,7 Months,Georgia,2006,91.700000,87.900000,94.300000,568.000000
申3 doses Polio Vaccination - Age,19 Months,Hawaii,2015,91.600000,86.900000,94.700000,261.000000
申3 doses Polio Vaccination - Urbanicity,Living in an MSA Noncentral City,New Jersey,2001,85.700000,78.900000,90.600000,291.000000
申2 doses Polio Vaccination - Age,13 Months,Oregon,2015,91.800000,85.700000,95.400000,192.000000
申3 doses Polio Vaccination - Age,19 Months,Maine,2017,92.600000,88.500000,95.300000,271.000000
申3 doses Polio Vaccination - Urbanicity,Living in an MSA Noncentral City,Washington,2004,92.100000,87.300000,95.100000,269.000000
申3 doses Polio Vaccination - Urbanicity,Living in an MSA Noncentral City,New York,2005,93.000000,87.100000,96.300000,158.000000
申3 doses Polio Vaccination - Age,19-35 Months,Michigan,2009,97.100000,94.400000,98.600000,331.000000
申3 doses Polio Vaccination - Poverty,Living At or Above Poverty,IL-Rest of State,1998,92.600000,86.400000,96.100000,224.000000
申2 doses Polio Vaccination - Age,13 Months,New Mexico,1996,94.800000,90.300000,97.200000,270.000000
申2 doses Polio Vaccination - Age,5 Months,Region  9,2004,69.100000,65.300000,72.600000,2386.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,Hawaii,2015,90.300000,78.300000,96.000000,85.000000
申3 doses Polio Vaccination - Poverty, non-Hispanic",District of Columbia,2000,81.800000,72.700000,88.300000,186.000000
申3 doses Polio Vaccination - Poverty,Living Below Poverty,Region  1,2009,97.000000,94.100000,98.500000,193.000000
申3 doses Polio Vaccination - Poverty,Living Below Poverty,Missouri,2016,94.000000,83.500000,98.000000,56.000000
申3 doses Polio Vaccination - Age,19-35 Months,IL-City of Chicago,1999,86.800000,80.300000,91.400000,271.000000
申3 doses Polio Vaccination - WIC,Not Participating,Oklahoma,2004,91.600000,83.000000,96.000000,138.000000
申3 doses Polio Vaccination - WIC,Not Participating,Virginia,2013,95.200000,88.700000,98.000000,215.000000
申3 doses Polio Vaccination - WIC,Participating,New Hampshire,2010,97.900000,91.800000,99.500000,50.000000
申1 dose Polio Vaccination - Age,Not Participating,MI-Rest of State,2004,92.400000,86.500000,95.900000,209.000000
申3 doses Polio Vaccination - Facility Type,Public,Region  9,2000,86.000000,75.400000,92.500000,354.000000
申3 doses Polio Vaccination - VFC Program Provider,Participating,Arkansas,2015,92.300000,85.700000,96.000000,186.000000
申3 doses Polio Vaccination - Race/Ethnicity,"American Indian or Alaska Native only,Texas,2002,87.100000,82.000000,90.900000,1062.000000
申3 doses Polio Vaccination - Facility Type,Other,Iowa,2014,82.200000,62.600000,92.800000,46.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,Region  3,2011,95.700000,93.200000,97.300000,1111.000000
申3 doses Polio Vaccination - Age,19 Months,TX-El Paso County,2017,93.000000,87.100000,96.300000,198.000000
申2 doses Polio Vaccination - Age,5 Months,Tennessee,2010,77.700000,71.200000,83.100000,277.000000
申3 doses Polio Vaccination - WIC,Not Participating,Region 10,2004,90.500000,87.400000,93.000000,788.000000
申3 doses Polio Vaccination - WIC,Not Participating,New Jersey,2006,91.700000,85.100000,95.500000,242.000000
申3 doses Polio Vaccination - Facility Type, non-Hispanic",Virginia,1999,93.800000,88.900000,96.600000,189.000000
申3 doses Polio Vaccination - Poverty,Unknown poverty,Pennsylvania,2009,85.500000,65.100000,94.900000,59.000000
申3 doses Polio Vaccination - Urbanicity,Living In A Non MSA,Idaho,1995,77.700000,60.300000,88.900000,40.000000
申3 doses Polio Vaccination - Poverty,Living At or Above Poverty,Kansas,2008,96.700000,93.200000,98.400000,265.000000
申3 doses Polio Vaccination - Poverty,Living At or Above Poverty,United States,2000,89.200000,88.300000,90.100000,15943.000000
申3 doses Polio Vaccination - VFC Program Provider,Not Participating,Indiana,2002,95.200000,86.300000,98.400000,76.000000
申2 doses Polio Vaccination - Age,7 Months,Montana,2009,87.700000,81.800000,91.900000,262.000000
申3 doses Polio Vaccination - Facility Type,Public,TX-Dallas County,2002,93.600000,88.800000,96.400000,165.000000
申2 doses Polio Vaccination - Age,13 Months,Connecticut,2003,98.600000,96.600000,99.400000,279.000000
申3 doses Polio Vaccination - Poverty,Unknown poverty,South Dakota,2016,96.900000,80.900000,99.600000,31.000000
申3 doses Polio Vaccination - Facility Type,Private,New York,2003,93.300000,89.600000,95.700000,345.000000
申3 doses Polio Vaccination - WIC,Participating,Utah,2013,94.100000,86.300000,97.500000,81.000000
申3 doses Polio Vaccination - WIC,Participating,Arizona,2003,91.800000,87.600000,94.700000,329.000000
申3 doses Polio Vaccination - WIC,Not Participating,Hawaii,2012,97.300000,93.100000,98.900000,135.000000
申3 doses Polio Vaccination - Facility Type,Public,New Mexico,2000,84.500000,65.200000,94.100000,44.000000
申3 doses Polio Vaccination - Urbanicity,Living in an MSA Noncentral City,California,2011,92.900000,88.300000,95.800000,187.000000
申3 doses Polio Vaccination - Facility Type,Public,Alabama,2011,96.800000,93.400000,98.500000,250.000000
申3 doses Polio Vaccination - Urbanicity,Living in an MSA Noncentral City,Massachusetts,1996,94.600000,91.200000,96.700000,485.000000
申3 doses Polio Vaccination - Race/Ethnicity,"American Indian or Alaska Native only,Region  5,2008,93.200000,85.500000,96.900000,84.000000
申3 doses Polio Vaccination - Age,19-35 Months,Massachusetts,2005,98.400000,95.700000,99.400000,233.000000
申2 doses Polio Vaccination - Age,7 Months,Rhode Island,1999,94.900000,90.100000,97.400000,255.000000
申3 doses Polio Vaccination - Age,19-35 Months,Arkansas,2017,91.500000,86.200000,94.900000,258.000000
申3 doses Polio Vaccination - Urbanicity, non-Hispanic",Region  2,2006,97.700000,90.000000,99.500000,39.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,Nevada,2000,84.500000,78.200000,89.300000,205.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,Alabama,2001,94.300000,90.200000,96.700000,277.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,Region 10,2014,88.600000,82.500000,92.700000,459.000000
申3 doses Polio Vaccination - Facility Type,Private,South Dakota,2011,93.700000,73.800000,98.800000,86.000000
申2 doses Polio Vaccination - Age,7 Months,PA-Rest of State,2008,95.500000,92.100000,97.500000,289.000000
申3 doses Polio Vaccination - Facility Type,Public,Iowa,2001,84.500000,69.100000,93.000000,48.000000
申3 doses Polio Vaccination - WIC,Not Participating,Ohio,2011,98.200000,94.700000,99.400000,164.000000
申2 doses Polio Vaccination - Age,5 Months,New York,2012,70.800000,66.300000,75.000000,554.000000
申3 doses Polio Vaccination - Facility Type, non-Hispanic",IL-City of Chicago,2004,94.500000,83.900000,98.300000,80.000000
申1 dose Polio Vaccination - Age,Living In An MSA Central City,GA-Fulton/DeKalb Counties,1997,87.000000,77.900000,92.700000,94.000000
申3 doses Polio Vaccination - Facility Type,Public,Indiana,2002,95.400000,87.100000,98.500000,111.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,Maine,2003,89.700000,72.200000,96.700000,37.000000
申2 doses Polio Vaccination - Age,13 Months,Indiana,2000,93.600000,90.500000,95.700000,522.000000
申3 doses Polio Vaccination - WIC,Not Participating,Alabama,2007,98.100000,91.700000,99.600000,129.000000
申3 doses Polio Vaccination - Facility Type,Living Below Poverty,Ohio,2005,88.700000,76.000000,95.100000,107.000000
申3 doses Polio Vaccination - Facility Type,Public,PA-Rest of State,1999,94.100000,90.200000,96.600000,232.000000
申3 doses Polio Vaccination - Urbanicity, non-Hispanic",Washington,1995,82.900000,69.700000,91.100000,62.000000
申2 doses Polio Vaccination - Age,5 Months,Louisiana,2003,66.100000,60.000000,71.800000,557.000000
申1 dose Polio Vaccination - Age,3 Months,District of Columbia,2017,90.800000,84.100000,94.900000,269.000000
申3 doses Polio Vaccination - WIC,Not Participating,Missouri,2017,87.100000,77.900000,92.800000,129.000000
申3 doses Polio Vaccination - VFC Program Provider,Not Participating,Region  3,2013,97.700000,94.900000,98.900000,239.000000
申3 doses Polio Vaccination - Poverty,Unknown poverty,Rhode Island,2014,99.100000,93.500000,99.900000,41.000000
申3 doses Polio Vaccination - Age,19 Months,Texas,2008,88.000000,82.900000,91.800000,1377.000000
申3 doses Polio Vaccination - Urbanicity,Living in an MSA Noncentral City,Texas,2000,84.300000,75.800000,90.300000,350.000000
申3 doses Polio Vaccination - Facility Type, non-Hispanic",TX-Bexar County,1997,92.700000,80.800000,97.500000,71.000000
申3 doses Polio Vaccination - Facility Type,Private,South Carolina,1996,97.700000,93.000000,99.300000,116.000000
