Dose,Category,Location,Denominator,Coverage,Lower CI,Higher CI,Year
3dosesPCVVaccinationUrbanicity,Living In An MSA Central City,UT,86.000000,90.900000,77.500000,96.600000,2012
3dosesPCVVaccinationAge,19-35 Months,CA,328.000000,89.500000,82.900000,93.700000,2016
3dosesPCVVaccinationUrbanicity,Living in an MSA Noncentral City,OH,99.000000,93.600000,84.700000,97.500000,2014
1dosePCVVaccinationAge,3 Months,CT,250.000000,86.300000,79.800000,90.900000,2015
4dosesPCVVaccinationPoverty,Living At or Above Poverty,NH,227.000000,26.900000,21.000000,33.800000,2003
4dosesPCVVaccinationFacilityType,Mixed,TX,188.000000,87.100000,78.300000,92.700000,2015
3dosesPCVVaccinationAge,24 Months,AZ,266.000000,92.200000,87.200000,95.300000,2015
3dosesPCVVaccinationUrbanicity,Living In A Non MSA,NE,120.000000,28.800000,20.300000,39.000000,2002
3dosesPCVVaccinationRaceEthnicity,Multiple Races  non-Hispanic,IL,38.000000,100.000000,nan,nan,2010
4dosesPCVVaccinationWIC,Participating,MO,87.000000,72.100000,59.600000,81.800000,2007
4dosesPCVVaccinationRaceEthnicity,White only  non-Hispanic,UT,180.000000,56.900000,48.500000,65.000000,2006
3dosesPCVVaccinationWIC,Participating,MO,110.000000,77.100000,65.600000,85.600000,2004
4dosesPCVVaccinationPoverty,Living Below Poverty,MA,79.000000,87.700000,73.700000,94.700000,2006
4dosesPCVVaccinationUrbanicity,Living In A Non MSA,LA,31.000000,85.500000,60.700000,95.700000,2015
2dosesPCVVaccinationAge,5 Months,TX,1379.000000,72.600000,68.200000,76.500000,2010
4dosesPCVVaccinationVFCProgramProvider,Participating,CA,829.000000,43.700000,38.500000,49.000000,2004
4dosesPCVVaccinationPoverty,Living Below Poverty,GU,135.000000,52.400000,43.300000,61.300000,2017
3dosesPCVVaccinationWIC,Not Participating ,WI,186.000000,93.900000,87.700000,97.100000,2012
3dosesPCVVaccinationUrbanicity,Living In An MSA Central City,MA,62.000000,96.500000,85.300000,99.200000,2012
3dosesPCVVaccinationPoverty,Living Below Poverty,OH,77.000000,87.500000,71.600000,95.200000,2013
4dosesPCVVaccinationWIC,Not Participating ,AK,175.000000,84.600000,77.900000,89.600000,2015
3dosesPCVVaccinationAge,19-35 Months,TX,1299.000000,90.800000,87.100000,93.600000,2014
4dosesPCVVaccinationUrbanicity,Living in an MSA Noncentral City,CT,178.000000,80.300000,72.600000,86.200000,2006
3dosesPCVVaccinationAge,19 Months,MD,311.000000,89.300000,82.500000,93.700000,2012
4dosesPCVVaccinationFacilityType,Private,DC,170.000000,78.400000,70.300000,84.700000,2008
3dosesPCVVaccinationVFCProgramProvider,Not Participating ,KY,69.000000,86.800000,68.700000,95.100000,2009
3dosesPCVVaccinationAge,7 Months,GA,286.000000,67.600000,59.700000,74.600000,2015
4dosesPCVVaccinationWIC,Not Participating ,NE,145.000000,91.800000,84.900000,95.700000,2013
3dosesPCVVaccinationAge,24 Months,MS,239.000000,92.100000,86.900000,95.300000,2016
4dosesPCVVaccinationUrbanicity,Living In An MSA Central City,MO,88.000000,80.400000,69.000000,88.300000,2008
3dosesPCVVaccinationFacilityType,Mixed,OH,54.000000,80.200000,62.300000,90.800000,2004
4dosesPCVVaccinationUrbanicity,Living In An MSA Central City,OK,109.000000,74.900000,63.600000,83.600000,2012
3dosesPCVVaccinationAge,19 Months,ID,282.000000,92.200000,88.000000,95.100000,2011
4dosesPCVVaccinationAge,19-35 Months,MA,295.000000,87.800000,79.800000,92.900000,2011
4dosesPCVVaccinationVFCProgramProvider,Not Participating ,TX,140.000000,86.600000,74.300000,93.600000,2009
3dosesPCVVaccinationAge,7 Months,AR,274.000000,57.500000,49.400000,65.200000,2012
4dosesPCVVaccinationWIC,Participating,SD,109.000000,34.300000,24.300000,45.900000,2004
4dosesPCVVaccinationFacilityType,Other,NE,71.000000,89.200000,77.100000,95.300000,2013
4dosesPCVVaccinationFacilityType,Private,FL,589.000000,30.900000,25.100000,37.300000,2004
3dosesPCVVaccinationFacilityType,Public,OK,49.000000,94.000000,81.500000,98.300000,2011
3dosesPCVVaccinationRaceEthnicity,Black only  non-Hispanic,MI,211.000000,44.200000,29.300000,60.200000,2004
2dosesPCVVaccinationAge,5 Months,AZ,230.000000,64.700000,56.100000,72.500000,2016
4dosesPCVVaccinationFacilityType,Other,IL,114.000000,69.100000,54.200000,80.800000,2011
4dosesPCVVaccinationAge,19-35 Months,FL,276.000000,80.800000,73.400000,86.500000,2012
3dosesPCVVaccinationAge,7 Months,WY,219.000000,62.800000,54.900000,70.100000,2015
3dosesPCVVaccinationWIC,Participating,ME,101.000000,94.700000,86.000000,98.100000,2013
3dosesPCVVaccinationPoverty,Living At or Above Poverty,AK,173.000000,90.200000,83.900000,94.200000,2007
4dosesPCVVaccinationFacilityType,Mixed,MI,76.000000,87.500000,63.700000,96.600000,2011
4dosesPCVVaccinationUrbanicity,Living in an MSA Noncentral City,TN,109.000000,87.100000,77.600000,93.000000,2012
4dosesPCVVaccinationFacilityType,Private,MS,87.000000,85.500000,73.800000,92.500000,2013
4dosesPCVVaccinationWIC,Not Participating ,MA,228.000000,93.100000,85.000000,97.000000,2011
4dosesPCVVaccinationRaceEthnicity,White only  non-Hispanic,KS,170.000000,41.800000,34.100000,49.900000,2003
3dosesPCVVaccinationPoverty,Living Below Poverty,VA,37.000000,57.200000,39.500000,73.200000,2002
4dosesPCVVaccinationUrbanicity,Living In An MSA Central City,NV,172.000000,54.900000,46.000000,63.400000,2006
3dosesPCVVaccinationUrbanicity,Living In An MSA Central City,DC,320.000000,95.600000,92.500000,97.500000,2012
3dosesPCVVaccinationUrbanicity,Living In An MSA Central City,MO,59.000000,81.300000,64.500000,91.200000,2007
4dosesPCVVaccinationRaceEthnicity,Asian only  non-Hispanic,GU,52.000000,88.600000,77.300000,94.600000,2017
1dosePCVVaccinationAge,3 Months,HI,243.000000,81.700000,74.600000,87.100000,2013
3dosesPCVVaccinationUrbanicity,Living In A Non MSA,NC,51.000000,99.400000,97.400000,99.900000,2014
4dosesPCVVaccinationUrbanicity,Living in an MSA Noncentral City,CO,156.000000,44.300000,35.000000,54.000000,2005
3dosesPCVVaccinationPoverty,Living At or Above Poverty,TX,855.000000,96.400000,94.200000,97.700000,2008
4dosesPCVVaccinationWIC,Participating,ID,95.000000,81.700000,71.000000,89.100000,2010
4dosesPCVVaccinationFacilityType,Public,LA,35.000000,81.300000,57.900000,93.200000,2012
3dosesPCVVaccinationFacilityType,Mixed,CA,79.000000,99.800000,99.000000,99.900000,2008
3dosesPCVVaccinationAge,13 Months,LA,226.000000,86.900000,80.100000,91.700000,2010
4dosesPCVVaccinationPoverty,Living At or Above Poverty,TX,1053.000000,87.600000,83.400000,90.900000,2011
3dosesPCVVaccinationAge,24 Months,WV,300.000000,89.200000,84.500000,92.600000,2008
3dosesPCVVaccinationUrbanicity,Living In An MSA Central City,KS,81.000000,95.600000,88.900000,98.300000,2010
3dosesPCVVaccinationAge,24 Months,NY,522.000000,81.900000,77.300000,85.700000,2004
4dosesPCVVaccinationWIC,Participating,DC,138.000000,79.900000,71.000000,86.600000,2012
4dosesPCVVaccinationFacilityType,Other,AR,58.000000,52.800000,36.800000,68.300000,2006
3dosesPCVVaccinationFacilityType,Other,CO,33.000000,82.400000,55.500000,94.600000,2012
3dosesPCVVaccinationAge,19 Months,DE,258.000000,90.900000,84.400000,94.900000,2014
4dosesPCVVaccinationPoverty,Living At or Above Poverty,NH,225.000000,70.900000,63.500000,77.200000,2006
3dosesPCVVaccinationUrbanicity,Living In An MSA Central City,WV,71.000000,93.600000,84.000000,97.600000,2015
3dosesPCVVaccinationRaceEthnicity,American Indian or Alaska Native only  non-Hispanic,US,277.000000,86.700000,79.300000,91.700000,2006
4dosesPCVVaccinationRaceEthnicity,White only  non-Hispanic,AR,136.000000,70.800000,60.200000,79.400000,2013
3dosesPCVVaccinationRaceEthnicity,Hispanic,HI,52.000000,80.300000,66.600000,89.300000,2004
4dosesPCVVaccinationWIC,Participating,NC,135.000000,45.900000,36.100000,56.000000,2004
3dosesPCVVaccinationVFCProgramProvider,Participating,OK,282.000000,92.400000,85.000000,96.300000,2010
4dosesPCVVaccinationRaceEthnicity,Multiple Races  non-Hispanic,TX,47.000000,73.400000,53.900000,86.700000,2015
4dosesPCVVaccinationFacilityType,Public,TX,108.000000,69.900000,54.900000,81.700000,2012
4dosesPCVVaccinationAge,19 Months,KY,267.000000,58.800000,51.800000,65.500000,2006
4dosesPCVVaccinationAge,24 Months,SD,305.000000,72.200000,65.900000,77.800000,2008
3dosesPCVVaccinationUrbanicity,Living In A Non MSA,HI,71.000000,87.700000,77.000000,93.900000,2005
3dosesPCVVaccinationRaceEthnicity,Multiple Races  non-Hispanic,NY,31.000000,96.400000,80.000000,99.400000,2017
4dosesPCVVaccinationFacilityType,Private,AK,89.000000,78.400000,66.200000,87.000000,2008
3dosesPCVVaccinationFacilityType,Public,IA,36.000000,92.000000,69.100000,98.400000,2010
3dosesPCVVaccinationFacilityType,Private,MD,278.000000,97.900000,94.600000,99.200000,2016
3dosesPCVVaccinationAge,7 Months,TX,1379.000000,63.100000,58.600000,67.400000,2010
4dosesPCVVaccinationWIC,Not Participating ,MO,160.000000,75.000000,66.500000,81.900000,2006
3dosesPCVVaccinationWIC,Not Participating ,NY,243.000000,94.800000,89.800000,97.400000,2013
1dosePCVVaccinationAge,3 Months,IL,598.000000,78.900000,73.900000,83.200000,2007
4dosesPCVVaccinationVFCProgramProvider,Participating,ME,255.000000,83.100000,77.200000,87.700000,2009
3dosesPCVVaccinationUrbanicity,Living In An MSA Central City,IN,348.000000,72.000000,63.000000,79.600000,2003
4dosesPCVVaccinationUrbanicity,Living in an MSA Noncentral City,LA,102.000000,82.100000,70.700000,89.700000,2011
4dosesPCVVaccinationRaceEthnicity,Hispanic,VA,41.000000,46.800000,30.600000,63.700000,2003
3dosesPCVVaccinationAge,19-35 Months,NY,466.000000,94.500000,91.200000,96.600000,2014
3dosesPCVVaccinationAge,19 Months,AR,274.000000,89.400000,83.200000,93.400000,2012
4dosesPCVVaccinationFacilityType,Other,VT,68.000000,68.800000,47.200000,84.500000,2006
3dosesPCVVaccinationFacilityType,Other,LA,31.000000,91.300000,74.900000,97.400000,2007
4dosesPCVVaccinationPoverty,Living Below Poverty,TX,471.000000,78.900000,72.800000,84.000000,2017
4dosesPCVVaccinationAge,24 Months,MO,315.000000,72.500000,66.100000,78.100000,2008
2dosesPCVVaccinationAge,5 Months,VT,287.000000,85.500000,79.900000,89.700000,2016
3dosesPCVVaccinationVFCProgramProvider,Participating,NV,265.000000,93.200000,88.800000,95.900000,2014
3dosesPCVVaccinationFacilityType,Mixed,WA,74.000000,92.200000,76.200000,97.800000,2016
3dosesPCVVaccinationFacilityType,Private,VT,127.000000,91.200000,83.300000,95.600000,2012
4dosesPCVVaccinationWIC,Participating,DE,91.000000,63.600000,51.100000,74.600000,2006
4dosesPCVVaccinationFacilityType,Mixed,TN,66.000000,78.400000,59.100000,90.200000,2014
4dosesPCVVaccinationRaceEthnicity,Hispanic,OR,43.000000,61.600000,45.700000,75.400000,2006
3dosesPCVVaccinationWIC,Not Participating ,FL,296.000000,86.900000,79.000000,92.000000,2007
1dosePCVVaccinationAge,3 Months,TX,1199.000000,75.300000,70.900000,79.300000,2005
3dosesPCVVaccinationAge,19 Months,ND,249.000000,93.700000,89.900000,96.200000,2007
1dosePCVVaccinationAge,3 Months,TN,277.000000,83.900000,77.900000,88.500000,2010
3dosesPCVVaccinationRaceEthnicity,Multiple Races  non-Hispanic,OK,30.000000,87.900000,65.700000,96.500000,2010
3dosesPCVVaccinationFacilityType,Public,AK,48.000000,95.400000,87.400000,98.400000,2017
4dosesPCVVaccinationRaceEthnicity,White only  non-Hispanic,FL,390.000000,64.400000,56.600000,71.400000,2006
4dosesPCVVaccinationAge,19-35 Months,VT,173.000000,66.500000,58.400000,73.700000,2005
3dosesPCVVaccinationAge,13 Months,RI,284.000000,82.100000,76.600000,86.500000,2004
4dosesPCVVaccinationPoverty,Living At or Above Poverty,NJ,331.000000,51.600000,43.900000,59.300000,2003
4dosesPCVVaccinationUrbanicity,Living In A Non MSA,MS,121.000000,83.700000,74.100000,90.200000,2016
4dosesPCVVaccinationUrbanicity,Living In An MSA Central City,OR,99.000000,69.500000,57.000000,79.600000,2007
3dosesPCVVaccinationRaceEthnicity,Hispanic,NY,152.000000,96.600000,92.100000,98.600000,2015
3dosesPCVVaccinationRaceEthnicity,White only  non-Hispanic,HI,52.000000,92.600000,83.400000,96.900000,2016
2dosesPCVVaccinationAge,5 Months,WY,250.000000,71.900000,64.700000,78.100000,2016
3dosesPCVVaccinationUrbanicity,Living in an MSA Noncentral City,VA,200.000000,90.200000,80.300000,95.500000,2015
4dosesPCVVaccinationVFCProgramProvider,Participating,OH,182.000000,73.500000,65.500000,80.300000,2007
3dosesPCVVaccinationRaceEthnicity,Black only  non-Hispanic,AR,30.000000,98.900000,92.300000,99.900000,2015
4dosesPCVVaccinationFacilityType,Mixed,WY,32.000000,58.400000,37.600000,76.600000,2007
3dosesPCVVaccinationRaceEthnicity,White only  non-Hispanic,NJ,208.000000,95.400000,90.700000,97.800000,2009
4dosesPCVVaccinationRaceEthnicity,Hispanic,AK,32.000000,71.500000,50.100000,86.300000,2013
3dosesPCVVaccinationPoverty,Living At or Above Poverty,HI,186.000000,95.900000,92.200000,97.900000,2013
4dosesPCVVaccinationVFCProgramProvider,Not Participating ,US,1809.000000,3.100000,2.100000,4.100000,2001
3dosesPCVVaccinationUrbanicity,Living in an MSA Noncentral City,IN,87.000000,91.200000,79.600000,96.500000,2012
4dosesPCVVaccinationUrbanicity,Living In An MSA Central City,ME,56.000000,84.100000,67.600000,93.000000,2011
3dosesPCVVaccinationPoverty,Living At or Above Poverty,NH,211.000000,86.500000,80.300000,90.900000,2005
3dosesPCVVaccinationPoverty,Unknown poverty,IL,50.000000,83.300000,60.700000,94.200000,2004
4dosesPCVVaccinationAge,19-35 Months,NJ,553.000000,63.500000,56.300000,70.100000,2006
4dosesPCVVaccinationRaceEthnicity,White only  non-Hispanic,AL,175.000000,84.000000,75.200000,90.100000,2017
3dosesPCVVaccinationWIC,Participating,AZ,142.000000,90.900000,83.500000,95.100000,2010
4dosesPCVVaccinationFacilityType,Mixed,IN,45.000000,67.200000,41.900000,85.300000,2006
3dosesPCVVaccinationAge,7 Months,MN,289.000000,77.700000,71.100000,83.200000,2015
3dosesPCVVaccinationAge,7 Months,UT,232.000000,59.600000,50.800000,67.700000,2008
4dosesPCVVaccinationFacilityType,Public,MT,39.000000,82.100000,65.000000,91.900000,2017
4dosesPCVVaccinationVFCProgramProvider,Participating,OK,249.000000,16.100000,11.400000,22.400000,2002
3dosesPCVVaccinationRaceEthnicity,White only  non-Hispanic,PA,342.000000,93.300000,89.600000,95.800000,2007
3dosesPCVVaccinationUrbanicity,Living In A Non MSA,SD,132.000000,93.300000,88.000000,96.400000,2009
3dosesPCVVaccinationWIC,Participating,OH,316.000000,63.200000,54.100000,71.500000,2004
4dosesPCVVaccinationAge,19-35 Months,OR,275.000000,79.800000,73.300000,85.000000,2013
3dosesPCVVaccinationVFCProgramProvider,Participating,UT,165.000000,83.400000,76.700000,88.500000,2006
3dosesPCVVaccinationFacilityType,Other,OR,42.000000,86.000000,68.400000,94.500000,2014
4dosesPCVVaccinationVFCProgramProvider,Not Participating ,KS,163.000000,66.900000,55.800000,76.400000,2006
3dosesPCVVaccinationPoverty,Living At or Above Poverty,ID,151.000000,91.100000,84.700000,95.000000,2015
4dosesPCVVaccinationFacilityType,Private,UT,168.000000,85.300000,76.700000,91.100000,2016
4dosesPCVVaccinationRaceEthnicity,White only  non-Hispanic,OR,136.000000,66.700000,55.900000,76.100000,2007
3dosesPCVVaccinationVFCProgramProvider,Not Participating ,NE,36.000000,94.900000,84.700000,98.400000,2008
3dosesPCVVaccinationUrbanicity,Living in an MSA Noncentral City,AK,63.000000,82.600000,66.000000,92.100000,2012
4dosesPCVVaccinationWIC,Not Participating ,US,9714.000000,79.100000,77.700000,80.500000,2007
3dosesPCVVaccinationWIC,Participating,MA,66.000000,95.500000,85.500000,98.700000,2013
4dosesPCVVaccinationWIC,Not Participating ,SC,142.000000,62.600000,52.100000,72.100000,2004
4dosesPCVVaccinationWIC,Not Participating ,IA,163.000000,34.500000,26.800000,43.100000,2003
3dosesPCVVaccinationWIC,Not Participating ,AL,265.000000,79.400000,70.100000,86.300000,2004
4dosesPCVVaccinationPoverty,Living At or Above Poverty,VT,237.000000,17.300000,12.700000,23.000000,2002
3dosesPCVVaccinationRaceEthnicity,Asian only  non-Hispanic,NY,56.000000,83.700000,68.800000,92.200000,2012
3dosesPCVVaccinationUrbanicity,Living In A Non MSA,NC,77.000000,99.400000,95.700000,99.900000,2010
3dosesPCVVaccinationRaceEthnicity,Hispanic,MA,37.000000,93.700000,67.200000,99.100000,2013
3dosesPCVVaccinationAge,24 Months,WY,269.000000,92.200000,88.100000,94.900000,2009
4dosesPCVVaccinationPoverty,Living Below Poverty,NC,71.000000,83.900000,70.800000,91.800000,2011
3dosesPCVVaccinationAge,24 Months,NH,199.000000,96.300000,92.200000,98.300000,2007
4dosesPCVVaccinationFacilityType,Other,NC,47.000000,86.600000,68.300000,95.100000,2016
4dosesPCVVaccinationAge,24 Months,ME,271.000000,78.900000,72.700000,84.100000,2017
3dosesPCVVaccinationWIC,Participating,NC,112.000000,92.700000,85.200000,96.500000,2009
3dosesPCVVaccinationUrbanicity,Living In A Non MSA,OK,80.000000,96.900000,89.200000,99.200000,2011
2dosesPCVVaccinationAge,5 Months,ME,189.000000,65.800000,57.700000,73.000000,2005
4dosesPCVVaccinationFacilityType,Public,KS,38.000000,86.100000,63.600000,95.700000,2010
3dosesPCVVaccinationFacilityType,Mixed,GA,52.000000,99.100000,93.700000,99.900000,2011
3dosesPCVVaccinationAge,19 Months,IL,598.000000,86.300000,82.000000,89.700000,2007
4dosesPCVVaccinationUrbanicity,Living In A Non MSA,ND,150.000000,45.200000,36.100000,54.600000,2004
4dosesPCVVaccinationPoverty,Living Below Poverty,KS,67.000000,71.400000,57.100000,82.500000,2012
3dosesPCVVaccinationUrbanicity,Living In An MSA Central City,MD,273.000000,68.200000,58.600000,76.500000,2003
4dosesPCVVaccinationVFCProgramProvider,Not Participating ,IL,106.000000,87.500000,79.000000,92.900000,2012
4dosesPCVVaccinationFacilityType,Other,AL,63.000000,43.900000,25.600000,64.100000,2004
3dosesPCVVaccinationAge,7 Months,MI,539.000000,39.700000,34.000000,45.700000,2006
1dosePCVVaccinationAge,3 Months,NY,521.000000,59.200000,54.200000,64.000000,2003
3dosesPCVVaccinationUrbanicity,Living in an MSA Noncentral City,CA,167.000000,93.700000,87.300000,97.000000,2010
4dosesPCVVaccinationRaceEthnicity,Multiple Races  non-Hispanic,HI,43.000000,90.000000,79.400000,95.400000,2009
3dosesPCVVaccinationFacilityType,Other,VT,39.000000,98.400000,89.500000,99.800000,2008
3dosesPCVVaccinationAge,13 Months,MD,657.000000,89.800000,84.400000,93.500000,2011
3dosesPCVVaccinationFacilityType,Private,VA,223.000000,99.700000,98.800000,99.900000,2012
4dosesPCVVaccinationFacilityType,Other,CO,64.000000,45.900000,30.500000,62.100000,2006
4dosesPCVVaccinationUrbanicity,Living In A Non MSA,IA,94.000000,83.300000,71.500000,90.800000,2017
3dosesPCVVaccinationAge,19-35 Months,LA,244.000000,91.000000,85.400000,94.600000,2016
3dosesPCVVaccinationAge,13 Months,NH,241.000000,90.000000,85.200000,93.400000,2008
3dosesPCVVaccinationWIC,Not Participating ,CA,471.000000,95.700000,92.500000,97.600000,2008
4dosesPCVVaccinationRaceEthnicity,Hispanic,NV,107.000000,78.400000,67.500000,86.400000,2014
3dosesPCVVaccinationAge,19-35 Months,NE,219.000000,91.100000,84.700000,95.000000,2016
4dosesPCVVaccinationRaceEthnicity,White only  non-Hispanic,IA,217.000000,88.300000,81.500000,92.700000,2010
3dosesPCVVaccinationPoverty,Living Below Poverty,MI,55.000000,88.400000,76.600000,94.700000,2016
3dosesPCVVaccinationFacilityType,Other,HI,49.000000,92.000000,81.400000,96.800000,2016
4dosesPCVVaccinationPoverty,Living Below Poverty,OK,103.000000,68.800000,58.000000,77.900000,2013
3dosesPCVVaccinationRaceEthnicity,White only  non-Hispanic,TX,480.000000,94.500000,91.200000,96.700000,2017
4dosesPCVVaccinationAge,24 Months,MD,485.000000,80.300000,72.200000,86.500000,2009
3dosesPCVVaccinationVFCProgramProvider,Participating,NE,242.000000,70.800000,63.200000,77.300000,2003
3dosesPCVVaccinationWIC,Not Participating ,CT,223.000000,91.900000,86.400000,95.400000,2006
4dosesPCVVaccinationFacilityType,Private,LA,304.000000,15.500000,11.300000,20.900000,2002
3dosesPCVVaccinationUrbanicity,Living In An MSA Central City,IA,60.000000,75.300000,59.800000,86.200000,2004
4dosesPCVVaccinationUrbanicity,Living In A Non MSA,NE,88.000000,86.300000,75.500000,92.800000,2010
4dosesPCVVaccinationWIC,Not Participating ,AL,133.000000,83.900000,73.300000,90.800000,2015
3dosesPCVVaccinationRaceEthnicity,Black only  non-Hispanic,SC,58.000000,75.100000,55.200000,88.100000,2006
3dosesPCVVaccinationFacilityType,Other,VA,40.000000,94.800000,85.500000,98.300000,2011
4dosesPCVVaccinationWIC,Not Participating ,PA,202.000000,73.500000,64.100000,81.100000,2005
4dosesPCVVaccinationVFCProgramProvider,Not Participating ,PA,51.000000,75.400000,53.600000,89.100000,2016
3dosesPCVVaccinationAge,19 Months,DC,301.000000,87.400000,81.400000,91.700000,2007
4dosesPCVVaccinationPoverty,Living At or Above Poverty,SD,210.000000,41.900000,34.400000,49.700000,2005
3dosesPCVVaccinationFacilityType,Private,TN,197.000000,97.200000,93.300000,98.900000,2012
3dosesPCVVaccinationFacilityType,Other,WY,57.000000,87.200000,75.100000,93.900000,2017
4dosesPCVVaccinationFacilityType,Other,LA,108.000000,33.400000,19.700000,50.500000,2004
4dosesPCVVaccinationUrbanicity,Living in an MSA Noncentral City,RI,190.000000,90.000000,84.100000,93.800000,2017
3dosesPCVVaccinationUrbanicity,Living In An MSA Central City,MT,71.000000,85.300000,71.300000,93.100000,2015
3dosesPCVVaccinationVFCProgramProvider,Not Participating ,CO,31.000000,66.400000,47.300000,81.400000,2003
4dosesPCVVaccinationAge,24 Months,WY,250.000000,77.800000,71.700000,82.900000,2016
4dosesPCVVaccinationWIC,Participating,FL,295.000000,75.800000,67.000000,82.900000,2008
1dosePCVVaccinationAge,3 Months,MN,213.000000,82.600000,75.800000,87.800000,2005
4dosesPCVVaccinationFacilityType,Private,VA,277.000000,82.700000,76.900000,87.300000,2007
4dosesPCVVaccinationFacilityType,Private,MN,173.000000,24.600000,18.100000,32.400000,2002
3dosesPCVVaccinationPoverty,Living Below Poverty,IN,39.000000,93.900000,82.000000,98.100000,2008
3dosesPCVVaccinationFacilityType,Private,MN,148.000000,100.000000,nan,nan,2011
4dosesPCVVaccinationUrbanicity,Living In An MSA Central City,NJ,52.000000,85.100000,71.400000,92.800000,2015
3dosesPCVVaccinationUrbanicity,Living In An MSA Central City,HI,31.000000,81.300000,56.700000,93.600000,2005
4dosesPCVVaccinationRaceEthnicity,White only  non-Hispanic,MN,155.000000,48.600000,39.700000,57.500000,2005
4dosesPCVVaccinationRaceEthnicity,Asian only  non-Hispanic,US,633.000000,80.700000,75.100000,85.300000,2012
2dosesPCVVaccinationAge,5 Months,TX,1199.000000,67.000000,62.500000,71.100000,2005
3dosesPCVVaccinationFacilityType,Mixed,TX,215.000000,93.400000,81.500000,97.800000,2014
3dosesPCVVaccinationWIC,Not Participating ,ID,134.000000,79.500000,71.300000,85.900000,2005
3dosesPCVVaccinationVFCProgramProvider,Participating,SC,250.000000,94.800000,90.800000,97.100000,2010
4dosesPCVVaccinationVFCProgramProvider,Participating,SD,222.000000,81.100000,74.400000,86.300000,2009
3dosesPCVVaccinationAge,19 Months,SD,219.000000,90.800000,84.600000,94.700000,2015
4dosesPCVVaccinationRaceEthnicity,White only  non-Hispanic,FL,160.000000,79.300000,68.900000,86.900000,2011
3dosesPCVVaccinationFacilityType,Other,ND,167.000000,87.300000,79.500000,92.400000,2006
4dosesPCVVaccinationPoverty,Living At or Above Poverty,NM,155.000000,77.600000,68.400000,84.700000,2013
4dosesPCVVaccinationVFCProgramProvider,Participating,WA,264.000000,87.200000,81.000000,91.600000,2015
3dosesPCVVaccinationFacilityType,Other,MN,79.000000,38.900000,27.300000,51.900000,2002
4dosesPCVVaccinationRaceEthnicity,White only  non-Hispanic,NJ,133.000000,96.700000,92.700000,98.500000,2013
3dosesPCVVaccinationRaceEthnicity,White only  non-Hispanic,MO,309.000000,86.700000,80.600000,91.100000,2011
4dosesPCVVaccinationAge,19-35 Months,MS,303.000000,87.200000,80.600000,91.700000,2012
3dosesPCVVaccinationPoverty,Living At or Above Poverty,FL,230.000000,93.600000,88.200000,96.600000,2011
4dosesPCVVaccinationWIC,Participating,MA,69.000000,96.200000,87.500000,98.900000,2016
3dosesPCVVaccinationWIC,Not Participating ,KY,136.000000,86.600000,77.200000,92.500000,2008
3dosesPCVVaccinationAge,7 Months,MD,311.000000,63.400000,55.600000,70.500000,2012
3dosesPCVVaccinationPoverty,Living Below Poverty,MO,38.000000,71.400000,51.900000,85.200000,2004
3dosesPCVVaccinationAge,7 Months,AL,295.000000,70.200000,63.000000,76.500000,2017
3dosesPCVVaccinationRaceEthnicity,Asian only  non-Hispanic,US,633.000000,90.700000,86.700000,93.500000,2012
4dosesPCVVaccinationUrbanicity,Living in an MSA Noncentral City,DE,107.000000,53.000000,41.400000,64.300000,2003
4dosesPCVVaccinationPoverty,Living Below Poverty,ME,64.000000,83.600000,69.000000,92.100000,2012
3dosesPCVVaccinationWIC,Participating,NM,155.000000,89.800000,80.000000,95.100000,2007
3dosesPCVVaccinationFacilityType,Other,OH,43.000000,94.700000,78.500000,98.900000,2015
4dosesPCVVaccinationRaceEthnicity,Black only  non-Hispanic,NJ,30.000000,64.100000,38.200000,83.800000,2009
4dosesPCVVaccinationAge,19 Months,CT,267.000000,84.900000,77.600000,90.100000,2016
3dosesPCVVaccinationFacilityType,Mixed,AL,45.000000,95.400000,87.100000,98.500000,2015
4dosesPCVVaccinationPoverty,Living At or Above Poverty,MN,238.000000,22.600000,17.300000,28.800000,2002
4dosesPCVVaccinationPoverty,Living Below Poverty,SD,36.000000,73.100000,55.400000,85.600000,2007
3dosesPCVVaccinationFacilityType,Private,GA,367.000000,87.300000,81.100000,91.700000,2006
4dosesPCVVaccinationAge,19 Months,ND,206.000000,77.900000,71.000000,83.500000,2009
3dosesPCVVaccinationAge,7 Months,ME,271.000000,62.500000,55.400000,69.100000,2017
3dosesPCVVaccinationAge,19-35 Months,IN,309.000000,93.700000,88.500000,96.600000,2014
3dosesPCVVaccinationFacilityType,Mixed,MN,34.000000,88.800000,51.600000,98.300000,2012
3dosesPCVVaccinationUrbanicity,Living In A Non MSA,ND,119.000000,91.900000,83.300000,96.200000,2015
4dosesPCVVaccinationUrbanicity,Living In An MSA Central City,IA,71.000000,60.500000,46.400000,73.100000,2005
3dosesPCVVaccinationAge,13 Months,ID,271.000000,83.900000,77.700000,88.600000,2010
4dosesPCVVaccinationFacilityType,Public,MS,46.000000,77.000000,59.000000,88.600000,2015
3dosesPCVVaccinationUrbanicity,Living In An MSA Central City,NH,34.000000,83.400000,62.700000,93.800000,2015
3dosesPCVVaccinationUrbanicity,Living in an MSA Noncentral City,CO,142.000000,74.200000,63.800000,82.400000,2004
4dosesPCVVaccinationUrbanicity,Living in an MSA Noncentral City,FL,173.000000,64.100000,52.300000,74.300000,2007
