Dose,Category,Location,Denominator,Coverage,Lower CI,Higher CI,Year
1doseHepatitisAVaccinationFacilityType,Private,CA,222.000000,89.900000,81.000000,94.900000,2015
1doseHepatitisAVaccinationPoverty,Living Below Poverty,ID,32.000000,48.400000,31.000000,66.200000,2006
1doseHepatitisAVaccinationWIC,Participating,MD,83.000000,86.200000,72.300000,93.700000,2013
1doseHepatitisAVaccinationAge,19-35 Months,OR,262.000000,22.100000,17.000000,28.200000,2003
1doseHepatitisAVaccinationFacilityType,Other,FL,42.000000,78.000000,55.000000,91.100000,2017
1doseHepatitisAVaccinationVFCProgramProvider,Not Participating ,KY,78.000000,39.500000,27.800000,52.700000,2007
1doseHepatitisAVaccinationFacilityType,Public,NM,59.000000,43.700000,29.900000,58.500000,2006
1doseHepatitisAVaccinationAge,24 Months,FL,314.000000,76.100000,68.800000,82.100000,2017
1doseHepatitisAVaccinationUrbanicity,Living In A Non MSA,PA,57.000000,49.200000,34.500000,64.100000,2007
2dosesHepatitisAVaccinationPoverty,Living Below Poverty,LA,104.000000,44.900000,33.900000,56.400000,2012
1doseHepatitisAVaccinationVFCProgramProvider,Participating,NH,237.000000,62.600000,55.700000,69.100000,2008
2dosesHepatitisAVaccinationAge,19-35 Months,WY,257.000000,32.300000,25.900000,39.400000,2012
1doseHepatitisAVaccinationFacilityType,Other,MD,73.000000,77.300000,57.000000,89.800000,2009
1doseHepatitisAVaccinationRaceEthnicity,White only  non-Hispanic,SD,239.000000,54.300000,47.000000,61.500000,2008
1doseHepatitisAVaccinationWIC,Not Participating ,OR,125.000000,72.100000,61.100000,80.900000,2008
2dosesHepatitisAVaccinationFacilityType,Mixed,NE,55.000000,70.900000,51.700000,84.700000,2014
1doseHepatitisAVaccinationUrbanicity,Living in an MSA Noncentral City,FL,173.000000,33.800000,24.200000,45.100000,2007
2dosesHepatitisAVaccinationRaceEthnicity,Black only  non-Hispanic,MS,129.000000,41.700000,31.800000,52.300000,2009
2dosesHepatitisAVaccinationAge,19 Months,MI,212.000000,20.500000,14.900000,27.600000,2013
2dosesHepatitisAVaccinationFacilityType,Other,MO,33.000000,36.900000,19.300000,58.800000,2012
1doseHepatitisAVaccinationWIC,Participating,MA,69.000000,93.400000,84.100000,97.400000,2016
2dosesHepatitisAVaccinationUrbanicity,Living in an MSA Noncentral City,HI,127.000000,42.600000,31.600000,54.400000,2011
1doseHepatitisAVaccinationFacilityType,Private,FL,420.000000,38.300000,31.200000,45.800000,2007
1doseHepatitisAVaccinationRaceEthnicity,Hispanic,TX,716.000000,43.200000,36.900000,49.700000,2005
1doseHepatitisAVaccinationRaceEthnicity,Hispanic,MI,30.000000,87.000000,60.600000,96.700000,2016
1doseHepatitisAVaccinationUrbanicity,Living In An MSA Central City,IL,359.000000,20.900000,16.100000,26.600000,2006
1doseHepatitisAVaccinationPoverty,Living Below Poverty,GA,52.000000,42.000000,27.000000,58.600000,2007
2dosesHepatitisAVaccinationUrbanicity,Living in an MSA Noncentral City,NM,62.000000,61.100000,45.100000,75.100000,2014
2dosesHepatitisAVaccinationVFCProgramProvider,Participating,WI,263.000000,52.600000,45.300000,59.700000,2009
2dosesHepatitisAVaccinationVFCProgramProvider,Participating,DE,318.000000,64.000000,57.600000,69.900000,2010
1doseHepatitisAVaccinationUrbanicity,Living in an MSA Noncentral City,NE,57.000000,83.100000,67.800000,92.000000,2012
1doseHepatitisAVaccinationPoverty,Living At or Above Poverty,TN,176.000000,89.900000,82.200000,94.500000,2014
1doseHepatitisAVaccinationFacilityType,Other,MI,47.000000,68.900000,51.000000,82.500000,2008
2dosesHepatitisAVaccinationVFCProgramProvider,Participating,HI,167.000000,55.900000,47.200000,64.300000,2017
2dosesHepatitisAVaccinationUrbanicity,Living In An MSA Central City,LA,81.000000,57.100000,44.800000,68.700000,2016
2dosesHepatitisAVaccinationRaceEthnicity,Asian only  non-Hispanic,PA,44.000000,89.700000,76.200000,95.900000,2016
1doseHepatitisAVaccinationRaceEthnicity,Native Hawaiian or other Pacific Islander only  non-Hispanic,HI,43.000000,85.100000,68.500000,93.800000,2015
1doseHepatitisAVaccinationVFCProgramProvider,Participating,TX,1231.000000,22.000000,18.800000,25.600000,2003
1doseHepatitisAVaccinationRaceEthnicity,Asian only  non-Hispanic,PA,44.000000,96.800000,80.100000,99.600000,2016
2dosesHepatitisAVaccinationUrbanicity,Living In An MSA Central City,ND,51.000000,61.800000,39.300000,80.200000,2011
1doseHepatitisAVaccinationUrbanicity,Living In An MSA Central City,ME,57.000000,87.400000,73.800000,94.500000,2017
2dosesHepatitisAVaccinationUrbanicity,Living In A Non MSA,OK,73.000000,74.600000,60.100000,85.100000,2014
2dosesHepatitisAVaccinationAge,19-35 Months,ID,235.000000,59.400000,51.100000,67.300000,2014
2dosesHepatitisAVaccinationAge,19 Months,VT,257.000000,12.600000,8.900000,17.600000,2012
2dosesHepatitisAVaccinationUrbanicity,Living in an MSA Noncentral City,AK,52.000000,52.300000,37.200000,67.000000,2010
2dosesHepatitisAVaccinationAge,24 Months,NM,244.000000,40.400000,32.900000,48.200000,2015
1doseHepatitisAVaccinationUrbanicity,Living in an MSA Noncentral City,LA,84.000000,48.400000,35.900000,61.000000,2007
1doseHepatitisAVaccinationPoverty,Living At or Above Poverty,WA,250.000000,88.100000,82.600000,92.000000,2015
2dosesHepatitisAVaccinationAge,19-35 Months,KY,281.000000,48.500000,40.000000,57.100000,2011
2dosesHepatitisAVaccinationUrbanicity,Living In A Non MSA,WV,132.000000,41.600000,32.100000,51.700000,2008
2dosesHepatitisAVaccinationVFCProgramProvider,Participating,PA,543.000000,59.700000,53.600000,65.500000,2011
1doseHepatitisAVaccinationRaceEthnicity,Hispanic,SC,36.000000,81.000000,60.500000,92.200000,2014
2dosesHepatitisAVaccinationAge,19-35 Months,VT,287.000000,56.800000,50.200000,63.100000,2016
2dosesHepatitisAVaccinationUrbanicity,Living In A Non MSA,WI,51.000000,35.800000,22.800000,51.200000,2008
1doseHepatitisAVaccinationUrbanicity,Living In An MSA Central City,WV,58.000000,87.200000,72.100000,94.700000,2012
1doseHepatitisAVaccinationAge,19-35 Months,IL,631.000000,61.300000,55.300000,67.000000,2009
1doseHepatitisAVaccinationWIC,Not Participating ,WI,179.000000,36.600000,27.900000,46.300000,2007
1doseHepatitisAVaccinationVFCProgramProvider,Participating,OH,161.000000,81.300000,71.800000,88.200000,2016
2dosesHepatitisAVaccinationFacilityType,Public,WA,77.000000,48.000000,35.000000,61.300000,2010
1doseHepatitisAVaccinationRaceEthnicity,Hispanic,WI,33.000000,73.500000,49.400000,88.700000,2011
2dosesHepatitisAVaccinationRaceEthnicity,White only  non-Hispanic,CA,307.000000,17.500000,10.900000,26.700000,2007
2dosesHepatitisAVaccinationUrbanicity,Living In A Non MSA,LA,31.000000,51.000000,30.600000,71.100000,2015
2dosesHepatitisAVaccinationFacilityType,Other,ND,109.000000,73.000000,62.700000,81.300000,2017
2dosesHepatitisAVaccinationAge,19-35 Months,MT,328.000000,43.900000,35.200000,53.000000,2011
1doseHepatitisAVaccinationVFCProgramProvider,Participating,KY,178.000000,83.800000,77.100000,88.900000,2016
1doseHepatitisAVaccinationAge,19 Months,MT,251.000000,66.700000,59.300000,73.400000,2015
1doseHepatitisAVaccinationPoverty,Living At or Above Poverty,AK,208.000000,87.700000,81.900000,91.900000,2017
1doseHepatitisAVaccinationUrbanicity,Living In An MSA Central City,CA,234.000000,85.100000,77.600000,90.500000,2010
1doseHepatitisAVaccinationAge,19-35 Months,NV,214.000000,90.200000,84.500000,94.000000,2015
1doseHepatitisAVaccinationFacilityType,Private,AL,167.000000,92.100000,84.400000,96.200000,2016
1doseHepatitisAVaccinationWIC,Not Participating ,WV,89.000000,88.400000,78.300000,94.200000,2016
1doseHepatitisAVaccinationWIC,Participating,NH,90.000000,88.100000,77.900000,94.000000,2014
1doseHepatitisAVaccinationFacilityType,Private,SC,241.000000,71.400000,64.200000,77.800000,2008
1doseHepatitisAVaccinationAge,19-35 Months,UT,226.000000,54.400000,46.900000,61.600000,2006
1doseHepatitisAVaccinationPoverty,Living At or Above Poverty,NH,156.000000,87.900000,81.500000,92.400000,2015
2dosesHepatitisAVaccinationWIC,Not Participating ,NY,280.000000,35.500000,29.200000,42.400000,2009
2dosesHepatitisAVaccinationFacilityType,Public,VT,43.000000,29.800000,17.500000,45.900000,2012
1doseHepatitisAVaccinationUrbanicity,Living In A Non MSA,TX,72.000000,84.700000,70.700000,92.700000,2011
1doseHepatitisAVaccinationRaceEthnicity,Asian only  non-Hispanic,NY,43.000000,87.500000,71.800000,95.100000,2011
2dosesHepatitisAVaccinationFacilityType,Private,AL,240.000000,52.900000,45.800000,59.800000,2010
1doseHepatitisAVaccinationAge,19 Months,US,19144.000000,71.400000,70.200000,72.500000,2011
1doseHepatitisAVaccinationWIC,Participating,NE,91.000000,67.400000,55.700000,77.200000,2008
2dosesHepatitisAVaccinationUrbanicity,Living in an MSA Noncentral City,RI,163.000000,60.400000,50.400000,69.600000,2010
2dosesHepatitisAVaccinationFacilityType,Private,MN,88.000000,57.700000,43.400000,70.800000,2014
1doseHepatitisAVaccinationUrbanicity,Living in an MSA Noncentral City,AL,80.000000,89.800000,76.100000,96.100000,2012
2dosesHepatitisAVaccinationFacilityType,Mixed,SC,41.000000,49.000000,30.200000,68.100000,2011
2dosesHepatitisAVaccinationPoverty,Living Below Poverty,ND,42.000000,39.900000,24.000000,58.300000,2014
2dosesHepatitisAVaccinationAge,24 Months,NC,261.000000,28.400000,22.400000,35.300000,2015
2dosesHepatitisAVaccinationUrbanicity,Living In An MSA Central City,WA,114.000000,47.000000,35.000000,59.300000,2014
1doseHepatitisAVaccinationVFCProgramProvider,Participating,PA,543.000000,87.000000,82.500000,90.500000,2011
1doseHepatitisAVaccinationWIC,Not Participating ,PA,326.000000,83.600000,76.100000,89.100000,2014
2dosesHepatitisAVaccinationWIC,Participating,MS,207.000000,41.200000,33.100000,49.700000,2009
1doseHepatitisAVaccinationPoverty,Living Below Poverty,WA,72.000000,19.700000,11.500000,31.900000,2004
2dosesHepatitisAVaccinationUrbanicity,Living In An MSA Central City,AZ,148.000000,63.600000,53.600000,72.500000,2017
2dosesHepatitisAVaccinationVFCProgramProvider,Participating,RI,200.000000,61.600000,53.000000,69.500000,2013
1doseHepatitisAVaccinationAge,19-35 Months,AZ,432.000000,47.100000,41.200000,53.100000,2005
2dosesHepatitisAVaccinationWIC,Participating,CA,106.000000,71.300000,58.900000,81.100000,2016
1doseHepatitisAVaccinationPoverty,Living Below Poverty,SD,46.000000,77.500000,61.400000,88.100000,2013
1doseHepatitisAVaccinationVFCProgramProvider,Participating,US,17894.000000,12.500000,11.700000,13.400000,2004
1doseHepatitisAVaccinationRaceEthnicity,Hispanic,CA,102.000000,86.500000,73.700000,93.600000,2017
1doseHepatitisAVaccinationVFCProgramProvider,Participating,WI,156.000000,86.500000,78.200000,91.900000,2016
1doseHepatitisAVaccinationVFCProgramProvider,Participating,MS,290.000000,61.900000,54.900000,68.500000,2009
2dosesHepatitisAVaccinationRaceEthnicity,Black only  non-Hispanic,MI,40.000000,61.200000,41.300000,78.000000,2011
1doseHepatitisAVaccinationRaceEthnicity,White only  non-Hispanic,CO,245.000000,61.900000,51.200000,71.500000,2009
2dosesHepatitisAVaccinationPoverty,Living Below Poverty,DC,94.000000,64.800000,53.100000,74.900000,2012
2dosesHepatitisAVaccinationFacilityType,Other,ME,85.000000,66.500000,52.400000,78.100000,2014
2dosesHepatitisAVaccinationWIC,Participating,PA,252.000000,58.800000,48.500000,68.400000,2016
1doseHepatitisAVaccinationWIC,Not Participating ,PA,333.000000,79.700000,69.300000,87.200000,2017
1doseHepatitisAVaccinationAge,19 Months,WY,196.000000,53.800000,45.500000,62.000000,2013
2dosesHepatitisAVaccinationRaceEthnicity,White only  non-Hispanic,WV,342.000000,56.100000,49.600000,62.400000,2011
2dosesHepatitisAVaccinationAge,19-35 Months,IA,197.000000,58.300000,49.400000,66.700000,2014
2dosesHepatitisAVaccinationRaceEthnicity,White only  non-Hispanic,WY,201.000000,30.600000,23.600000,38.700000,2012
2dosesHepatitisAVaccinationUrbanicity,Living In A Non MSA,VA,40.000000,53.600000,28.000000,77.300000,2011
1doseHepatitisAVaccinationPoverty,Living At or Above Poverty,CT,201.000000,96.800000,92.500000,98.700000,2015
1doseHepatitisAVaccinationFacilityType,Private,CT,181.000000,95.300000,90.800000,97.700000,2014
1doseHepatitisAVaccinationAge,24 Months,WY,289.000000,65.500000,56.000000,73.800000,2011
1doseHepatitisAVaccinationWIC,Not Participating ,MO,121.000000,91.000000,83.800000,95.200000,2015
1doseHepatitisAVaccinationUrbanicity,Living in an MSA Noncentral City,WA,92.000000,82.400000,67.800000,91.300000,2014
1doseHepatitisAVaccinationWIC,Participating,GA,141.000000,89.400000,81.500000,94.200000,2017
1doseHepatitisAVaccinationUrbanicity,Living in an MSA Noncentral City,TX,252.000000,69.800000,59.700000,78.300000,2007
2dosesHepatitisAVaccinationFacilityType,Mixed,GU,122.000000,50.900000,41.100000,60.700000,2017
1doseHepatitisAVaccinationPoverty,Living Below Poverty,KS,38.000000,87.400000,68.800000,95.600000,2016
2dosesHepatitisAVaccinationRaceEthnicity,Hispanic,LA,47.000000,74.100000,58.100000,85.600000,2017
1doseHepatitisAVaccinationRaceEthnicity,White only  non-Hispanic,NE,181.000000,86.600000,80.600000,91.000000,2013
1doseHepatitisAVaccinationUrbanicity,Living In An MSA Central City,FL,165.000000,76.300000,67.000000,83.500000,2015
2dosesHepatitisAVaccinationUrbanicity,Living In An MSA Central City,CO,86.000000,16.900000,9.700000,27.700000,2007
1doseHepatitisAVaccinationFacilityType,Other,NJ,30.000000,73.600000,49.800000,88.700000,2008
1doseHepatitisAVaccinationAge,24 Months,UT,249.000000,92.800000,88.300000,95.600000,2013
1doseHepatitisAVaccinationUrbanicity,Living in an MSA Noncentral City,KS,61.000000,88.200000,73.000000,95.400000,2016
1doseHepatitisAVaccinationAge,19-35 Months,IA,304.000000,80.900000,74.400000,86.100000,2012
2dosesHepatitisAVaccinationVFCProgramProvider,Participating,MO,238.000000,46.700000,39.100000,54.400000,2010
1doseHepatitisAVaccinationFacilityType,Private,PA,391.000000,73.100000,66.400000,78.900000,2008
2dosesHepatitisAVaccinationAge,24 Months,WI,221.000000,42.600000,35.400000,50.100000,2016
2dosesHepatitisAVaccinationAge,19-35 Months,NH,248.000000,56.800000,49.300000,64.000000,2014
2dosesHepatitisAVaccinationUrbanicity,Living in an MSA Noncentral City,SC,129.000000,43.200000,33.100000,53.900000,2012
2dosesHepatitisAVaccinationAge,19-35 Months,AR,347.000000,22.400000,17.300000,28.500000,2008
2dosesHepatitisAVaccinationFacilityType,Other,OH,40.000000,67.500000,47.100000,82.900000,2013
1doseHepatitisAVaccinationAge,19 Months,RI,249.000000,88.200000,83.100000,91.900000,2017
2dosesHepatitisAVaccinationFacilityType,Public,AZ,32.000000,57.000000,36.700000,75.200000,2017
1doseHepatitisAVaccinationFacilityType,Mixed,NV,76.000000,90.000000,75.500000,96.300000,2011
1doseHepatitisAVaccinationRaceEthnicity,White only  non-Hispanic,OR,183.000000,19.000000,13.500000,26.200000,2004
2dosesHepatitisAVaccinationRaceEthnicity,White only  non-Hispanic,OR,183.000000,53.000000,44.700000,61.100000,2013
1doseHepatitisAVaccinationAge,19-35 Months,CO,267.000000,73.200000,66.100000,79.200000,2013
1doseHepatitisAVaccinationRaceEthnicity,Black only  non-Hispanic,US,1849.000000,70.500000,67.100000,73.600000,2008
1doseHepatitisAVaccinationVFCProgramProvider,Participating,CO,221.000000,14.800000,9.800000,21.700000,2004
2dosesHepatitisAVaccinationUrbanicity,Living In An MSA Central City,NC,128.000000,59.300000,47.700000,69.900000,2016
2dosesHepatitisAVaccinationUrbanicity,Living In An MSA Central City,AR,79.000000,54.700000,41.100000,67.700000,2015
1doseHepatitisAVaccinationPoverty,Living At or Above Poverty,AZ,311.000000,49.400000,42.600000,56.200000,2005
1doseHepatitisAVaccinationRaceEthnicity,White only  non-Hispanic,CA,266.000000,33.400000,25.000000,43.000000,2005
1doseHepatitisAVaccinationFacilityType,Private,IA,153.000000,80.400000,71.400000,87.100000,2012
2dosesHepatitisAVaccinationWIC,Not Participating ,TX,759.000000,61.900000,56.600000,67.000000,2017
1doseHepatitisAVaccinationAge,19-35 Months,SD,189.000000,78.100000,70.800000,83.900000,2013
2dosesHepatitisAVaccinationWIC,Participating,OK,115.000000,63.200000,52.400000,72.900000,2016
2dosesHepatitisAVaccinationWIC,Participating,NH,75.000000,63.400000,49.600000,75.300000,2011
1doseHepatitisAVaccinationUrbanicity,Living In An MSA Central City,PA,334.000000,82.800000,73.600000,89.200000,2012
2dosesHepatitisAVaccinationPoverty,Living At or Above Poverty,TX,749.000000,64.000000,57.500000,70.000000,2015
1doseHepatitisAVaccinationAge,19-35 Months,TX,1379.000000,89.500000,86.800000,91.800000,2010
1doseHepatitisAVaccinationAge,19-35 Months,US,19141.000000,81.200000,80.200000,82.100000,2011
1doseHepatitisAVaccinationRaceEthnicity,Hispanic,NV,122.000000,35.700000,26.900000,45.600000,2003
2dosesHepatitisAVaccinationWIC,Participating,ID,90.000000,69.000000,56.500000,79.300000,2016
1doseHepatitisAVaccinationUrbanicity,Living In An MSA Central City,IA,56.000000,84.200000,69.300000,92.700000,2014
2dosesHepatitisAVaccinationVFCProgramProvider,Not Participating ,LA,61.000000,43.100000,29.700000,57.600000,2008
1doseHepatitisAVaccinationWIC,Participating,ME,85.000000,46.700000,34.600000,59.200000,2010
2dosesHepatitisAVaccinationPoverty,Living Below Poverty,MI,45.000000,41.200000,26.700000,57.300000,2013
1doseHepatitisAVaccinationFacilityType,Other,MT,90.000000,76.800000,60.500000,87.800000,2012
2dosesHepatitisAVaccinationUrbanicity,Living in an MSA Noncentral City,MS,84.000000,39.100000,25.000000,55.300000,2012
2dosesHepatitisAVaccinationFacilityType,Private,AR,111.000000,42.600000,31.100000,55.000000,2012
1doseHepatitisAVaccinationUrbanicity,Living In An MSA Central City,MA,57.000000,75.400000,58.400000,87.000000,2015
2dosesHepatitisAVaccinationFacilityType,Public,DC,34.000000,78.900000,57.400000,91.200000,2017
2dosesHepatitisAVaccinationVFCProgramProvider,Participating,NY,357.000000,36.800000,31.000000,43.000000,2010
2dosesHepatitisAVaccinationFacilityType,Private,MT,88.000000,55.200000,42.200000,67.500000,2012
1doseHepatitisAVaccinationFacilityType,Private,IN,171.000000,69.200000,60.100000,77.000000,2008
2dosesHepatitisAVaccinationUrbanicity,Living In An MSA Central City,NJ,43.000000,38.600000,24.600000,54.700000,2012
1doseHepatitisAVaccinationRaceEthnicity,White only  non-Hispanic,MD,177.000000,88.400000,79.400000,93.800000,2016
1doseHepatitisAVaccinationFacilityType,Mixed,MA,30.000000,98.200000,87.800000,99.800000,2014
1doseHepatitisAVaccinationWIC,Participating,PA,265.000000,85.800000,79.700000,90.300000,2010
2dosesHepatitisAVaccinationVFCProgramProvider,Participating,AK,169.000000,31.900000,24.500000,40.500000,2007
2dosesHepatitisAVaccinationUrbanicity,Living In An MSA Central City,SC,114.000000,55.900000,43.700000,67.500000,2012
1doseHepatitisAVaccinationUrbanicity,Living in an MSA Noncentral City,GA,159.000000,88.400000,81.000000,93.200000,2010
1doseHepatitisAVaccinationUrbanicity,Living in an MSA Noncentral City,HI,113.000000,85.400000,76.300000,91.400000,2017
1doseHepatitisAVaccinationFacilityType,Private,AZ,192.000000,90.100000,82.100000,94.700000,2014
1doseHepatitisAVaccinationWIC,Not Participating ,WI,147.000000,81.900000,72.900000,88.400000,2017
1doseHepatitisAVaccinationAge,24 Months,WA,222.000000,81.100000,73.600000,86.800000,2013
2dosesHepatitisAVaccinationFacilityType,Private,NJ,211.000000,55.700000,46.900000,64.100000,2015
2dosesHepatitisAVaccinationRaceEthnicity,Hispanic,TX,733.000000,59.100000,53.500000,64.400000,2010
2dosesHepatitisAVaccinationUrbanicity,Living in an MSA Noncentral City,LA,111.000000,50.400000,38.700000,62.100000,2017
1doseHepatitisAVaccinationUrbanicity,Living In A Non MSA,TX,59.000000,89.500000,72.100000,96.600000,2016
1doseHepatitisAVaccinationPoverty,Living Below Poverty,AL,68.000000,82.800000,65.400000,92.400000,2014
1doseHepatitisAVaccinationRaceEthnicity,Hispanic,FL,307.000000,5.000000,3.000000,8.400000,2006
1doseHepatitisAVaccinationFacilityType,Public,KS,38.000000,76.500000,55.100000,89.600000,2010
2dosesHepatitisAVaccinationRaceEthnicity,White only  non-Hispanic,NJ,133.000000,49.700000,39.200000,60.100000,2013
1doseHepatitisAVaccinationFacilityType,Other,ND,93.000000,90.200000,73.400000,96.800000,2011
1doseHepatitisAVaccinationWIC,Participating,HI,132.000000,78.700000,68.100000,86.400000,2011
2dosesHepatitisAVaccinationVFCProgramProvider,Participating,HI,232.000000,41.800000,34.500000,49.300000,2010
2dosesHepatitisAVaccinationWIC,Not Participating ,KS,169.000000,59.700000,50.300000,68.400000,2012
2dosesHepatitisAVaccinationFacilityType,Private,NE,138.000000,68.900000,58.400000,77.700000,2011
2dosesHepatitisAVaccinationWIC,Participating,RI,95.000000,60.700000,48.500000,71.600000,2014
1doseHepatitisAVaccinationWIC,Not Participating ,MN,188.000000,77.000000,69.200000,83.300000,2010
1doseHepatitisAVaccinationFacilityType,Private,MI,157.000000,83.900000,76.200000,89.500000,2012
2dosesHepatitisAVaccinationUrbanicity,Living In A Non MSA,WA,115.000000,34.200000,25.700000,43.700000,2009
2dosesHepatitisAVaccinationPoverty,Living Below Poverty,GA,82.000000,57.700000,44.200000,70.100000,2012
2dosesHepatitisAVaccinationFacilityType,Private,WV,159.000000,53.100000,44.000000,62.000000,2010
2dosesHepatitisAVaccinationPoverty,Living At or Above Poverty,OR,206.000000,55.900000,48.100000,63.400000,2013
2dosesHepatitisAVaccinationAge,19-35 Months,NY,452.000000,34.600000,29.600000,40.000000,2009
1doseHepatitisAVaccinationRaceEthnicity,Hispanic,TN,33.000000,93.500000,78.100000,98.300000,2016
1doseHepatitisAVaccinationUrbanicity,Living in an MSA Noncentral City,TX,283.000000,92.400000,86.500000,95.900000,2014
1doseHepatitisAVaccinationPoverty,Living At or Above Poverty,OR,161.000000,22.500000,16.200000,30.500000,2005
2dosesHepatitisAVaccinationWIC,Participating,NY,236.000000,9.500000,6.200000,14.300000,2007
1doseHepatitisAVaccinationWIC,Participating,SD,80.000000,87.900000,77.300000,93.900000,2014
1doseHepatitisAVaccinationUrbanicity,Living In An MSA Central City,UT,109.000000,38.900000,29.000000,49.800000,2004
2dosesHepatitisAVaccinationUrbanicity,Living in an MSA Noncentral City,MO,83.000000,69.700000,57.200000,79.800000,2016
1doseHepatitisAVaccinationPoverty,Living At or Above Poverty,ME,218.000000,37.000000,30.100000,44.600000,2009
1doseHepatitisAVaccinationRaceEthnicity,Hispanic,IL,129.000000,88.900000,80.300000,94.000000,2014
2dosesHepatitisAVaccinationFacilityType,Other,NC,45.000000,48.300000,31.100000,65.900000,2015
2dosesHepatitisAVaccinationUrbanicity,Living In A Non MSA,KS,69.000000,63.800000,50.300000,75.400000,2013
2dosesHepatitisAVaccinationFacilityType,Mixed,OK,61.000000,57.100000,42.900000,70.300000,2013
1doseHepatitisAVaccinationUrbanicity,Living In A Non MSA,NE,91.000000,27.100000,18.700000,37.400000,2007
2dosesHepatitisAVaccinationVFCProgramProvider,Not Participating ,MO,80.000000,39.900000,26.800000,54.700000,2009
2dosesHepatitisAVaccinationUrbanicity,Living in an MSA Noncentral City,GA,147.000000,64.800000,53.400000,74.800000,2012
1doseHepatitisAVaccinationVFCProgramProvider,Participating,CA,199.000000,91.500000,84.000000,95.700000,2015
2dosesHepatitisAVaccinationFacilityType,Private,NJ,216.000000,54.500000,46.000000,62.600000,2016
2dosesHepatitisAVaccinationWIC,Participating,UT,82.000000,49.800000,36.500000,63.100000,2012
1doseHepatitisAVaccinationWIC,Participating,AZ,282.000000,39.900000,33.300000,46.900000,2004
1doseHepatitisAVaccinationFacilityType,Private,IL,282.000000,87.300000,82.000000,91.300000,2016
1doseHepatitisAVaccinationWIC,Participating,TN,152.000000,79.700000,71.100000,86.200000,2009
2dosesHepatitisAVaccinationAge,19-35 Months,OH,231.000000,60.300000,52.100000,68.000000,2014
2dosesHepatitisAVaccinationPoverty,Living Below Poverty,VT,47.000000,47.800000,32.400000,63.600000,2009
1doseHepatitisAVaccinationWIC,Participating,NE,81.000000,96.200000,90.800000,98.500000,2015
2dosesHepatitisAVaccinationUrbanicity,Living In An MSA Central City,FL,179.000000,42.500000,33.800000,51.600000,2009
2dosesHepatitisAVaccinationRaceEthnicity,White only  non-Hispanic,AZ,128.000000,60.700000,50.100000,70.400000,2015
2dosesHepatitisAVaccinationVFCProgramProvider,Not Participating ,MD,60.000000,60.800000,38.700000,79.100000,2017
2dosesHepatitisAVaccinationFacilityType,Public,KY,47.000000,42.800000,26.500000,60.900000,2011
1doseHepatitisAVaccinationWIC,Not Participating ,MA,240.000000,91.100000,85.100000,94.900000,2016
1doseHepatitisAVaccinationAge,19 Months,KS,192.000000,81.500000,73.700000,87.300000,2017
1doseHepatitisAVaccinationWIC,Participating,WI,102.000000,78.200000,66.900000,86.400000,2011
2dosesHepatitisAVaccinationUrbanicity,Living In A Non MSA,NM,124.000000,60.500000,50.100000,70.100000,2010
1doseHepatitisAVaccinationUrbanicity,Living In An MSA Central City,NY,291.000000,84.800000,79.500000,89.000000,2013
1doseHepatitisAVaccinationPoverty,Living Below Poverty,TX,432.000000,24.400000,18.700000,31.000000,2003
1doseHepatitisAVaccinationRaceEthnicity,Multiple Races  non-Hispanic,IL,32.000000,81.900000,56.500000,94.100000,2014
2dosesHepatitisAVaccinationFacilityType,Other,AL,39.000000,30.800000,17.600000,48.100000,2008
2dosesHepatitisAVaccinationAge,19-35 Months,MI,237.000000,61.400000,53.500000,68.800000,2017
2dosesHepatitisAVaccinationRaceEthnicity,White only  non-Hispanic,WA,157.000000,57.000000,46.500000,67.000000,2017
2dosesHepatitisAVaccinationUrbanicity,Living In A Non MSA,AR,84.000000,39.100000,25.700000,54.300000,2014
2dosesHepatitisAVaccinationPoverty,Living At or Above Poverty,CT,322.000000,52.500000,45.900000,59.100000,2011
1doseHepatitisAVaccinationUrbanicity,Living in an MSA Noncentral City,NV,70.000000,79.100000,65.300000,88.400000,2012
2dosesHepatitisAVaccinationRaceEthnicity,White only  non-Hispanic,ME,225.000000,59.800000,52.600000,66.600000,2016
2dosesHepatitisAVaccinationRaceEthnicity,Hispanic,OR,52.000000,53.900000,38.100000,68.900000,2012
1doseHepatitisAVaccinationAge,24 Months,CO,266.000000,81.400000,74.400000,86.800000,2012
2dosesHepatitisAVaccinationRaceEthnicity,Multiple Races  non-Hispanic,VA,42.000000,54.200000,29.500000,77.000000,2015
1doseHepatitisAVaccinationWIC,Not Participating ,MT,161.000000,61.800000,53.100000,69.800000,2010
2dosesHepatitisAVaccinationUrbanicity,Living In An MSA Central City,AZ,140.000000,47.300000,37.700000,57.100000,2008
1doseHepatitisAVaccinationRaceEthnicity,American Indian or Alaska Native only  non-Hispanic,US,831.000000,7.800000,5.100000,11.600000,2002
2dosesHepatitisAVaccinationPoverty,Living At or Above Poverty,CO,297.000000,42.400000,35.300000,49.800000,2010
1doseHepatitisAVaccinationUrbanicity,Living In An MSA Central City,MT,89.000000,20.700000,12.500000,32.300000,2006
2dosesHepatitisAVaccinationPoverty,Living At or Above Poverty,MS,162.000000,56.000000,46.400000,65.200000,2017
1doseHepatitisAVaccinationFacilityType,Mixed,SC,36.000000,93.400000,79.000000,98.200000,2015
2dosesHepatitisAVaccinationAge,19-35 Months,TX,1044.000000,64.200000,58.800000,69.400000,2013
