Dose,Category,Location,Denominator,Coverage,Lower CI,Higher CI,Year
3dosesDTaPVaccinationUrbanicity,Living In An MSA Central City,SD,43.000000,94.300000,82.200000,98.300000,2013
3dosesDTaPVaccinationPoverty,Living Below Poverty,NV,69.000000,92.900000,84.900000,96.800000,2017
4dosesDTaPVaccinationVFCProgramProvider,Participating,LA,467.000000,81.100000,75.700000,85.600000,2000
3dosesDTaPVaccinationPoverty,Living At or Above Poverty,IN,393.000000,96.300000,91.300000,98.500000,2003
4dosesDTaPVaccinationFacilityType,Other,OR,46.000000,82.200000,66.400000,91.500000,2002
3dosesDTaPVaccinationFacilityType,Private,TN,185.000000,97.100000,90.900000,99.100000,2017
4dosesDTaPVaccinationUrbanicity,Living In A Non MSA,AL,77.000000,75.600000,60.000000,86.500000,1995
3dosesDTaPVaccinationAge,19-35 Months,CA,1101.000000,93.500000,90.400000,95.700000,2002
4dosesDTaPVaccinationAge,24 Months,NJ,500.000000,75.800000,69.300000,81.200000,1997
4dosesDTaPVaccinationRaceEthnicity,Hispanic,TN,74.000000,89.300000,74.600000,95.900000,2004
4dosesDTaPVaccinationVFCProgramProvider,Participating,NE,193.000000,91.500000,86.000000,95.000000,2010
3dosesDTaPVaccinationRaceEthnicity,Hispanic,MD,35.000000,98.900000,92.500000,99.900000,1999
4dosesDTaPVaccinationUrbanicity,Living in an MSA Noncentral City,HI,98.000000,91.400000,83.600000,95.700000,2006
4dosesDTaPVaccinationVFCProgramProvider,Participating,PA,548.000000,88.100000,82.800000,91.900000,2014
3dosesDTaPVaccinationPoverty,Unknown poverty,AZ,84.000000,94.600000,85.700000,98.100000,2001
3dosesDTaPVaccinationRaceEthnicity,White only  non-Hispanic,US,8929.000000,93.900000,92.800000,94.800000,2017
4dosesDTaPVaccinationPoverty,Living At or Above Poverty,IN,184.000000,84.800000,75.100000,91.200000,2005
3dosesDTaPVaccinationAge,13 Months,WV,319.000000,95.200000,92.100000,97.100000,1997
3dosesDTaPVaccinationAge,19 Months,KY,309.000000,93.000000,88.600000,95.700000,1997
4dosesDTaPVaccinationFacilityType,Mixed,WI,52.000000,98.800000,92.000000,99.800000,2010
4dosesDTaPVaccinationUrbanicity,Living In A Non MSA,MO,93.000000,74.000000,61.600000,83.500000,2000
3dosesDTaPVaccinationAge,24 Months,MS,245.000000,93.600000,87.000000,97.000000,2007
4dosesDTaPVaccinationUrbanicity,Living In A Non MSA,TN,35.000000,87.800000,62.900000,96.800000,2015
3dosesDTaPVaccinationRaceEthnicity,White only  non-Hispanic,OK,145.000000,95.100000,86.700000,98.300000,2014
4dosesDTaPVaccinationRaceEthnicity,White only  non-Hispanic,MA,232.000000,93.600000,86.700000,97.000000,2011
4dosesDTaPVaccinationVFCProgramProvider,Not Participating ,OH,166.000000,88.500000,78.400000,94.200000,2002
3dosesDTaPVaccinationFacilityType,Private,KY,134.000000,98.300000,92.200000,99.700000,2004
3dosesDTaPVaccinationRaceEthnicity,Hispanic,NY,60.000000,94.400000,84.900000,98.000000,1995
3dosesDTaPVaccinationUrbanicity,Living In A Non MSA,AL,90.000000,94.500000,83.700000,98.300000,2010
3dosesDTaPVaccinationWIC,Participating,ME,110.000000,90.800000,82.500000,95.400000,2009
3dosesDTaPVaccinationFacilityType,Private,AL,94.000000,100.000000,nan,nan,2013
3dosesDTaPVaccinationAge,24 Months,PA,523.000000,94.700000,91.800000,96.600000,1996
3dosesDTaPVaccinationFacilityType,Other,OK,52.000000,87.600000,68.000000,95.900000,1998
3dosesDTaPVaccinationAge,7 Months,IN,522.000000,58.500000,52.700000,64.100000,2000
4dosesDTaPVaccinationFacilityType,Mixed,US,1810.000000,89.400000,87.000000,91.300000,1997
4dosesDTaPVaccinationFacilityType,Private,MA,196.000000,94.100000,87.600000,97.300000,2017
3dosesDTaPVaccinationRaceEthnicity,Hispanic,DC,53.000000,95.100000,80.100000,99.000000,2012
3dosesDTaPVaccinationAge,19 Months,VT,262.000000,96.600000,93.000000,98.400000,2015
3dosesDTaPVaccinationAge,24 Months,ID,233.000000,93.900000,89.700000,96.500000,2013
4dosesDTaPVaccinationVFCProgramProvider,Participating,MO,238.000000,80.300000,73.500000,85.800000,2010
3dosesDTaPVaccinationVFCProgramProvider,Participating,OH,589.000000,94.900000,91.000000,97.100000,2002
3dosesDTaPVaccinationFacilityType,Public,MS,154.000000,97.300000,93.000000,99.000000,1997
3dosesDTaPVaccinationRaceEthnicity,White only  non-Hispanic,PA,327.000000,97.400000,95.100000,98.700000,2010
3dosesDTaPVaccinationFacilityType,Mixed,NM,52.000000,95.400000,85.700000,98.600000,2016
4dosesDTaPVaccinationAge,24 Months,NM,342.000000,78.200000,71.700000,83.600000,2009
3dosesDTaPVaccinationPoverty,Living At or Above Poverty,FL,149.000000,98.900000,95.300000,99.800000,2014
3dosesDTaPVaccinationAge,24 Months,UT,262.000000,87.800000,82.900000,91.500000,1995
3dosesDTaPVaccinationAge,19-35 Months,LA,546.000000,94.400000,90.900000,96.600000,1998
3dosesDTaPVaccinationVFCProgramProvider,Participating,VT,187.000000,100.000000,nan,nan,2004
4dosesDTaPVaccinationPoverty,Living At or Above Poverty,MI,391.000000,90.100000,85.200000,93.500000,2004
4dosesDTaPVaccinationUrbanicity,Living In An MSA Central City,AR,44.000000,80.100000,64.700000,89.800000,2003
3dosesDTaPVaccinationWIC,Participating,LA,167.000000,95.900000,88.700000,98.600000,2006
3dosesDTaPVaccinationAge,19 Months,IL,473.000000,94.700000,91.900000,96.600000,2017
3dosesDTaPVaccinationRaceEthnicity,White only  non-Hispanic,KY,138.000000,90.600000,81.300000,95.600000,2013
4dosesDTaPVaccinationFacilityType,Private,MS,76.000000,90.000000,79.100000,95.600000,2001
3dosesDTaPVaccinationAge,19 Months,NH,251.000000,97.100000,93.800000,98.700000,2012
4dosesDTaPVaccinationAge,19-35 Months,FL,346.000000,84.600000,78.500000,89.300000,2011
4dosesDTaPVaccinationVFCProgramProvider,Participating,IN,575.000000,80.000000,72.900000,85.600000,2009
3dosesDTaPVaccinationAge,13 Months,OK,282.000000,87.400000,81.600000,91.500000,2012
4dosesDTaPVaccinationAge,19 Months,FL,543.000000,51.800000,45.700000,57.800000,1995
3dosesDTaPVaccinationUrbanicity,Living In A Non MSA,TN,50.000000,94.900000,76.600000,99.000000,2006
4dosesDTaPVaccinationAge,19 Months,ME,315.000000,79.700000,74.500000,84.100000,2001
3dosesDTaPVaccinationAge,19-35 Months,HI,238.000000,95.500000,91.700000,97.600000,2008
4dosesDTaPVaccinationAge,24 Months,IN,566.000000,72.000000,66.600000,76.800000,1996
3dosesDTaPVaccinationUrbanicity,Living in an MSA Noncentral City,VA,139.000000,92.100000,76.700000,97.600000,2013
3dosesDTaPVaccinationPoverty,Living At or Above Poverty,AR,205.000000,93.500000,87.300000,96.800000,1999
3dosesDTaPVaccinationAge,19 Months,MT,280.000000,93.400000,89.000000,96.100000,2004
4dosesDTaPVaccinationUrbanicity,Living In A Non MSA,WA,93.000000,85.900000,76.700000,91.800000,2008
3dosesDTaPVaccinationFacilityType,Public,GA,83.000000,94.200000,85.200000,97.800000,2000
4dosesDTaPVaccinationFacilityType,Mixed,AK,55.000000,75.600000,55.500000,88.500000,2014
3dosesDTaPVaccinationUrbanicity,Living In An MSA Central City,SC,102.000000,98.500000,94.000000,99.600000,1997
3dosesDTaPVaccinationWIC,Not Participating ,NH,158.000000,96.800000,92.300000,98.700000,2014
3dosesDTaPVaccinationUrbanicity,Living In An MSA Central City,ME,33.000000,97.800000,85.700000,99.700000,2009
4dosesDTaPVaccinationAge,19 Months,NH,296.000000,81.100000,76.000000,85.400000,1998
4dosesDTaPVaccinationPoverty,Unknown poverty,AL,44.000000,85.700000,68.300000,94.400000,2003
3dosesDTaPVaccinationUrbanicity,Living in an MSA Noncentral City,ND,47.000000,87.700000,68.100000,96.000000,2006
3dosesDTaPVaccinationAge,19 Months,NE,276.000000,96.200000,92.400000,98.100000,2011
4dosesDTaPVaccinationPoverty,Living At or Above Poverty,TX,788.000000,77.900000,71.600000,83.200000,2002
4dosesDTaPVaccinationPoverty,Living At or Above Poverty,NH,199.000000,89.600000,83.400000,93.600000,2017
3dosesDTaPVaccinationAge,13 Months,AL,399.000000,91.800000,86.400000,95.200000,2011
4dosesDTaPVaccinationFacilityType,Other,MO,45.000000,73.000000,49.400000,88.200000,2014
3dosesDTaPVaccinationPoverty,Living At or Above Poverty,AL,389.000000,97.200000,94.400000,98.600000,1999
4dosesDTaPVaccinationRaceEthnicity,White only  non-Hispanic,CA,97.000000,79.400000,66.000000,88.500000,2000
3dosesDTaPVaccinationAge,19 Months,ME,204.000000,94.900000,88.800000,97.700000,2006
3dosesDTaPVaccinationFacilityType,Other,MI,45.000000,86.400000,64.500000,95.700000,2015
3dosesDTaPVaccinationAge,7 Months,MD,550.000000,66.700000,59.800000,72.900000,2003
4dosesDTaPVaccinationPoverty,Living At or Above Poverty,WV,205.000000,87.100000,81.300000,91.300000,2001
4dosesDTaPVaccinationAge,24 Months,OK,326.000000,73.700000,66.900000,79.600000,2010
3dosesDTaPVaccinationUrbanicity,Living in an MSA Noncentral City,OK,99.000000,93.800000,84.400000,97.700000,1997
3dosesDTaPVaccinationPoverty,Unknown poverty,IL,105.000000,92.600000,82.400000,97.100000,1997
3dosesDTaPVaccinationFacilityType,Private,OK,143.000000,96.800000,91.700000,98.800000,2011
4dosesDTaPVaccinationUrbanicity,Living In An MSA Central City,NJ,43.000000,73.500000,55.300000,86.100000,2012
4dosesDTaPVaccinationPoverty,Living At or Above Poverty,NE,192.000000,89.700000,82.800000,94.000000,2014
3dosesDTaPVaccinationVFCProgramProvider,Participating,NY,446.000000,96.800000,94.500000,98.200000,2016
4dosesDTaPVaccinationRaceEthnicity,Black only  non-Hispanic,MI,30.000000,76.700000,56.000000,89.500000,2015
3dosesDTaPVaccinationUrbanicity,Living In An MSA Central City,NY,316.000000,98.300000,96.100000,99.300000,2008
4dosesDTaPVaccinationWIC,Not Participating ,VA,197.000000,87.700000,80.700000,92.400000,2005
3dosesDTaPVaccinationAge,24 Months,OH,249.000000,90.600000,83.500000,94.900000,2013
3dosesDTaPVaccinationUrbanicity,Living In An MSA Central City,HI,56.000000,92.200000,83.000000,96.700000,2008
3dosesDTaPVaccinationFacilityType,Public,OK,55.000000,86.500000,67.700000,95.200000,2002
4dosesDTaPVaccinationUrbanicity,Living in an MSA Noncentral City,NM,49.000000,74.500000,57.400000,86.300000,1999
4dosesDTaPVaccinationAge,19 Months,CT,229.000000,73.500000,64.200000,81.100000,2009
3dosesDTaPVaccinationFacilityType,Public,KS,45.000000,92.000000,72.400000,98.000000,2008
3dosesDTaPVaccinationAge,24 Months,OR,279.000000,95.800000,92.100000,97.800000,2004
3dosesDTaPVaccinationUrbanicity,Living in an MSA Noncentral City,NV,43.000000,88.500000,73.800000,95.500000,1998
3dosesDTaPVaccinationAge,19 Months,NJ,360.000000,93.400000,85.300000,97.200000,1995
4dosesDTaPVaccinationUrbanicity,Living In A Non MSA,ID,70.000000,75.600000,64.000000,84.500000,2007
3dosesDTaPVaccinationFacilityType,Public,WI,67.000000,87.300000,71.700000,94.900000,2000
3dosesDTaPVaccinationAge,13 Months,OR,310.000000,82.600000,77.400000,86.700000,1998
4dosesDTaPVaccinationVFCProgramProvider,Participating,ME,226.000000,93.500000,88.800000,96.300000,2014
4dosesDTaPVaccinationAge,19-35 Months,IA,294.000000,85.100000,80.300000,88.900000,2001
3dosesDTaPVaccinationRaceEthnicity,Black only  non-Hispanic,TX,113.000000,94.200000,87.800000,97.300000,2009
3dosesDTaPVaccinationFacilityType,Mixed,NC,51.000000,98.500000,94.000000,99.600000,2012
4dosesDTaPVaccinationUrbanicity,Living in an MSA Noncentral City,US,7719.000000,83.800000,82.400000,85.100000,1999
4dosesDTaPVaccinationWIC,Not Participating ,MO,121.000000,86.400000,77.900000,92.000000,2015
3dosesDTaPVaccinationAge,19 Months,MD,610.000000,96.600000,93.700000,98.200000,2008
4dosesDTaPVaccinationUrbanicity,Living In An MSA Central City,IL,304.000000,84.400000,78.200000,89.100000,2003
4dosesDTaPVaccinationFacilityType,Private,FL,526.000000,87.400000,82.700000,91.000000,2001
4dosesDTaPVaccinationVFCProgramProvider,Participating,KS,128.000000,83.100000,73.700000,89.600000,2016
4dosesDTaPVaccinationRaceEthnicity,Black only  non-Hispanic,AK,53.000000,93.500000,77.700000,98.400000,2002
3dosesDTaPVaccinationAge,13 Months,ND,247.000000,94.300000,89.200000,97.100000,2011
3dosesDTaPVaccinationUrbanicity,Living In A Non MSA,IL,53.000000,97.700000,86.000000,99.700000,2002
3dosesDTaPVaccinationRaceEthnicity,American Indian or Alaska Native only  non-Hispanic,MT,37.000000,100.000000,nan,nan,2012
4dosesDTaPVaccinationPoverty,Living Below Poverty,OH,90.000000,82.500000,65.800000,92.000000,2006
4dosesDTaPVaccinationUrbanicity,Living In A Non MSA,WI,40.000000,79.500000,60.400000,90.800000,2016
4dosesDTaPVaccinationAge,19 Months,NY,521.000000,62.600000,57.600000,67.400000,2003
4dosesDTaPVaccinationAge,19 Months,DE,291.000000,64.700000,57.500000,71.400000,2003
4dosesDTaPVaccinationAge,24 Months,CO,325.000000,77.500000,71.800000,82.400000,1999
4dosesDTaPVaccinationUrbanicity,Living In An MSA Central City,VA,113.000000,81.100000,66.900000,90.200000,2012
3dosesDTaPVaccinationUrbanicity,Living in an MSA Noncentral City,OH,128.000000,96.000000,90.900000,98.300000,2009
4dosesDTaPVaccinationPoverty,Living At or Above Poverty,FL,169.000000,85.700000,75.600000,92.100000,2012
3dosesDTaPVaccinationAge,19 Months,OR,203.000000,89.100000,83.000000,93.300000,2005
4dosesDTaPVaccinationFacilityType,Other,OH,43.000000,85.400000,64.600000,94.900000,2015
4dosesDTaPVaccinationRaceEthnicity,Hispanic,RI,41.000000,91.000000,74.300000,97.300000,1999
3dosesDTaPVaccinationFacilityType,Other,ND,93.000000,97.000000,84.500000,99.500000,2011
4dosesDTaPVaccinationPoverty,Unknown poverty,OK,43.000000,73.600000,53.900000,86.900000,2000
4dosesDTaPVaccinationPoverty,Living Below Poverty,WI,40.000000,74.400000,55.400000,87.100000,2017
3dosesDTaPVaccinationVFCProgramProvider,Not Participating ,NY,41.000000,84.600000,56.800000,95.800000,2009
4dosesDTaPVaccinationFacilityType,Mixed,IL,44.000000,99.400000,95.400000,99.900000,2000
2dosesDTaPVaccinationAge,5 Months,VA,243.000000,74.300000,66.700000,80.600000,2001
3dosesDTaPVaccinationAge,13 Months,VT,257.000000,92.100000,87.200000,95.200000,2012
3dosesDTaPVaccinationAge,7 Months,MI,270.000000,64.000000,55.900000,71.300000,2007
2dosesDTaPVaccinationAge,5 Months,ND,269.000000,80.300000,74.400000,85.100000,2008
3dosesDTaPVaccinationAge,19-35 Months,NH,307.000000,97.600000,94.500000,98.900000,1996
3dosesDTaPVaccinationAge,7 Months,MS,289.000000,63.700000,56.700000,70.100000,2000
4dosesDTaPVaccinationUrbanicity,Living In An MSA Central City,IN,305.000000,83.000000,75.100000,88.800000,2004
1doseDTaPVaccinationAge,3 Months,AR,253.000000,86.500000,79.300000,91.500000,2003
4dosesDTaPVaccinationPoverty,Living At or Above Poverty,NC,216.000000,82.900000,75.200000,88.500000,1996
3dosesDTaPVaccinationUrbanicity,Living in an MSA Noncentral City,MS,57.000000,96.600000,86.200000,99.200000,2007
4dosesDTaPVaccinationUrbanicity,Living In An MSA Central City,MI,77.000000,82.600000,66.000000,92.000000,2012
1doseDTaPVaccinationAge,3 Months,OK,305.000000,80.600000,74.200000,85.700000,2000
3dosesDTaPVaccinationFacilityType,Other,IA,79.000000,97.800000,91.400000,99.500000,2016
4dosesDTaPVaccinationUrbanicity,Living In An MSA Central City,US,8133.000000,84.800000,83.200000,86.300000,2005
4dosesDTaPVaccinationUrbanicity,Living in an MSA Noncentral City,AZ,97.000000,83.700000,73.600000,90.400000,2010
3dosesDTaPVaccinationRaceEthnicity,Black only  non-Hispanic,WI,31.000000,85.900000,64.500000,95.300000,2005
3dosesDTaPVaccinationFacilityType,Public,DC,34.000000,94.800000,83.700000,98.500000,2011
4dosesDTaPVaccinationFacilityType,Other,CO,66.000000,76.400000,62.300000,86.400000,1999
3dosesDTaPVaccinationUrbanicity,Living in an MSA Noncentral City,US,6224.000000,96.100000,95.200000,96.800000,2007
4dosesDTaPVaccinationFacilityType,Other,NY,79.000000,82.600000,71.500000,89.900000,2012
3dosesDTaPVaccinationPoverty,Living Below Poverty,HI,47.000000,95.700000,83.500000,99.000000,2004
3dosesDTaPVaccinationPoverty,Living Below Poverty,RI,86.000000,91.700000,79.100000,97.000000,2000
3dosesDTaPVaccinationVFCProgramProvider,Participating,WI,188.000000,92.200000,83.400000,96.500000,2012
4dosesDTaPVaccinationFacilityType,Other,LA,55.000000,66.800000,48.700000,81.100000,1997
4dosesDTaPVaccinationRaceEthnicity,White only  non-Hispanic,UT,229.000000,83.000000,76.000000,88.300000,2003
3dosesDTaPVaccinationRaceEthnicity,White only  non-Hispanic,TX,480.000000,96.200000,93.200000,97.900000,2017
4dosesDTaPVaccinationFacilityType,Private,ME,140.000000,84.700000,75.600000,90.800000,2007
3dosesDTaPVaccinationRaceEthnicity,Hispanic,HI,59.000000,90.800000,77.000000,96.700000,2002
4dosesDTaPVaccinationVFCProgramProvider,Not Participating ,IN,60.000000,78.600000,60.200000,90.000000,2000
3dosesDTaPVaccinationAge,13 Months,ME,278.000000,92.200000,88.000000,95.100000,1999
3dosesDTaPVaccinationWIC,Participating,MN,63.000000,92.400000,80.600000,97.200000,2014
1doseDTaPVaccinationAge,3 Months,FL,921.000000,88.900000,84.900000,91.900000,2006
4dosesDTaPVaccinationPoverty,Living Below Poverty,LA,200.000000,68.700000,57.100000,78.300000,2001
3dosesDTaPVaccinationAge,13 Months,SC,313.000000,89.500000,84.800000,92.800000,1997
3dosesDTaPVaccinationFacilityType,Private,MS,94.000000,95.900000,88.700000,98.600000,2003
4dosesDTaPVaccinationFacilityType,Public,IA,37.000000,86.300000,68.300000,94.900000,2011
3dosesDTaPVaccinationRaceEthnicity,Asian only  non-Hispanic,CA,87.000000,95.900000,83.700000,99.100000,1995
4dosesDTaPVaccinationPoverty,Living At or Above Poverty,WI,425.000000,88.900000,84.100000,92.400000,2002
4dosesDTaPVaccinationRaceEthnicity,Black only  non-Hispanic,IN,61.000000,71.800000,52.000000,85.700000,1996
3dosesDTaPVaccinationAge,19 Months,NV,298.000000,89.200000,84.100000,92.800000,2013
4dosesDTaPVaccinationUrbanicity,Living In An MSA Central City,CO,166.000000,82.900000,74.200000,89.000000,2014
4dosesDTaPVaccinationRaceEthnicity,White only  non-Hispanic,US,8614.000000,85.500000,84.200000,86.800000,2014
3dosesDTaPVaccinationVFCProgramProvider,Not Participating ,OH,38.000000,80.600000,52.600000,93.900000,2013
3dosesDTaPVaccinationVFCProgramProvider,Not Participating ,IN,76.000000,98.800000,91.500000,99.800000,2003
4dosesDTaPVaccinationPoverty,Living Below Poverty,UT,34.000000,76.900000,52.200000,91.000000,2005
1doseDTaPVaccinationAge,3 Months,KS,205.000000,89.900000,84.200000,93.700000,2013
3dosesDTaPVaccinationAge,24 Months,ND,205.000000,89.800000,83.600000,93.800000,2016
3dosesDTaPVaccinationRaceEthnicity,Asian only  non-Hispanic,HI,80.000000,95.200000,88.400000,98.100000,2001
4dosesDTaPVaccinationUrbanicity,Living In A Non MSA,NM,124.000000,79.200000,69.700000,86.300000,2010
4dosesDTaPVaccinationAge,24 Months,SC,309.000000,80.200000,73.800000,85.400000,2000
4dosesDTaPVaccinationUrbanicity,Living in an MSA Noncentral City,IA,76.000000,96.700000,91.100000,98.800000,2012
2dosesDTaPVaccinationAge,5 Months,WV,300.000000,79.700000,72.600000,85.400000,2008
3dosesDTaPVaccinationUrbanicity,Living in an MSA Noncentral City,HI,150.000000,96.000000,91.200000,98.200000,1999
4dosesDTaPVaccinationAge,19-35 Months,AK,299.000000,75.500000,68.900000,81.100000,2013
3dosesDTaPVaccinationPoverty,Living Below Poverty,ID,38.000000,96.400000,78.400000,99.500000,2009
3dosesDTaPVaccinationPoverty,Living At or Above Poverty,MO,213.000000,97.000000,92.800000,98.800000,2003
4dosesDTaPVaccinationFacilityType,Mixed,AZ,46.000000,94.500000,80.200000,98.700000,2017
3dosesDTaPVaccinationWIC,Not Participating ,NC,162.000000,96.200000,79.800000,99.400000,2011
3dosesDTaPVaccinationAge,24 Months,KS,291.000000,92.700000,86.900000,96.000000,2002
4dosesDTaPVaccinationVFCProgramProvider,Participating,WI,369.000000,87.300000,81.800000,91.300000,2003
3dosesDTaPVaccinationAge,13 Months,MD,361.000000,92.300000,87.300000,95.400000,2015
4dosesDTaPVaccinationRaceEthnicity,Black only  non-Hispanic,US,1190.000000,74.700000,70.300000,78.700000,2013
3dosesDTaPVaccinationUrbanicity,Living In An MSA Central City,TX,922.000000,95.100000,92.600000,96.800000,2005
3dosesDTaPVaccinationFacilityType,Private,NH,236.000000,99.700000,98.000000,100.000000,1997
3dosesDTaPVaccinationUrbanicity,Living in an MSA Noncentral City,KS,102.000000,98.200000,92.700000,99.600000,1998
3dosesDTaPVaccinationFacilityType,Public,MT,44.000000,93.500000,78.100000,98.300000,2005
3dosesDTaPVaccinationUrbanicity,Living In An MSA Central City,NC,86.000000,100.000000,nan,nan,2002
4dosesDTaPVaccinationUrbanicity,Living in an MSA Noncentral City,IL,202.000000,79.800000,71.900000,85.900000,2007
3dosesDTaPVaccinationUrbanicity,Living in an MSA Noncentral City,IA,72.000000,100.000000,nan,nan,2010
4dosesDTaPVaccinationWIC,Participating,MA,82.000000,90.200000,80.200000,95.400000,2012
3dosesDTaPVaccinationPoverty,Living Below Poverty,DE,34.000000,90.200000,64.200000,97.900000,1996
4dosesDTaPVaccinationAge,19 Months,IN,322.000000,65.300000,58.600000,71.400000,2010
3dosesDTaPVaccinationAge,19-35 Months,MA,199.000000,98.300000,95.100000,99.400000,2007
4dosesDTaPVaccinationFacilityType,Public,WY,37.000000,78.100000,48.800000,93.000000,2011
3dosesDTaPVaccinationAge,7 Months,IA,328.000000,70.400000,65.000000,75.300000,1998
3dosesDTaPVaccinationUrbanicity,Living in an MSA Noncentral City,CT,236.000000,99.800000,98.600000,100.000000,2011
3dosesDTaPVaccinationFacilityType,Public,KS,42.000000,89.500000,66.500000,97.300000,2014
3dosesDTaPVaccinationWIC,Not Participating ,ID,134.000000,92.800000,86.300000,96.400000,2005
3dosesDTaPVaccinationAge,24 Months,VT,288.000000,98.800000,96.700000,99.600000,2003
4dosesDTaPVaccinationRaceEthnicity,Hispanic,WA,57.000000,89.700000,74.600000,96.300000,2016
3dosesDTaPVaccinationAge,19 Months,OH,249.000000,90.600000,83.500000,94.900000,2013
4dosesDTaPVaccinationFacilityType,Public,WV,57.000000,81.700000,65.800000,91.200000,2001
3dosesDTaPVaccinationVFCProgramProvider,Participating,NH,234.000000,98.700000,95.800000,99.600000,2014
3dosesDTaPVaccinationPoverty,Living At or Above Poverty,ND,267.000000,93.300000,88.900000,96.000000,2001
3dosesDTaPVaccinationRaceEthnicity,Hispanic,TX,816.000000,95.900000,93.800000,97.300000,2011
3dosesDTaPVaccinationPoverty,Living Below Poverty,LA,198.000000,91.900000,83.500000,96.300000,1998
4dosesDTaPVaccinationAge,19-35 Months,NM,342.000000,80.600000,74.100000,85.800000,2009
3dosesDTaPVaccinationFacilityType,Mixed,MI,53.000000,100.000000,nan,nan,2002
3dosesDTaPVaccinationPoverty,Living At or Above Poverty,HI,253.000000,94.800000,90.600000,97.200000,2010
4dosesDTaPVaccinationRaceEthnicity,White only  non-Hispanic,IL,578.000000,87.300000,81.900000,91.300000,2008
1doseDTaPVaccinationAge,3 Months,MO,326.000000,82.800000,75.400000,88.400000,2009
4dosesDTaPVaccinationAge,19-35 Months,HI,250.000000,82.400000,75.800000,87.500000,2014
3dosesDTaPVaccinationAge,19 Months,OK,219.000000,88.300000,81.800000,92.700000,2017
3dosesDTaPVaccinationRaceEthnicity,Black only  non-Hispanic,NY,56.000000,90.800000,78.700000,96.400000,2016
3dosesDTaPVaccinationFacilityType,Public,SD,35.000000,100.000000,nan,nan,2013
4dosesDTaPVaccinationAge,24 Months,VT,222.000000,84.500000,74.500000,91.000000,2006
3dosesDTaPVaccinationFacilityType,Mixed,TX,94.000000,99.400000,96.000000,99.900000,1996
4dosesDTaPVaccinationAge,19-35 Months,ND,273.000000,86.200000,80.200000,90.600000,2003
4dosesDTaPVaccinationVFCProgramProvider,Not Participating ,VA,85.000000,93.400000,84.100000,97.500000,2011
1doseDTaPVaccinationAge,3 Months,WY,309.000000,88.300000,83.300000,92.000000,1999
3dosesDTaPVaccinationVFCProgramProvider,Participating,US,17388.000000,94.500000,93.900000,95.000000,2000
4dosesDTaPVaccinationFacilityType,Private,AZ,313.000000,79.100000,73.500000,83.800000,2001
3dosesDTaPVaccinationAge,13 Months,CO,372.000000,89.400000,85.300000,92.500000,2001
4dosesDTaPVaccinationAge,19-35 Months,CO,267.000000,81.200000,74.400000,86.500000,2013
1doseDTaPVaccinationAge,3 Months,MA,512.000000,93.600000,89.100000,96.400000,2006
3dosesDTaPVaccinationUrbanicity,Living In An MSA Central City,MO,59.000000,98.000000,86.800000,99.700000,2004
4dosesDTaPVaccinationPoverty,Living Below Poverty,NJ,133.000000,64.800000,46.400000,79.700000,2002
3dosesDTaPVaccinationPoverty,Living Below Poverty,WY,31.000000,95.800000,75.300000,99.400000,2003
3dosesDTaPVaccinationAge,24 Months,MO,272.000000,96.700000,91.700000,98.700000,2014
3dosesDTaPVaccinationFacilityType,Private,GA,204.000000,97.400000,93.400000,99.000000,2012
3dosesDTaPVaccinationAge,24 Months,AR,334.000000,93.100000,89.000000,95.800000,1997
4dosesDTaPVaccinationUrbanicity,Living In An MSA Central City,MS,35.000000,81.900000,63.900000,92.000000,2006
4dosesDTaPVaccinationRaceEthnicity,American Indian or Alaska Native only  non-Hispanic,SD,35.000000,83.500000,67.100000,92.700000,2008
3dosesDTaPVaccinationAge,13 Months,GA,527.000000,89.300000,84.900000,92.600000,1996
2dosesDTaPVaccinationAge,5 Months,IL,559.000000,80.600000,76.100000,84.400000,2015
4dosesDTaPVaccinationAge,19-35 Months,AL,254.000000,85.400000,79.500000,89.900000,2007
4dosesDTaPVaccinationFacilityType,Other,MI,166.000000,86.500000,78.500000,91.800000,2001
4dosesDTaPVaccinationAge,24 Months,TX,1432.000000,78.600000,74.500000,82.100000,2007
3dosesDTaPVaccinationUrbanicity,Living In A Non MSA,HI,48.000000,90.800000,76.900000,96.700000,2014
4dosesDTaPVaccinationWIC,Not Participating ,CO,169.000000,89.100000,82.400000,93.500000,2015
3dosesDTaPVaccinationFacilityType,Mixed,NY,59.000000,94.000000,82.400000,98.100000,2009
3dosesDTaPVaccinationPoverty,Living At or Above Poverty,OK,210.000000,96.700000,91.300000,98.800000,2006
4dosesDTaPVaccinationWIC,Participating,HI,106.000000,83.400000,74.500000,89.600000,2006
4dosesDTaPVaccinationUrbanicity,Living in an MSA Noncentral City,SC,123.000000,85.800000,76.500000,91.800000,2010
3dosesDTaPVaccinationRaceEthnicity,Hispanic,OR,50.000000,92.800000,82.000000,97.300000,1998
4dosesDTaPVaccinationPoverty,Living At or Above Poverty,PA,290.000000,91.500000,86.500000,94.800000,2005
4dosesDTaPVaccinationVFCProgramProvider,Participating,DC,172.000000,82.600000,74.700000,88.400000,2006
4dosesDTaPVaccinationAge,24 Months,AZ,317.000000,76.600000,70.400000,81.900000,2009
4dosesDTaPVaccinationAge,24 Months,AL,545.000000,85.200000,80.700000,88.700000,1998
3dosesDTaPVaccinationAge,7 Months,OR,203.000000,67.300000,59.600000,74.100000,2005
