Dose,Category,Location,Denominator,Coverage,Lower CI,Higher CI,Year
RotavirusVaccinationAge,19 Months,NV,306.000000,56.400000,47.200000,65.100000,2011
RotavirusVaccinationUrbanicity,Living In An MSA Central City,NY,264.000000,43.100000,36.100000,50.300000,2010
RotavirusVaccinationPoverty,Living At or Above Poverty,NV,218.000000,55.400000,45.200000,65.100000,2011
RotavirusVaccinationAge,7 Months,WI,221.000000,73.600000,66.200000,79.900000,2013
RotavirusVaccinationPoverty,Living Below Poverty,IL,121.000000,30.000000,20.100000,42.300000,2009
RotavirusVaccinationWIC,Participating,PA,265.000000,61.300000,51.600000,70.200000,2010
RotavirusVaccinationFacilityType,Private,CO,168.000000,73.900000,65.100000,81.100000,2013
RotavirusVaccinationWIC,Participating,KY,163.000000,36.800000,29.200000,45.100000,2009
RotavirusVaccinationPoverty,Living At or Above Poverty,OR,144.000000,77.000000,68.100000,84.000000,2015
RotavirusVaccinationUrbanicity,Living in an MSA Noncentral City,DE,172.000000,80.100000,71.400000,86.600000,2014
RotavirusVaccinationUrbanicity,Living in an MSA Noncentral City,NC,84.000000,51.400000,37.600000,65.000000,2009
RotavirusVaccinationWIC,Not Participating ,AK,96.000000,43.100000,32.500000,54.500000,2009
RotavirusVaccinationAge,7 Months,MT,251.000000,67.300000,60.000000,73.900000,2015
RotavirusVaccinationRaceEthnicity,Black only  non-Hispanic,IL,77.000000,59.400000,44.700000,72.600000,2012
RotavirusVaccinationVFCProgramProvider,Participating,TX,1404.000000,73.400000,69.200000,77.200000,2011
RotavirusVaccinationUrbanicity,Living in an MSA Noncentral City,WV,103.000000,64.200000,50.400000,76.000000,2014
RotavirusVaccinationAge,24 Months,TN,260.000000,73.300000,65.500000,79.900000,2013
RotavirusVaccinationAge,19-35 Months,FL,228.000000,66.000000,57.500000,73.600000,2013
RotavirusVaccinationVFCProgramProvider,Participating,WA,271.000000,80.500000,73.700000,86.000000,2016
RotavirusVaccinationFacilityType,Private,WA,177.000000,68.600000,59.000000,76.900000,2011
RotavirusVaccinationWIC,Participating,AL,219.000000,70.100000,62.000000,77.100000,2011
RotavirusVaccinationRaceEthnicity,Hispanic,MD,84.000000,69.500000,53.300000,82.000000,2011
RotavirusVaccinationPoverty,Living Below Poverty,ID,62.000000,61.000000,44.200000,75.500000,2011
RotavirusVaccinationAge,19-35 Months,MT,310.000000,61.300000,53.700000,68.300000,2012
RotavirusVaccinationRaceEthnicity,White only  non-Hispanic,WA,302.000000,22.900000,17.200000,29.900000,2009
RotavirusVaccinationFacilityType,Private,NC,156.000000,79.700000,69.900000,86.900000,2013
RotavirusVaccinationAge,24 Months,IN,239.000000,75.600000,68.700000,81.400000,2016
RotavirusVaccinationRaceEthnicity,Multiple Races  non-Hispanic,DC,32.000000,88.500000,71.900000,95.900000,2015
RotavirusVaccinationAge,7 Months,WV,250.000000,62.600000,54.600000,70.100000,2012
RotavirusVaccinationFacilityType,Private,DC,151.000000,49.400000,39.600000,59.300000,2012
RotavirusVaccinationAge,7 Months,LA,304.000000,65.000000,57.300000,72.000000,2012
RotavirusVaccinationUrbanicity,Living In An MSA Central City,MS,31.000000,47.200000,25.900000,69.600000,2014
RotavirusVaccinationAge,19 Months,WA,295.000000,67.700000,60.600000,74.000000,2011
RotavirusVaccinationAge,19-35 Months,OR,192.000000,72.900000,65.100000,79.600000,2015
RotavirusVaccinationVFCProgramProvider,Participating,AZ,230.000000,72.000000,64.100000,78.800000,2013
RotavirusVaccinationPoverty,Living Below Poverty,OH,77.000000,60.100000,46.400000,72.500000,2013
RotavirusVaccinationAge,19-35 Months,PA,644.000000,76.000000,70.300000,81.000000,2014
RotavirusVaccinationUrbanicity,Living In An MSA Central City,OH,100.000000,78.200000,66.500000,86.600000,2016
RotavirusVaccinationUrbanicity,Living in an MSA Noncentral City,FL,110.000000,71.600000,57.400000,82.600000,2016
RotavirusVaccinationWIC,Not Participating ,PA,297.000000,69.500000,62.400000,75.800000,2010
RotavirusVaccinationRaceEthnicity,White only  non-Hispanic,WI,236.000000,77.000000,67.600000,84.300000,2011
RotavirusVaccinationRaceEthnicity,White only  non-Hispanic,SC,145.000000,75.200000,65.200000,83.000000,2015
RotavirusVaccinationFacilityType,Mixed,SD,57.000000,50.900000,31.200000,70.300000,2011
RotavirusVaccinationPoverty,Living At or Above Poverty,MI,209.000000,57.800000,49.300000,65.800000,2010
RotavirusVaccinationFacilityType,Mixed,NE,55.000000,84.400000,69.600000,92.700000,2014
RotavirusVaccinationPoverty,Living At or Above Poverty,TX,784.000000,53.100000,46.500000,59.500000,2009
RotavirusVaccinationWIC,Not Participating ,OK,96.000000,70.200000,57.200000,80.600000,2012
RotavirusVaccinationWIC,Participating,IN,177.000000,58.600000,49.100000,67.500000,2011
RotavirusVaccinationVFCProgramProvider,Not Participating ,KY,69.000000,51.600000,38.000000,64.900000,2009
RotavirusVaccinationPoverty,Living At or Above Poverty,NM,173.000000,76.600000,67.700000,83.700000,2012
RotavirusVaccinationWIC,Participating,MD,103.000000,66.100000,54.700000,75.900000,2012
RotavirusVaccinationAge,7 Months,MD,657.000000,66.000000,59.800000,71.700000,2011
RotavirusVaccinationAge,19-35 Months,ME,271.000000,75.600000,69.200000,81.000000,2017
RotavirusVaccinationUrbanicity,Living In A Non MSA,IL,31.000000,41.800000,24.300000,61.600000,2012
RotavirusVaccinationAge,19-35 Months,GA,274.000000,79.100000,70.900000,85.500000,2016
RotavirusVaccinationVFCProgramProvider,Participating,MS,156.000000,63.100000,53.500000,71.700000,2013
RotavirusVaccinationFacilityType,Mixed,WV,59.000000,70.500000,54.600000,82.600000,2011
RotavirusVaccinationAge,19-35 Months,HI,236.000000,73.200000,65.900000,79.500000,2017
RotavirusVaccinationAge,19 Months,MN,290.000000,76.600000,69.700000,82.400000,2012
RotavirusVaccinationVFCProgramProvider,Not Participating ,MO,38.000000,89.500000,73.800000,96.300000,2016
RotavirusVaccinationWIC,Participating,IA,71.000000,54.900000,40.400000,68.600000,2014
RotavirusVaccinationWIC,Not Participating ,MN,176.000000,81.800000,74.000000,87.600000,2012
RotavirusVaccinationAge,7 Months,KS,207.000000,77.100000,69.900000,83.000000,2016
RotavirusVaccinationWIC,Participating,VA,57.000000,66.700000,49.400000,80.400000,2014
RotavirusVaccinationPoverty,Living Below Poverty,CA,93.000000,69.400000,56.800000,79.600000,2012
RotavirusVaccinationAge,7 Months,IL,762.000000,64.100000,58.400000,69.400000,2011
RotavirusVaccinationWIC,Participating,DE,144.000000,83.000000,74.100000,89.300000,2013
RotavirusVaccinationUrbanicity,Living in an MSA Noncentral City,IL,251.000000,62.200000,53.700000,70.100000,2011
RotavirusVaccinationPoverty,Living At or Above Poverty,NE,192.000000,82.400000,73.900000,88.500000,2014
RotavirusVaccinationRaceEthnicity,Hispanic,VA,30.000000,73.800000,48.200000,89.500000,2012
RotavirusVaccinationUrbanicity,Living In An MSA Central City,CA,168.000000,68.400000,53.300000,80.500000,2017
RotavirusVaccinationPoverty,Living At or Above Poverty,LA,181.000000,79.400000,71.200000,85.700000,2017
RotavirusVaccinationAge,24 Months,MA,241.000000,84.000000,76.700000,89.300000,2013
RotavirusVaccinationUrbanicity,Living In A Non MSA,ID,92.000000,37.100000,26.400000,49.400000,2010
RotavirusVaccinationUrbanicity,Living In An MSA Central City,MA,58.000000,85.800000,73.300000,93.000000,2011
RotavirusVaccinationUrbanicity,Living In A Non MSA,KY,75.000000,70.200000,56.400000,81.200000,2013
RotavirusVaccinationAge,19 Months,AL,399.000000,75.000000,68.800000,80.400000,2011
RotavirusVaccinationWIC,Not Participating ,AK,164.000000,75.700000,66.800000,82.800000,2016
RotavirusVaccinationUrbanicity,Living In A Non MSA,SC,56.000000,55.200000,38.500000,70.800000,2012
RotavirusVaccinationAge,7 Months,NY,546.000000,75.500000,71.100000,79.500000,2016
RotavirusVaccinationFacilityType,Other,PA,140.000000,69.000000,54.800000,80.400000,2016
RotavirusVaccinationFacilityType,Mixed,CO,38.000000,75.400000,57.700000,87.400000,2013
RotavirusVaccinationRaceEthnicity,White only  non-Hispanic,FL,133.000000,73.400000,59.900000,83.700000,2016
RotavirusVaccinationAge,19 Months,ND,334.000000,78.100000,71.000000,83.800000,2014
RotavirusVaccinationRaceEthnicity,White only  non-Hispanic,AL,166.000000,55.700000,44.300000,66.500000,2009
RotavirusVaccinationUrbanicity,Living in an MSA Noncentral City,ID,72.000000,81.700000,68.800000,90.000000,2013
RotavirusVaccinationPoverty,Living At or Above Poverty,GA,126.000000,78.400000,66.200000,87.100000,2013
RotavirusVaccinationWIC,Participating,ND,74.000000,52.500000,40.400000,64.400000,2009
RotavirusVaccinationUrbanicity,Living In An MSA Central City,GA,102.000000,63.600000,48.600000,76.300000,2011
RotavirusVaccinationAge,19 Months,WA,272.000000,73.600000,66.000000,80.100000,2017
RotavirusVaccinationUrbanicity,Living In A Non MSA,MS,176.000000,66.500000,55.700000,75.800000,2012
RotavirusVaccinationAge,7 Months,MN,274.000000,50.100000,43.400000,56.700000,2009
RotavirusVaccinationAge,7 Months,NC,261.000000,75.900000,68.600000,82.000000,2015
RotavirusVaccinationRaceEthnicity,Multiple Races  non-Hispanic,AK,60.000000,63.900000,47.700000,77.500000,2013
RotavirusVaccinationFacilityType,Other,NE,74.000000,78.200000,66.100000,86.900000,2017
RotavirusVaccinationAge,7 Months,CA,411.000000,58.900000,52.000000,65.400000,2010
RotavirusVaccinationVFCProgramProvider,Participating,AL,187.000000,78.100000,69.200000,85.000000,2016
RotavirusVaccinationPoverty,Living At or Above Poverty,IN,170.000000,63.500000,54.000000,72.000000,2012
RotavirusVaccinationPoverty,Living At or Above Poverty,DC,212.000000,53.800000,45.400000,62.100000,2012
RotavirusVaccinationAge,7 Months,VA,368.000000,81.800000,73.800000,87.700000,2016
RotavirusVaccinationRaceEthnicity,American Indian or Alaska Native only  non-Hispanic,AK,42.000000,59.300000,41.200000,75.200000,2014
RotavirusVaccinationWIC,Not Participating ,MD,207.000000,87.300000,78.600000,92.800000,2014
RotavirusVaccinationRaceEthnicity,Black only  non-Hispanic,LA,67.000000,48.000000,35.000000,61.300000,2010
RotavirusVaccinationUrbanicity,Living In An MSA Central City,ID,76.000000,79.300000,67.400000,87.600000,2013
RotavirusVaccinationFacilityType,Private,MA,221.000000,85.000000,77.700000,90.200000,2016
RotavirusVaccinationRaceEthnicity,Asian only  non-Hispanic,HI,57.000000,76.000000,61.300000,86.300000,2012
RotavirusVaccinationPoverty,Living At or Above Poverty,KY,155.000000,85.000000,76.300000,90.900000,2017
RotavirusVaccinationRaceEthnicity,Native Hawaiian or other Pacific Islander only  non-Hispanic,HI,43.000000,65.800000,47.700000,80.200000,2015
RotavirusVaccinationUrbanicity,Living In An MSA Central City,NY,334.000000,69.500000,63.200000,75.200000,2017
RotavirusVaccinationAge,19-35 Months,AZ,299.000000,60.700000,53.800000,67.100000,2010
RotavirusVaccinationPoverty,Living Below Poverty,IL,103.000000,63.000000,51.700000,73.100000,2016
RotavirusVaccinationVFCProgramProvider,Not Participating ,FL,31.000000,40.100000,22.100000,61.300000,2009
RotavirusVaccinationWIC,Participating,OK,185.000000,39.700000,31.600000,48.400000,2010
RotavirusVaccinationPoverty,Living Below Poverty,AR,76.000000,56.600000,42.600000,69.500000,2013
RotavirusVaccinationAge,24 Months,CT,386.000000,69.600000,63.300000,75.200000,2011
RotavirusVaccinationAge,19 Months,AZ,265.000000,70.600000,63.200000,77.000000,2017
RotavirusVaccinationFacilityType,Public,SD,48.000000,54.200000,37.400000,70.100000,2015
RotavirusVaccinationWIC,Participating,KS,81.000000,53.600000,40.700000,66.100000,2010
RotavirusVaccinationAge,7 Months,MD,372.000000,82.700000,76.500000,87.600000,2016
RotavirusVaccinationUrbanicity,Living In An MSA Central City,IA,77.000000,73.700000,60.900000,83.400000,2010
RotavirusVaccinationUrbanicity,Living In An MSA Central City,WA,128.000000,73.600000,63.100000,81.900000,2012
RotavirusVaccinationUrbanicity,Living In An MSA Central City,AR,91.000000,78.800000,66.300000,87.500000,2016
RotavirusVaccinationAge,24 Months,OH,249.000000,66.500000,58.700000,73.500000,2013
RotavirusVaccinationRaceEthnicity,White only  non-Hispanic,OR,169.000000,67.200000,57.000000,75.900000,2014
RotavirusVaccinationFacilityType,Mixed,IL,64.000000,60.700000,44.800000,74.600000,2016
RotavirusVaccinationRaceEthnicity,Hispanic,NM,134.000000,67.100000,57.200000,75.600000,2013
RotavirusVaccinationAge,19 Months,NY,566.000000,73.000000,68.300000,77.300000,2015
RotavirusVaccinationUrbanicity,Living in an MSA Noncentral City,AK,56.000000,62.200000,47.100000,75.300000,2017
RotavirusVaccinationAge,19-35 Months,WA,295.000000,67.700000,60.600000,74.000000,2011
RotavirusVaccinationAge,7 Months,TX,1045.000000,73.800000,68.300000,78.700000,2013
RotavirusVaccinationUrbanicity,Living In An MSA Central City,ME,57.000000,74.100000,59.300000,84.900000,2017
RotavirusVaccinationFacilityType,Mixed,WV,49.000000,67.500000,49.400000,81.500000,2013
RotavirusVaccinationFacilityType,Private,OK,104.000000,78.300000,67.600000,86.200000,2016
RotavirusVaccinationPoverty,Living Below Poverty,KY,60.000000,73.700000,59.700000,84.200000,2017
RotavirusVaccinationVFCProgramProvider,Participating,AK,260.000000,72.800000,66.100000,78.600000,2015
RotavirusVaccinationRaceEthnicity,Black only  non-Hispanic,OH,32.000000,66.800000,45.800000,82.700000,2015
RotavirusVaccinationAge,7 Months,MS,339.000000,43.400000,37.000000,49.900000,2009
RotavirusVaccinationFacilityType,Other,AK,31.000000,65.000000,42.500000,82.300000,2012
RotavirusVaccinationAge,19 Months,GA,274.000000,79.100000,70.900000,85.500000,2016
RotavirusVaccinationRaceEthnicity,Hispanic,NE,44.000000,75.200000,58.800000,86.500000,2012
RotavirusVaccinationUrbanicity,Living In An MSA Central City,MN,116.000000,73.800000,58.700000,84.800000,2011
RotavirusVaccinationAge,19-35 Months,ND,205.000000,74.600000,66.900000,81.000000,2016
RotavirusVaccinationAge,24 Months,AZ,230.000000,66.700000,58.000000,74.300000,2016
RotavirusVaccinationFacilityType,Public,DC,33.000000,59.300000,40.800000,75.400000,2012
RotavirusVaccinationFacilityType,Mixed,DC,31.000000,71.200000,48.300000,86.700000,2016
RotavirusVaccinationFacilityType,Private,NJ,216.000000,80.400000,72.800000,86.300000,2016
RotavirusVaccinationAge,24 Months,VT,262.000000,72.700000,66.100000,78.400000,2015
RotavirusVaccinationAge,19 Months,KY,243.000000,68.500000,60.800000,75.200000,2016
RotavirusVaccinationPoverty,Living Below Poverty,KY,74.000000,53.600000,40.000000,66.700000,2016
RotavirusVaccinationFacilityType,Private,OR,205.000000,39.000000,31.400000,47.100000,2009
RotavirusVaccinationRaceEthnicity,Hispanic,NE,40.000000,66.600000,46.800000,81.800000,2011
RotavirusVaccinationPoverty,Living At or Above Poverty,AZ,207.000000,70.800000,61.500000,78.700000,2011
RotavirusVaccinationFacilityType,Other,AR,39.000000,73.700000,56.000000,86.000000,2016
RotavirusVaccinationRaceEthnicity,White only  non-Hispanic,AL,167.000000,79.600000,70.400000,86.500000,2016
RotavirusVaccinationPoverty,Living Below Poverty,RI,50.000000,89.700000,76.900000,95.800000,2017
RotavirusVaccinationWIC,Not Participating ,UT,189.000000,76.200000,66.900000,83.500000,2012
RotavirusVaccinationUrbanicity,Living In A Non MSA,TN,61.000000,58.300000,42.600000,72.500000,2011
RotavirusVaccinationVFCProgramProvider,Participating,GU,222.000000,51.100000,43.600000,58.600000,2016
RotavirusVaccinationPoverty,Living Below Poverty,NC,79.000000,57.400000,45.300000,68.700000,2010
RotavirusVaccinationRaceEthnicity,Multiple Races  non-Hispanic,VA,33.000000,94.400000,82.900000,98.300000,2014
RotavirusVaccinationAge,24 Months,MT,328.000000,59.800000,50.800000,68.200000,2011
RotavirusVaccinationFacilityType,Mixed,MO,44.000000,67.600000,50.400000,81.100000,2013
RotavirusVaccinationWIC,Participating,RI,111.000000,85.500000,75.700000,91.800000,2016
RotavirusVaccinationFacilityType,Private,TX,987.000000,81.000000,77.200000,84.300000,2017
RotavirusVaccinationFacilityType,Private,AR,111.000000,58.700000,45.700000,70.600000,2012
RotavirusVaccinationUrbanicity,Living In An MSA Central City,NV,195.000000,55.000000,43.700000,65.800000,2011
RotavirusVaccinationRaceEthnicity,White only  non-Hispanic,DC,111.000000,61.100000,51.100000,70.300000,2010
RotavirusVaccinationUrbanicity,Living In A Non MSA,ME,100.000000,67.700000,56.300000,77.400000,2013
RotavirusVaccinationWIC,Not Participating ,MT,189.000000,61.900000,49.800000,72.700000,2011
RotavirusVaccinationAge,24 Months,NM,280.000000,80.900000,73.700000,86.500000,2014
RotavirusVaccinationFacilityType,Mixed,TN,42.000000,74.100000,51.800000,88.400000,2017
RotavirusVaccinationUrbanicity,Living in an MSA Noncentral City,PA,140.000000,64.300000,54.400000,73.100000,2009
RotavirusVaccinationRaceEthnicity,White only  non-Hispanic,NJ,131.000000,67.400000,57.100000,76.300000,2012
RotavirusVaccinationFacilityType,Private,NE,118.000000,72.800000,62.000000,81.400000,2010
RotavirusVaccinationVFCProgramProvider,Not Participating ,MO,42.000000,89.500000,75.800000,95.900000,2015
RotavirusVaccinationUrbanicity,Living In A Non MSA,MI,46.000000,61.500000,43.600000,76.700000,2010
RotavirusVaccinationFacilityType,Private,MA,211.000000,45.100000,37.400000,52.900000,2009
RotavirusVaccinationAge,19-35 Months,CT,281.000000,72.500000,65.600000,78.400000,2012
RotavirusVaccinationAge,7 Months,KY,229.000000,80.400000,73.500000,85.800000,2017
RotavirusVaccinationAge,19-35 Months,WY,250.000000,68.200000,61.200000,74.600000,2016
RotavirusVaccinationAge,24 Months,GA,286.000000,73.800000,66.200000,80.100000,2015
RotavirusVaccinationUrbanicity,Living In An MSA Central City,WV,61.000000,72.000000,57.800000,82.900000,2016
RotavirusVaccinationFacilityType,Public,KS,38.000000,74.800000,57.200000,86.800000,2016
RotavirusVaccinationPoverty,Living At or Above Poverty,KY,198.000000,64.300000,56.700000,71.200000,2010
RotavirusVaccinationFacilityType,Private,AZ,184.000000,64.700000,56.100000,72.400000,2010
RotavirusVaccinationPoverty,Living Below Poverty,KS,58.000000,61.300000,41.800000,77.700000,2011
RotavirusVaccinationPoverty,Living Below Poverty,OK,63.000000,57.800000,41.000000,73.000000,2015
RotavirusVaccinationFacilityType,Public,IA,36.000000,65.200000,45.900000,80.500000,2010
RotavirusVaccinationRaceEthnicity,Multiple Races  non-Hispanic,NY,31.000000,80.200000,57.000000,92.500000,2017
RotavirusVaccinationAge,19-35 Months,VA,368.000000,81.800000,73.800000,87.700000,2016
RotavirusVaccinationWIC,Not Participating ,KY,99.000000,76.300000,64.900000,84.800000,2014
RotavirusVaccinationRaceEthnicity,White only  non-Hispanic,NE,190.000000,62.600000,53.900000,70.500000,2009
RotavirusVaccinationFacilityType,Other,PA,125.000000,55.000000,41.000000,68.200000,2009
RotavirusVaccinationUrbanicity,Living in an MSA Noncentral City,SD,38.000000,76.300000,56.800000,88.700000,2015
RotavirusVaccinationAge,19 Months,KS,234.000000,77.500000,69.600000,83.900000,2014
RotavirusVaccinationUrbanicity,Living in an MSA Noncentral City,AR,62.000000,71.800000,52.600000,85.400000,2014
RotavirusVaccinationFacilityType,Private,MI,204.000000,70.000000,59.500000,78.700000,2011
RotavirusVaccinationRaceEthnicity,Hispanic,GA,35.000000,83.000000,61.800000,93.700000,2012
RotavirusVaccinationRaceEthnicity,Multiple Races  non-Hispanic,HI,85.000000,55.000000,42.900000,66.500000,2010
RotavirusVaccinationRaceEthnicity,White only  non-Hispanic,CA,98.000000,78.700000,62.100000,89.200000,2013
RotavirusVaccinationUrbanicity,Living In A Non MSA,MT,142.000000,57.400000,46.200000,67.900000,2013
RotavirusVaccinationFacilityType,Other,NM,79.000000,76.100000,62.200000,86.000000,2011
RotavirusVaccinationWIC,Not Participating ,OH,158.000000,73.900000,63.800000,82.000000,2012
RotavirusVaccinationAge,24 Months,VA,274.000000,76.200000,65.800000,84.200000,2013
RotavirusVaccinationFacilityType,Mixed,MS,47.000000,64.500000,46.200000,79.400000,2014
RotavirusVaccinationRaceEthnicity,Black only  non-Hispanic,DE,41.000000,64.500000,45.100000,80.100000,2011
RotavirusVaccinationPoverty,Living Below Poverty,NM,102.000000,70.500000,59.700000,79.500000,2016
RotavirusVaccinationWIC,Participating,ND,57.000000,65.400000,50.500000,77.900000,2016
RotavirusVaccinationUrbanicity,Living In An MSA Central City,FL,153.000000,74.700000,62.800000,83.700000,2016
RotavirusVaccinationVFCProgramProvider,Participating,ND,229.000000,75.200000,65.500000,82.900000,2011
RotavirusVaccinationAge,7 Months,OH,279.000000,67.200000,59.800000,73.900000,2017
RotavirusVaccinationAge,24 Months,MD,361.000000,76.700000,69.700000,82.400000,2015
RotavirusVaccinationVFCProgramProvider,Not Participating ,OH,45.000000,66.800000,46.900000,82.100000,2012
RotavirusVaccinationFacilityType,Private,OK,136.000000,36.400000,27.200000,46.700000,2009
RotavirusVaccinationAge,19-35 Months,MO,272.000000,74.400000,66.400000,81.100000,2014
RotavirusVaccinationWIC,Not Participating ,TX,781.000000,75.900000,69.600000,81.200000,2011
RotavirusVaccinationPoverty,Living Below Poverty,MO,71.000000,71.800000,56.300000,83.400000,2014
RotavirusVaccinationAge,19 Months,LA,282.000000,72.400000,64.900000,78.800000,2017
RotavirusVaccinationWIC,Participating,CO,100.000000,80.600000,70.300000,87.900000,2013
RotavirusVaccinationAge,19 Months,IL,473.000000,75.200000,70.100000,79.800000,2017
RotavirusVaccinationWIC,Not Participating ,MO,149.000000,74.600000,63.300000,83.400000,2012
RotavirusVaccinationFacilityType,Private,NV,137.000000,77.800000,69.100000,84.500000,2016
RotavirusVaccinationAge,7 Months,HI,243.000000,73.300000,65.900000,79.500000,2013
RotavirusVaccinationAge,7 Months,FL,228.000000,66.000000,57.500000,73.600000,2013
RotavirusVaccinationFacilityType,Mixed,WA,74.000000,73.400000,58.300000,84.600000,2016
RotavirusVaccinationAge,7 Months,TN,303.000000,64.300000,56.400000,71.500000,2012
RotavirusVaccinationPoverty,Living Below Poverty,KY,78.000000,31.400000,21.800000,42.900000,2009
RotavirusVaccinationRaceEthnicity,White only  non-Hispanic,ND,166.000000,84.400000,76.800000,89.900000,2017
RotavirusVaccinationFacilityType,Mixed,IA,47.000000,72.200000,57.000000,83.600000,2010
RotavirusVaccinationRaceEthnicity,White only  non-Hispanic,IA,184.000000,76.300000,66.300000,84.000000,2013
RotavirusVaccinationAge,7 Months,CO,337.000000,44.800000,36.200000,53.700000,2009
RotavirusVaccinationAge,19-35 Months,ID,233.000000,74.600000,67.600000,80.400000,2013
RotavirusVaccinationAge,7 Months,OR,256.000000,68.800000,61.800000,75.000000,2016
RotavirusVaccinationAge,24 Months,CT,267.000000,79.700000,73.100000,84.900000,2016
RotavirusVaccinationVFCProgramProvider,Participating,CO,252.000000,55.300000,46.500000,63.800000,2010
RotavirusVaccinationVFCProgramProvider,Participating,HI,190.000000,41.600000,33.700000,49.900000,2009
RotavirusVaccinationFacilityType,Private,MS,161.000000,49.600000,40.500000,58.700000,2009
RotavirusVaccinationUrbanicity,Living in an MSA Noncentral City,RI,236.000000,76.700000,67.700000,83.800000,2011
RotavirusVaccinationFacilityType,Mixed,FL,34.000000,39.000000,21.800000,59.500000,2009
RotavirusVaccinationPoverty,Living At or Above Poverty,UT,228.000000,76.900000,68.800000,83.400000,2012
RotavirusVaccinationWIC,Not Participating ,OR,124.000000,81.300000,72.200000,87.900000,2014
RotavirusVaccinationUrbanicity,Living in an MSA Noncentral City,MD,176.000000,46.300000,36.600000,56.200000,2009
RotavirusVaccinationVFCProgramProvider,Participating,WI,178.000000,79.200000,70.100000,86.000000,2014
RotavirusVaccinationFacilityType,Private,WY,104.000000,78.300000,68.300000,85.800000,2016
RotavirusVaccinationAge,24 Months,LA,244.000000,63.900000,56.100000,71.000000,2016
RotavirusVaccinationFacilityType,Mixed,NY,59.000000,49.900000,35.600000,64.100000,2009
RotavirusVaccinationVFCProgramProvider,Participating,UT,202.000000,80.700000,73.300000,86.400000,2017
RotavirusVaccinationFacilityType,Public,GU,62.000000,30.600000,20.100000,43.500000,2016
RotavirusVaccinationUrbanicity,Living In A Non MSA,NH,107.000000,78.300000,67.900000,86.100000,2014
RotavirusVaccinationRaceEthnicity,Hispanic,NV,106.000000,62.900000,52.300000,72.300000,2013
RotavirusVaccinationUrbanicity,Living In An MSA Central City,UT,117.000000,64.700000,52.400000,75.200000,2010
RotavirusVaccinationAge,19 Months,MS,233.000000,65.900000,57.500000,73.500000,2015
RotavirusVaccinationUrbanicity,Living In An MSA Central City,PA,323.000000,64.000000,54.700000,72.400000,2010
RotavirusVaccinationWIC,Participating,CA,208.000000,68.700000,60.200000,76.200000,2011
RotavirusVaccinationPoverty,Living Below Poverty,NY,139.000000,62.600000,52.600000,71.600000,2014
RotavirusVaccinationVFCProgramProvider,Not Participating ,CA,75.000000,76.700000,54.400000,90.100000,2016
RotavirusVaccinationWIC,Not Participating ,ME,138.000000,76.500000,67.200000,83.900000,2014
RotavirusVaccinationUrbanicity,Living in an MSA Noncentral City,NV,45.000000,80.700000,60.700000,91.900000,2017
RotavirusVaccinationFacilityType,Other,NV,33.000000,37.700000,21.100000,57.700000,2009
RotavirusVaccinationWIC,Not Participating ,AR,158.000000,57.300000,47.000000,67.000000,2010
RotavirusVaccinationAge,24 Months,KY,190.000000,66.400000,57.400000,74.300000,2013
RotavirusVaccinationAge,19-35 Months,NM,233.000000,76.400000,68.900000,82.600000,2017
RotavirusVaccinationFacilityType,Private,MI,106.000000,82.000000,71.300000,89.300000,2016
RotavirusVaccinationAge,19-35 Months,NJ,262.000000,66.200000,58.400000,73.200000,2014
RotavirusVaccinationVFCProgramProvider,Participating,AR,285.000000,47.900000,40.500000,55.400000,2010
RotavirusVaccinationUrbanicity,Living In A Non MSA,NM,127.000000,44.000000,33.400000,55.300000,2009
RotavirusVaccinationPoverty,Living Below Poverty,ID,48.000000,75.800000,60.000000,86.800000,2016
RotavirusVaccinationRaceEthnicity,American Indian or Alaska Native only  non-Hispanic,OK,31.000000,63.000000,40.000000,81.400000,2012
RotavirusVaccinationFacilityType,Other,WA,38.000000,64.300000,42.100000,81.600000,2014
RotavirusVaccinationWIC,Participating,RI,94.000000,68.700000,56.400000,78.900000,2009
RotavirusVaccinationUrbanicity,Living in an MSA Noncentral City,MN,102.000000,80.300000,67.800000,88.800000,2011
RotavirusVaccinationAge,24 Months,DE,258.000000,81.400000,74.300000,86.900000,2014
RotavirusVaccinationAge,7 Months,SC,300.000000,62.900000,56.300000,69.100000,2010
RotavirusVaccinationAge,19-35 Months,SD,285.000000,46.800000,40.000000,53.700000,2010
RotavirusVaccinationVFCProgramProvider,Not Participating ,AL,64.000000,61.000000,44.900000,75.100000,2009
RotavirusVaccinationUrbanicity,Living In An MSA Central City,MD,79.000000,63.800000,49.800000,75.800000,2011
RotavirusVaccinationFacilityType,Private,DE,146.000000,88.700000,82.100000,93.100000,2015
RotavirusVaccinationAge,19-35 Months,DE,232.000000,84.300000,78.300000,88.800000,2017
RotavirusVaccinationFacilityType,Private,NV,199.000000,30.900000,23.500000,39.400000,2009
RotavirusVaccinationUrbanicity,Living In An MSA Central City,AZ,138.000000,72.800000,62.000000,81.500000,2016
RotavirusVaccinationRaceEthnicity,White only  non-Hispanic,UT,221.000000,74.900000,66.500000,81.800000,2012
RotavirusVaccinationPoverty,Living Below Poverty,LA,95.000000,62.200000,49.500000,73.500000,2011
RotavirusVaccinationRaceEthnicity,White only  non-Hispanic,OH,146.000000,73.200000,62.500000,81.700000,2015
